Obsid,Beam,c2_good,c1_good,c0_good,c2_ok,c1_ok,c0_ok,all_good,all_ok,all_good_ok,rms_c2,rms_c1,rms_c0,lgfrac_c2,lgfrac_c1,lgfrac_c0,prom_c2,prom_c1,prom_c0
200305001,6,1,1,1,0,0,0,1,0,1,0.0016890219,0.0017303802,0.0017397034,-5.8687086,-5.9686036,-6.173517,4.27669,4.2356515,4.2791753
200305001,7,1,1,1,0,0,0,1,0,1,0.002156749,0.002232679,0.002207982,-5.9059567,-5.8931828,-5.8531823,4.3060174,4.2738466,4.290688
200305001,8,1,1,1,0,0,0,1,0,1,0.0020280709,0.0020773055,0.0020355626,-5.995635,-6.1139836,-6.053542,4.2627583,4.194016,4.282871
200305001,9,1,1,1,0,0,0,1,0,1,0.0018231464,0.0018124316,0.001743761,-5.90921,-6.119248,-6.03164,4.2460203,4.2167687,4.2450285
200305001,10,1,1,1,0,0,0,1,0,1,0.0014995934,0.0015445151,0.0015554227,-6.0118723,-6.098563,-6.01079,4.237399,4.203006,4.213227
200305001,11,1,1,1,0,0,0,1,0,1,0.0014721671,0.001509767,0.0015404919,-5.8777256,-6.0244617,-6.0926943,4.2398705,4.2268414,4.238121
200305001,12,1,1,1,0,0,0,1,0,1,0.0015444276,0.0015852193,0.0016124069,-6.0077558,-6.16383,-6.0461183,4.2248106,4.166526,4.2641406
200305001,13,1,1,1,0,0,0,1,0,1,0.0016241205,0.0016760627,0.0017222823,-5.854085,-5.9648757,-5.8724875,4.2520876,4.243391,4.2229657
200305001,14,1,1,1,0,0,0,1,0,1,0.002230144,0.0023233483,0.002325819,-5.9059567,-6.0160284,-5.9596376,4.259259,4.249763,4.2930117
200305001,15,1,1,1,0,0,0,1,0,1,0.0018070553,0.001875353,0.00190383,-6.0077558,-6.1087823,-6.0040565,4.217206,4.1984434,4.2548385
200305001,16,1,1,1,0,0,0,1,0,1,0.0017119672,0.0017224074,0.001687821,-6.119248,-6.1757293,-6.1835017,4.234351,4.189226,4.2028713
200305001,17,1,1,1,0,0,0,1,0,1,0.0015739839,0.0016213061,0.0016352853,-5.9431567,-6.1139836,-5.91388,4.2312655,4.1814156,4.221199
200305001,18,1,1,1,0,0,0,1,0,1,0.0015225327,0.0015471627,0.0015391866,-6.0202246,-6.1354346,-5.9844613,4.2435293,4.196499,4.216525
200305001,19,1,1,1,0,0,0,1,0,1,0.0015775285,0.0016281065,0.0016462358,-6.0740204,-6.2268815,-6.1637573,4.2425046,4.196521,4.216918
200305001,20,1,1,1,0,0,0,1,0,1,0.0017712456,0.0018539134,0.0018882754,-5.851218,-5.9611797,-6.0176296,4.2483487,4.2326565,4.232464
200305001,21,1,1,1,0,0,0,1,0,1,0.0019902962,0.0019944222,0.0019638047,-5.912488,-5.972364,-5.919343,4.2754164,4.2543736,4.2560515
200305001,22,1,1,1,0,0,0,1,0,1,0.0015627758,0.0015964708,0.0015965042,-5.9538803,-5.972364,-5.978121,4.259974,4.205586,4.2288427
200305001,23,1,1,1,0,0,0,1,0,1,0.0014387558,0.0014628461,0.0014838134,-5.9648757,-6.119248,-6.100967,4.2015867,4.177332,4.209238
200305001,24,1,1,1,0,0,0,1,0,1,0.0014355608,0.001485051,0.0014948103,-5.946702,-6.119248,-5.947738,4.222782,4.1964107,4.26176
200305001,25,1,1,1,0,0,0,1,0,1,0.001453974,0.0015075456,0.0015181168,-5.9686036,-6.152248,-6.0926943,4.196507,4.1702194,4.1976023
200305001,26,1,1,1,0,0,0,1,0,1,0.0015881908,0.0016507901,0.0016994892,-5.902728,-6.1139836,-6.0040565,4.2438436,4.2298675,4.229726
200305001,27,1,1,1,0,0,0,1,0,1,0.0017910803,0.0018517609,0.0018836823,-5.9686036,-5.9648757,-6.0040565,4.25391,4.2086864,4.2835855
200305001,28,1,1,1,0,0,0,1,0,1,0.0015802959,0.0015536596,0.0015697526,-5.8963413,-5.957515,-5.9908953,4.2167625,4.194995,4.2625337
200305001,29,1,1,1,0,0,0,1,0,1,0.0014224497,0.0014548895,0.0014888444,-6.0244617,-6.0118723,-6.100967,4.2468333,4.1923065,4.208589
200305001,30,1,1,1,0,0,0,1,0,1,0.0014353133,0.0014748558,0.0015069338,-6.146571,-6.098563,-6.0176296,4.2120295,4.187519,4.2001615
200305001,31,1,1,1,0,0,0,1,0,1,0.0015893664,0.0016002968,0.0016121193,-5.9431567,-5.9799833,-5.897892,4.243175,4.2281404,4.2408433
200305001,32,1,1,1,0,0,0,1,0,1,0.002039344,0.0020629622,0.002107236,-5.805175,-5.991669,-5.9031563,4.282675,4.2365365,4.2573977
200305001,33,1,1,1,0,0,0,1,0,1,0.00217799,0.0021884132,0.0021888542,-5.90921,-6.0374265,-5.8724875,4.250772,4.230729,4.2547474
200305001,34,1,1,1,0,0,0,1,0,1,0.0018319037,0.0017987526,0.0018053113,-5.90921,-6.0788193,-6.061095,4.2232776,4.2099833,4.196871
200305001,35,1,1,1,0,0,0,1,0,1,0.0016312317,0.0015948525,0.0016154783,-5.899523,-6.1580005,-6.135729,4.19066,4.1909037,4.2408886
200305001,36,1,1,1,0,0,0,1,0,1,0.0016490206,0.0016951102,0.0017333442,-6.0118723,-6.041836,-6.100967,4.209397,4.217387,4.256287
200305001,37,1,1,1,0,0,0,1,0,1,0.001677476,0.001721066,0.0017491627,-5.912488,-5.991669,-6.038819,4.2366247,4.2079773,4.2494483
200305001,38,1,1,1,0,0,0,1,0,1,0.0018542995,0.001872042,0.0018689572,-5.929258,-5.922472,-5.9031563,4.2376146,4.2032614,4.25181
200305001,39,1,1,1,0,0,0,1,0,1,0.0023125804,0.0023519027,0.0023028518,-5.9686036,-6.0740204,-5.997426,4.304758,4.208049,4.238926
200306031,1,0,0,0,1,1,1,0,1,1,0.0022617024,0.0022973681,0.0022710639,-4.608834,-4.6779933,-4.618588,4.2866073,4.2706156,4.298384
200306031,2,1,1,1,0,0,0,1,0,1,0.0017606652,0.0018118154,0.001852858,-5.922472,-6.0599337,-6.0040565,4.2450004,4.20191,4.2601504
200306031,3,1,1,1,0,0,0,1,0,1,0.0016356499,0.0016759955,0.0016865165,-6.0287404,-6.1299715,-6.038819,4.2376304,4.172606,4.2357426
200306031,4,1,1,1,0,0,0,1,0,1,0.0015934452,0.0016554103,0.0016675144,-6.003678,-5.9761567,-5.91388,4.226124,4.1910515,4.230896
200306031,5,1,1,1,0,0,0,1,0,1,0.001578779,0.0016200398,0.0016363551,-5.957515,-6.0160284,-6.053542,4.237718,4.220689,4.2198024
200306031,6,0,0,0,1,1,0,0,0,0,0.0016714099,0.0017109789,0.0017665671,-5.1873436,-4.65612,-3.9823587,4.2795105,4.258103,4.2771444
200306031,7,1,1,1,0,0,0,1,0,1,0.0021120156,0.0021838779,0.0021662666,-5.790024,-5.8777256,-5.767752,4.31095,4.25003,4.247648
200306031,8,1,1,1,0,0,0,1,0,1,0.0020069543,0.0020223444,0.0019775345,-5.874699,-5.995635,-5.9248753,4.2668085,4.2423444,4.243608
200306031,9,1,1,1,0,0,0,1,0,1,0.0017333159,0.0017052782,0.0016682671,-5.9648757,-6.0740204,-5.978121,4.231146,4.216162,4.2867727
200306031,10,1,1,1,0,0,0,1,0,1,0.00153734,0.0015540668,0.0015785327,-5.922472,-6.1139836,-5.9908953,4.2523937,4.186256,4.2564697
200306031,11,1,1,1,0,0,0,1,0,1,0.0015243934,0.0015685381,0.0016134029,-5.90921,-6.0244617,-6.01079,4.2201185,4.220507,4.243772
200306031,12,0,0,0,0,0,0,0,0,0,0.0015726428,0.0015863624,0.0016096834,-3.531715,-3.5537455,-3.576346,4.315567,4.320995,4.335813
200306031,13,1,1,1,0,0,0,1,0,1,0.0016368384,0.0016625558,0.0017079758,-5.826236,-5.8838425,-5.9844613,4.2759805,4.2445865,4.290075
200306031,14,1,1,1,0,0,0,1,0,1,0.0022017914,0.0022785391,0.0022744176,-5.8777256,-5.837162,-5.771647,4.274398,4.2658625,4.2549
200306031,15,0,0,0,0,0,0,0,0,0,0.0019382564,0.0019834319,0.0020272855,-3.8106835,-3.7764642,-3.7412772,4.2666397,4.2383633,4.27166
200306031,16,1,1,1,0,0,0,1,0,1,0.0018609928,0.0017898298,0.0016476561,-6.0507903,-5.9686036,-6.0461183,4.238698,4.2285304,4.2228723
200306031,17,1,1,1,0,0,0,1,0,1,0.0017482458,0.0019366678,0.001707925,-5.680879,-5.457874,-5.997426,4.3114614,4.3332453,4.2127695
200306031,18,0,0,1,0,0,0,0,0,0,0.0049473615,0.0026219233,0.0016432698,-5.8316646,-4.252672,-5.476526,4.2829776,5.2044024,4.3299785
200306031,19,1,1,1,0,0,0,1,0,1,0.0015272204,0.001560549,0.0015818793,-5.957515,-6.0287404,-5.9596376,4.222618,4.209188,4.231507
200306031,20,1,1,1,0,0,0,1,0,1,0.0017729887,0.0018581599,0.0019117872,-5.8316646,-5.9191184,-5.897892,4.239743,4.2648025,4.2449355
200306031,21,0,0,0,1,1,1,0,1,1,0.0021411611,0.0020059862,0.001870268,-5.070219,-5.235794,-4.6133933,4.2902436,4.2792764,4.252263
200306031,22,1,1,1,0,0,0,1,0,1,0.0017661962,0.0017107999,0.0016317535,-6.04629,-6.1299715,-5.978121,4.213754,4.2141247,4.2390347
200306031,23,1,1,1,0,0,0,1,0,1,0.0014910247,0.0015087775,0.0015462086,-6.04629,-6.055338,-6.061095,4.2251706,4.1978636,4.21875
200306031,24,0,0,0,0,0,0,0,0,0,0.0031670034,0.0032198816,0.0034185026,-3.1343162,-3.1459804,-3.1856678,6.0775585,6.0807858,6.162435
200306031,25,0,0,0,0,0,0,0,0,0,0.0025763672,0.0025198332,0.002630917,-5.4695807,-5.3788853,-5.2804117,5.4843903,5.5305257,5.626637
200306031,26,0,0,0,0,0,1,0,0,0,0.0015852681,0.0016246539,0.0016730346,-4.2044663,-4.4997983,-4.932741,4.306767,4.2396636,4.2825384
200306031,27,1,1,1,0,0,0,1,0,1,0.0018188962,0.0018551815,0.0018856575,-5.995635,-6.003678,-5.8724875,4.245372,4.2541866,4.273476
200306031,28,1,1,1,0,0,0,1,0,1,0.001679295,0.0016035646,0.0016132735,-5.9361515,-6.0645785,-6.038819,4.2431445,4.211324,4.229594
200306031,29,1,1,1,0,0,0,1,0,1,0.0014922363,0.0015425829,0.0015886436,-5.957515,-6.098563,-6.076607,4.213775,4.193858,4.234649
200306031,30,0,0,0,0,0,0,0,0,0,0.0018221482,0.0018989189,0.002003953,-5.3212543,-5.2115483,-5.071895,5.1447005,5.2373157,5.386977
200306031,31,1,1,1,0,0,0,1,0,1,0.001583467,0.0016106728,0.0016594861,-5.859875,-5.9648757,-5.9361563,4.2457843,4.2241344,4.2379813
200306031,32,1,1,1,0,0,0,1,0,1,0.0021390833,0.0021238048,0.0021758794,-5.7191944,-5.912488,-5.947738,4.264548,4.249094,4.238724
200306031,33,1,1,1,0,0,0,1,0,1,0.002346907,0.0023109515,0.0023140952,-5.7566,-6.0599337,-5.9304795,4.2809286,4.223106,4.274651
200306031,34,1,1,1,0,0,0,1,0,1,0.0018903462,0.0018492241,0.0018640177,-5.859875,-6.098563,-5.91388,4.24327,4.216814,4.2171407
200306031,35,0,0,0,0,0,0,0,0,0,0.0016939931,0.0016316371,0.0016582321,-3.6334918,-3.6177044,-3.6479719,4.256174,4.221082,4.2945294
200306031,36,1,1,1,0,0,0,1,0,1,0.0017338502,0.0017590834,0.00179484,-5.9611797,-6.098563,-5.9031563,4.2012396,4.188432,4.213871
200306031,37,0,0,0,0,0,1,0,0,0,0.0017651166,0.0017957005,0.0018316032,-4.4733944,-4.4785724,-4.5220633,4.258867,4.2762556,4.317367
200306031,38,1,1,1,0,0,0,1,0,1,0.0019586775,0.0019305486,0.001919164,-5.8687086,-5.9502764,-5.8875513,4.2911887,4.2543397,4.273141
200306031,39,1,1,1,0,0,0,1,0,1,0.0023385356,0.002332549,0.0023011868,-5.8077526,-5.890047,-5.848487,4.287852,4.3066173,4.2944055
200306072,1,1,1,0,0,0,1,0,0,1,0.0023774304,0.0024634039,0.002410643,-5.6828136,-5.5984926,-5.263087,4.3605127,4.2796297,4.323973
200306072,2,0,0,0,0,0,0,0,0,0,0.001798238,0.0018757005,0.0019221494,-4.226814,-4.091302,-3.9563925,4.252138,4.2556715,4.281659
200306072,3,1,1,1,0,0,0,1,0,1,0.001658989,0.0017107419,0.0017042634,-5.912488,-6.1245766,-5.9596376,4.2411857,4.188817,4.249387
200306072,4,1,1,1,0,0,0,1,0,1,0.0016061848,0.0016431799,0.0016498142,-5.999638,-6.0836716,-5.9361563,4.233079,4.201874,4.237974
200306072,5,1,1,1,0,0,0,1,0,1,0.0015338612,0.0016059662,0.0016401472,-5.8716936,-6.098563,-6.118,4.230908,4.1834965,4.2803364
200306072,6,1,1,1,0,0,0,1,0,1,0.0016660971,0.0017118815,0.0017227131,-5.886934,-6.0244617,-6.0040565,4.2597713,4.200754,4.243004
200306072,7,1,1,1,0,0,0,1,0,1,0.0021257293,0.0022226349,0.002157993,-5.802613,-5.90921,-5.9361563,4.2934675,4.276593,4.2865543
200306072,8,1,1,1,0,0,0,1,0,1,0.0020297559,0.002063778,0.0020166005,-5.8807735,-6.119248,-5.953647,4.225344,4.2163653,4.248371
200306072,9,1,1,1,0,0,0,1,0,1,0.0018166199,0.0018095577,0.0017372879,-5.991669,-5.999638,-5.787586,4.243182,4.2106595,4.2612214
200306072,10,1,1,1,0,0,0,1,0,1,0.0015013608,0.0015440743,0.0015551854,-5.9686036,-6.1354346,-6.0176296,4.2248154,4.190889,4.226435
200306072,11,0,0,0,0,0,0,0,0,0,0.0017869629,0.001805282,0.0018264353,-2.9900966,-3.0140991,-2.9973867,5.7001333,5.049039,4.7390275
200306072,12,1,1,1,0,0,0,1,0,1,0.0015124441,0.0015533704,0.0015680535,-6.0118723,-5.972364,-5.941909,4.2287126,4.211159,4.2219396
200306072,13,1,1,1,0,0,0,1,0,1,0.0016560411,0.0016890836,0.0017046919,-5.3769636,-5.4202776,-5.3792195,4.2787256,4.265356,4.3312087
200306072,14,1,1,1,0,0,0,1,0,1,0.0021893405,0.0022595553,0.0021814515,-5.76122,-5.899523,-5.7306104,4.3245053,4.2905664,4.2937136
200306072,15,1,1,1,0,0,0,1,0,1,0.0018085034,0.0018742043,0.0018925272,-6.1087823,-5.9502764,-5.9596376,4.244217,4.183309,4.2839203
200306072,16,1,1,1,0,0,0,1,0,1,0.0017247163,0.0016944631,0.001634747,-5.932691,-6.0645785,-6.0245786,4.2560663,4.178377,4.229842
200306072,17,0,1,1,1,0,0,0,0,1,0.0015834947,0.0016383559,0.001653888,-5.296665,-5.5003076,-5.5497985,4.234006,4.2194157,4.2413282
200306072,18,1,1,1,0,0,0,1,0,1,0.0015205145,0.0015389954,0.0015119531,-6.0330615,-6.181803,-6.053542,4.2347994,4.1898484,4.198194
200306072,19,0,0,0,1,1,0,0,0,0,0.0015343933,0.0015483019,0.0015308183,-4.5751796,-4.5362706,-4.4680815,4.277646,4.2537436,4.32261
200306072,20,1,1,1,0,0,0,1,0,1,0.0017850265,0.0018547559,0.0018483789,-5.9431567,-5.9611797,-5.971872,4.283122,4.244502,4.2628775
200306072,21,1,1,1,0,0,0,1,0,1,0.0020252732,0.002026496,0.0019670709,-5.820874,-5.999638,-5.877451,4.2898326,4.2524557,4.256091
200306072,22,1,1,1,0,0,0,1,0,1,0.001657008,0.0016465541,0.0015961155,-5.7129154,-6.1245766,-5.9908953,4.263024,4.2004743,4.2550073
200306072,23,0,0,0,0,0,0,0,0,0,0.0015380288,0.0015615781,0.0015641507,-3.6804354,-3.6241944,-3.5773952,4.3532233,4.314525,4.318719
200306072,24,1,1,1,0,0,0,1,0,1,0.0014738061,0.0015156785,0.0015123601,-6.0160284,-6.1354346,-6.03164,4.2146225,4.194992,4.197167
200306072,25,1,1,1,0,0,0,1,0,1,0.0015139014,0.0015401884,0.0015347303,-5.9686036,-6.0077558,-5.947738,4.216778,4.2143817,4.2528687
200306072,26,1,1,1,0,0,0,1,0,1,0.0016030289,0.001656646,0.0016787633,-5.9157906,-6.1354346,-6.0040565,4.266071,4.236483,4.2722034
200306072,27,1,1,1,0,0,0,1,0,1,0.0018309741,0.0018813432,0.0018681493,-5.4353666,-6.1580005,-5.9031563,4.2695436,4.2412677,4.2366924
200306072,28,1,1,1,0,0,0,1,0,1,0.0016287856,0.0016147867,0.0016107014,-5.9059567,-6.055338,-5.9657116,4.2649627,4.1775284,4.228866
200306072,29,1,1,1,0,0,0,1,0,1,0.001480966,0.001504127,0.0015105626,-6.0599337,-6.069274,-5.9844613,4.2202187,4.215485,4.26007
200306072,30,0,0,0,1,1,1,0,1,1,0.001490675,0.0015407846,0.00156079,-5.008576,-5.100588,-5.1561046,4.287075,4.263655,4.2779026
200306072,31,0,0,0,0,0,0,0,0,0,0.0016780562,0.0016910541,0.0016821416,-4.0013704,-3.970931,-3.934787,4.277151,4.2649746,4.366387
200306072,32,1,1,1,0,0,0,1,0,1,0.002116385,0.0021346677,0.0021516557,-5.8155775,-6.003678,-5.9596376,4.3005342,4.2382345,4.2498384
200306072,33,1,1,1,0,0,0,1,0,1,0.00233157,0.0023487732,0.002279988,-5.826236,-5.957515,-5.661634,4.2911673,4.28851,4.327247
200306072,34,1,1,1,0,0,0,1,0,1,0.0018547401,0.0018608727,0.0018246996,-5.874699,-6.1245766,-5.821335,4.2441015,4.212095,4.305899
200306072,35,1,1,1,0,0,0,1,0,1,0.0016842923,0.0016768973,0.001660273,-5.9799833,-6.04629,-5.91388,4.2253876,4.2048154,4.290036
200306072,36,1,1,1,0,0,0,1,0,1,0.001699911,0.001762948,0.0017784034,-5.9761567,-6.1139836,-5.9844613,4.2360497,4.231164,4.2256384
200306072,37,1,1,1,0,0,0,1,0,1,0.0017492657,0.0018046967,0.0018050651,-5.932691,-5.929258,-5.825744,4.2533865,4.2260723,4.263026
200306072,38,1,1,1,0,0,0,1,0,1,0.0020538026,0.0020547893,0.0019595486,-5.9059567,-5.9686036,-5.8875513,4.266493,4.2498775,4.287042
200306072,39,0,0,0,1,1,1,0,1,1,0.0024075415,0.0024932816,0.0023607982,-5.038305,-4.836057,-4.644367,4.379175,4.341848,4.4480376
200307001,1,0,0,0,0,0,0,0,0,0,0.0028954404,0.0029434997,0.0028188573,-5.0361123,-5.839937,-5.799937,5.218318,4.9120336,4.8186026
200307001,2,0,0,0,0,0,0,0,0,0,0.012055141,0.011951651,0.012291674,-inf,-inf,-inf,4.145534,4.1814876,4.0653715
200307001,3,0,0,0,0,0,0,0,0,0,0.0071643465,0.0075183576,0.007896658,-3.4489028,-inf,-inf,6.786502,6.49471,6.3298693
200307001,4,0,0,0,1,1,0,0,0,0,0.0017668641,0.0017177035,0.001664783,-4.745484,-4.583892,-4.325468,4.269885,4.275062,4.3511386
200307001,5,0,0,0,0,1,0,0,0,0,0.0015730662,0.0016362943,0.0016382491,-4.489242,-4.553055,-4.496824,4.2808905,4.2146425,4.2351213
200307001,6,1,1,1,0,0,0,1,0,1,0.0016946786,0.0017520224,0.0017370132,-5.899523,-6.0202246,-6.193721,4.248571,4.2245235,4.2990646
200307001,7,1,1,1,0,0,0,1,0,1,0.0023057363,0.0024973783,0.0023744602,-5.5473404,-5.8569703,-5.7165995,4.3699074,4.272841,4.3543453
200307001,8,0,0,0,0,0,0,0,0,0,0.0069407546,0.010211862,0.012336031,-3.0980923,-inf,-inf,7.2021704,4.894459,4.0507317
200307001,9,0,0,0,0,0,0,0,0,0,0.015490733,0.015550218,0.016191948,-inf,-inf,-inf,3.2253416,3.212995,3.0850577
200307001,10,0,0,0,0,0,0,0,0,0,0.0017176633,0.0021260967,0.0025229726,-4.5146794,-3.5551884,-3.2762527,4.806894,5.9614787,6.359816
200307001,11,0,0,0,0,0,0,0,0,0,0.0020930117,0.0022177487,0.0023327882,-3.1228323,-3.081313,-3.0410686,4.612952,4.6220446,4.666537
200307001,12,0,0,1,1,1,0,0,0,1,0.0016316213,0.0017500628,0.0017384771,-4.8969755,-5.29191,-5.699699,4.261248,4.3452144,4.2989078
200307001,13,0,1,1,0,0,0,0,0,0,0.0019757764,0.0018427683,0.0018122843,-5.4683957,-6.04629,-5.908485,4.5629344,4.2102113,4.2644563
200307001,14,1,1,1,0,0,0,1,0,1,0.0021941399,0.0023129971,0.0022201794,-5.6946054,-5.77299,-5.407037,4.3235188,4.2958574,4.3512926
200307001,15,0,1,0,0,0,0,0,0,0,0.002444562,0.0026775463,0.0029951516,-inf,-7.4310017,-inf,3.9060032,3.8842437,3.7461054
200307001,16,0,1,1,0,0,0,0,0,0,0.002291788,0.0022104108,0.0022832314,-6.828942,-7.0788193,-6.5382166,4.179677,4.0732136,4.1688437
200307001,17,1,1,1,0,0,0,1,0,1,0.0015719739,0.0016442419,0.0016702967,-6.0507903,-6.098563,-6.1094,4.2300134,4.182371,4.2543254
200307001,18,1,1,1,0,0,0,1,0,1,0.0015382593,0.0015813209,0.001522063,-6.098563,-6.2549105,-6.084576,4.1979585,4.193039,4.1695685
200307001,19,1,1,1,0,0,0,1,0,1,0.0015024764,0.001574994,0.0015743771,-5.890047,-5.995635,-6.0040565,4.240683,4.2309675,4.213243
200307001,20,1,1,1,0,0,0,1,0,1,0.0018218436,0.0019183687,0.0018929229,-5.374097,-5.5225167,-5.4036703,4.3444257,4.332456,4.362064
200307001,21,1,1,1,0,0,0,1,0,1,0.0020687652,0.0020954958,0.002035057,-5.9761567,-6.1139836,-5.7957807,4.2517495,4.218221,4.2581177
200307001,22,1,1,1,0,0,0,1,0,1,0.0015954988,0.0016470887,0.001627678,-6.0077558,-6.146571,-5.9596376,4.2426963,4.204761,4.2218795
200307001,23,1,1,1,0,0,0,1,0,1,0.0015268963,0.0014900365,0.0014830445,-6.0330615,-6.277187,-6.068782,4.1899514,4.177481,4.2044497
200307001,24,0,0,0,0,0,0,0,0,0,0.0016022706,0.0016589583,0.0016715527,-5.874699,-6.0599337,-5.8627276,4.611801,4.58491,4.6921268
200307001,25,0,0,0,0,0,0,0,0,0,0.0022549035,0.0022734615,0.0023260212,-3.590594,-3.5496564,-3.54276,5.166046,5.1156716,5.1121583
200307001,26,1,1,1,0,0,0,1,0,1,0.0015555319,0.0016395256,0.0016501135,-5.8838425,-5.999638,-5.9031563,4.2872586,4.2185936,4.250003
200307001,27,1,1,1,0,0,0,1,0,1,0.0019293614,0.0020015037,0.0019759326,-6.0645785,-6.119248,-6.01079,4.2364497,4.220888,4.2124968
200307001,28,1,1,1,0,0,0,1,0,1,0.0015614282,0.0015578815,0.0015725387,-5.5859036,-5.680879,-5.6931186,4.249229,4.2470737,4.3011556
200307001,29,1,1,1,0,0,0,1,0,1,0.0014350029,0.0015027279,0.00152594,-5.972364,-6.119248,-6.084576,4.2101893,4.182742,4.2284894
200307001,30,1,1,0,0,0,1,0,0,1,0.0016109061,0.0016372155,0.0016239582,-5.7520285,-5.823547,-5.2679667,4.346367,4.3153567,4.335108
200307001,31,1,1,1,0,0,0,1,0,1,0.0016786242,0.0016813946,0.0016645371,-6.0507903,-6.3170586,-6.038819,4.238509,4.19813,4.2217875
200307001,32,1,1,1,0,0,0,1,0,1,0.002140878,0.0021873994,0.0021786706,-5.859875,-5.9157906,-6.0245786,4.251385,4.234641,4.259295
200307001,33,0,0,0,1,1,1,0,1,1,0.0023134544,0.002331724,0.0022409041,-5.2764254,-5.065046,-4.621624,4.4045234,4.360013,4.4566717
200307001,34,1,1,0,0,0,1,0,0,1,0.0020181874,0.0019889213,0.002103498,-5.854085,-5.991669,-5.236045,4.2462234,4.241523,4.444993
200307001,35,0,0,0,0,0,0,0,0,0,0.0017612448,0.0017832645,0.0017802835,-3.8444707,-3.7469196,-3.6926289,4.2645025,4.286603,4.3136997
200307001,36,1,1,1,0,0,0,1,0,1,0.001717248,0.0017900305,0.0017875391,-5.7802086,-5.8182178,-5.696396,4.255787,4.2288337,4.2698207
200307001,37,1,1,1,0,0,0,1,0,1,0.0018695762,0.0019553613,0.0019327234,-5.77299,-6.103643,-6.03164,4.246359,4.232204,4.236348
200307001,38,0,1,0,1,0,1,0,0,1,0.0020457215,0.0021161865,0.0020362153,-5.274907,-5.3703036,-5.0439153,4.3703275,4.336798,4.37038
200307001,39,0,0,0,1,1,1,0,1,1,0.0025152245,0.0026009546,0.0023808803,-5.214176,-5.1632433,-4.687925,4.418454,4.391883,4.475968
200309042,1,0,0,0,0,0,0,0,0,0,0.002514959,0.0025903315,0.0026648922,-3.8332517,-3.8526776,-3.8431945,4.265547,4.217178,4.255208
200309042,2,1,1,1,0,0,0,1,0,1,0.0018876597,0.001974948,0.0020920122,-5.991669,-5.983844,-6.0926943,4.2395015,4.27479,4.235145
200309042,3,1,1,0,0,0,1,0,0,1,0.0017428424,0.0018126934,0.0020897873,-5.932691,-5.9761567,-4.897892,4.224916,4.250645,4.5400944
200309042,4,0,0,0,0,0,0,0,0,0,0.0021398272,0.0021398186,0.0021733304,-3.5017467,-3.533168,-3.5569186,5.1936526,5.039172,4.905906
200309042,5,1,1,1,0,0,0,1,0,1,0.001660889,0.0017103206,0.001771477,-5.8838425,-5.93964,-5.953647,4.2835035,4.2623463,4.2605686
200309042,6,1,1,1,0,0,0,1,0,1,0.001732248,0.0017688739,0.0018278165,-5.929258,-5.9191184,-5.897892,4.260392,4.2535043,4.2400975
200309042,7,1,1,1,0,0,0,1,0,1,0.0021988475,0.0021951534,0.0022213142,-5.8316646,-5.972364,-5.748784,4.2564588,4.2712946,4.282767
200309042,8,1,1,1,0,0,0,1,0,1,0.0021070286,0.0021719758,0.002259465,-5.8657446,-5.8344045,-5.825744,4.25832,4.2712154,4.2528195
200309042,9,1,1,1,0,0,0,1,0,1,0.0018008994,0.0018119996,0.0018239935,-5.9877386,-5.9877386,-6.076607,4.2447677,4.2540016,4.2669277
200309042,10,0,0,0,0,0,0,0,0,0,0.0017176401,0.0017782209,0.001838861,-3.506633,-3.5371392,-3.54026,4.5289416,4.5619707,4.561048
200309042,11,1,1,1,0,0,0,1,0,1,0.0016445136,0.0016843057,0.0017319133,-6.119248,-6.0740204,-6.084576,4.2853494,4.254276,4.218628
200309042,12,0,0,0,0,0,0,0,0,0,0.0015988254,0.0016520187,0.0017148189,-4.000483,-4.010716,-4.0401964,4.278466,4.2516985,4.2537174
200309042,13,0,0,0,0,0,0,0,0,0,0.0018397745,0.0019016765,0.0019698446,-3.4985025,-3.4868152,-3.4829588,4.2352023,4.2336216,4.2631884
200309042,14,1,1,1,0,0,0,1,0,1,0.0022155673,0.0022688706,0.002325884,-5.854085,-5.837162,-5.9657116,4.2605057,4.3005233,4.256025
200309042,15,1,1,1,0,0,0,1,0,1,0.0018868529,0.0019646431,0.0020517453,-6.0645785,-6.0077558,-6.0461183,4.244996,4.25513,4.2431827
200309042,16,1,1,1,0,0,0,1,0,1,0.0017634445,0.0017681725,0.0017520812,-5.925852,-5.9611797,-5.908485,4.2621055,4.224935,4.2343616
200309042,17,1,1,1,0,0,0,1,0,1,0.001623351,0.001691655,0.0017500737,-6.16383,-6.24067,-6.100967,4.2355547,4.177785,4.207507
200309042,18,0,0,0,0,0,0,0,0,0,0.001800443,0.0018220405,0.00184663,-3.566031,-3.533113,-3.5150502,4.2962203,4.3399377,4.3187532
200309042,19,1,1,1,0,0,0,1,0,1,0.0016176755,0.0016557702,0.0017096661,-5.6265216,-5.578217,-5.4628615,4.2681503,4.2788744,4.2620854
200309042,20,1,1,1,0,0,0,1,0,1,0.0018840507,0.001942987,0.0020400288,-5.9761567,-5.826236,-5.9657116,4.209815,4.24526,4.2758236
200309042,21,1,1,1,0,0,0,1,0,1,0.0020321466,0.0020387182,0.0020751532,-5.845541,-6.0645785,-5.9361563,4.268274,4.24137,4.2061067
