timestamp,target_tid,target_name,cal1_tids,cal1_name,cal2_tids,cal2_name,beams,node,starttime,endtime,runtime,failures
1566421258.001300,190727041,S1439+5324,-,-,-,-,-,happili-03,-,2019-08-21 21:00:57.349096,18:54:11.876049,"B021: FAILED on crosscal,continuum, B024: FAILED on crosscal,scal,continuum, B025: FAILED on crosscal"
1566424412.001600,190727042,M0208+3356,190727030-190727021,3C147,190728021-190728030,3C286,"20,21,23,24,25,26,27,28,29",happili-03,2019-08-21 21:53:32.462027,,,
1566456295.001700,190727041,S1439+5324,-,-,-,-,-,happili-04,-,2019-08-22 06:44:54.044518,"1 day, 0:08:59.748055",B039: FAILED on continuum
1566459806.001900,190727041,S1439+5324,-,-,-,-,-,happili-01,-,2019-08-22 07:43:26.431267,"1 day, 0:27:02.855687",
1566460718.002200,190727042,M0208+3356,190727040-190727031,3C147,190728031-190728040,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2019-08-22 07:58:38.499618,,,
1566461884.002300,190727041,S1439+5324,-,-,-,-,-,happili-02,-,2019-08-22 08:18:03.126861,23:58:49.675273,"B011: FAILED on preflag,crosscal,convert,scal,continuum,polarisation"
1566465059.002600,190727042,M0208+3356,190727010-190727001,3C147,190728001-190728010,3C286,"0,1,2,3,4,5,6,7,8,9",happili-01,2019-08-22 09:10:59.048603,,,
1566465673.002800,190727042,M0208+3356,190727019-190727011,3C147,190728011-190728019,3C286,"10,11,12,13,14,15,16,17,18",happili-02,2019-08-22 09:21:13.150674,,,
1566491049.002900,190727042,M0208+3356,-,-,-,-,-,happili-03,-,2019-08-22 16:24:08.464274,18:30:33.665891,"B021: FAILED on crosscal,scal,continuum, B023: FAILED on continuum, B024: FAILED on crosscal,scal,continuum, B025: FAILED on crosscal,continuum"
1566493776.003200,190728041,S2258+2904,190728030-190728021,3C286,-,N/A,"20,21,22,23,24,25,26,27,28,29",happili-03,2019-08-22 17:09:35.968187,,,
1566538748.000100,190727042,M0208+3356,-,-,-,-,-,happili-04,-,2019-08-23 05:39:07.614910,21:40:26.927907,"B030: FAILED on scal,continuum"
1566538748.000100,190727042,M0208+3356,-,-,-,-,-,happili-04,-,2019-08-23 05:39:07.614910,21:40:26.927907,"B030: FAILED on scal,continuum"
1566542755.000400,190728041,S2258+2904,190728040-190728031,3C286,-,N/A,"30,31,32,33,34,35,36,37,38,39",happili-04,2019-08-23 06:45:55.713163,,,
1566551796.000500,190728041,S2258+2904,-,-,-,-,-,happili-03,-,2019-08-23 09:16:35.519169,16:06:57.809879,"B020: FAILED on crosscal, B021: FAILED on crosscal, B022: FAILED on crosscal,scal,continuum, B023: FAILED on crosscal,scal,continuum, B024: FAILED on crosscal, B025: FAILED on crosscal,scal,continuum, B026: FAILED on crosscal,scal,continuum, B027: FAILED on crosscal, B028: FAILED on crosscal, B029: FAILED on crosscal,scal,continuum"
1566553049.000800,190731125,S2227+3130,190731114-190731105,3C286,190731146-190731155,3C286,"20,21,22,23,24,25,26,27,28,29",happili-03,2019-08-23 09:37:29.520872,,,
1566556433.000900,190727042,M0208+3356,-,-,-,-,-,happili-02,-,2019-08-23 10:33:52.125519,"1 day, 1:12:37.276729","B011: FAILED on preflag,crosscal,convert,scal,continuum,polarisation"
1566562733.001200,190728041,S2258+2904,190728020-190728011,3C286,-,N/A,"10,11,12,13,14,15,16,17,18,19",happili-02,2019-08-23 12:18:52.920532,,,
1566596049.001300,190728041,S2258+2904,-,-,-,-,-,happili-04,-,2019-08-23 21:34:08.320072,14:48:11.062116,"B030: FAILED on crosscal,scal,continuum, B031: FAILED on crosscal, B032: FAILED on crosscal,scal,continuum, B033: FAILED on crosscal,continuum, B034: FAILED on crosscal, B035: FAILED on crosscal,scal,continuum, B036: FAILED on crosscal,scal,continuum, B037: FAILED on crosscal,scal,continuum, B038: FAILED on crosscal, B039: FAILED on crosscal,scal,continuum"
1566597483.001600,190731125,S2227+3130,190731124-190731115,3C286,190731156-190731165,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2019-08-23 21:58:02.771014,,,
1566606173.000100,190731125,S2227+3130,-,-,-,-,-,happili-03,-,2019-08-24 00:22:52.140519,14:45:21.815841,"B020: FAILED on crosscal,scal,continuum, B021: FAILED on crosscal,continuum, B022: FAILED on crosscal,scal,continuum, B023: FAILED on crosscal,scal,continuum, B024: FAILED on crosscal,continuum, B025: FAILED on crosscal,scal,continuum, B026: FAILED on crosscal, B027: FAILED on crosscal,scal,continuum, B028: FAILED on crosscal,scal,continuum, B029: FAILED on crosscal,scal,continuum"
1566644236.000100,190728041,S2258+2904,-,-,-,-,-,happili-02,-,2019-08-24 10:57:15.935768,22:38:21.910012,"B010: FAILED on crosscal, B011: FAILED on preflag,crosscal,convert,scal,continuum,polarisation, B012: FAILED on crosscal,continuum, B013: FAILED on crosscal,scal,continuum, B014: FAILED on crosscal,continuum, B015: FAILED on crosscal, B016: FAILED on crosscal, B017: FAILED on crosscal, B018: FAILED on crosscal,continuum, B019: FAILED on crosscal"
1566645895.000400,190731125,S2227+3130,190731104-190731095,3C286,190731136-190731145,3C286,"10,11,12,13,14,15,16,17,18,19",happili-02,2019-08-24 11:24:55.037421,,,
1566663550.000500,190731125,S2227+3130,-,-,-,-,-,happili-04,-,2019-08-24 16:19:09.171085,18:21:04.400560,"B030: FAILED on crosscal, B031: FAILED on crosscal, B032: FAILED on crosscal, B033: FAILED on crosscal, B034: FAILED on crosscal,scal,continuum, B035: FAILED on crosscal,scal,continuum, B036: FAILED on crosscal,scal,continuum, B037: FAILED on crosscal,scal,continuum, B038: FAILED on crosscal,continuum, B039: FAILED on crosscal,continuum"
1566707986.000100,190731125,S2227+3130,-,-,-,-,-,happili-02,-,2019-08-25 04:39:45.530174,17:14:48.793623,"B010: FAILED on crosscal,scal,continuum, B011: FAILED on crosscal, B012: FAILED on crosscal,continuum, B013: FAILED on crosscal,continuum, B014: FAILED on crosscal,scal,continuum, B015: FAILED on crosscal,scal,continuum, B016: FAILED on crosscal,scal,continuum, B017: FAILED on crosscal,scal,continuum, B018: FAILED on crosscal,scal,continuum, B019: FAILED on crosscal,scal,continuum"
1566813022.000100,190728041,S2258+2904,190728010-190728001,3C286,-,N/A,"0,1,2,3,4,5,6,7,8,9",happili-01,2019-08-26 09:50:22.062706,,,
1566883095.000100,190728041,S2258+2904,-,-,-,-,-,happili-01,-,2019-08-27 05:18:15.067525,19:27:51.563307,"B000: FAILED on crosscal, B001: FAILED on crosscal, B002: FAILED on crosscal,scal,continuum, B003: FAILED on crosscal,continuum, B004: FAILED on crosscal,scal,continuum, B005: FAILED on crosscal,scal,continuum, B006: FAILED on crosscal, B007: FAILED on crosscal,scal,continuum, B008: FAILED on crosscal, B009: FAILED on crosscal"
1567753507.000100,190806345,S2311+2904,-,N/A,190807001-190807010,3C147,"0,1,2,3,4,5,6,7,8,9",happili-01,2019-09-06 07:05:07.394209,,,
1567753521.000200,190806345,S2311+2904,-,N/A,190807011-190807020,3C147,"10,11,12,13,14,15,16,17,18,19",happili-02,2019-09-06 07:05:20.942064,,,
1567753521.000300,190806345,S2311+2904,-,N/A,190807031-190807040,3C147,"30,31,32,33,34,35,36,37,38,39",happili-04,2019-09-06 07:05:21.750994,,,
1567753523.000400,190806345,S2311+2904,-,N/A,190807021-190807030,3C147,"20,21,22,23,24,25,26,27,28,29",happili-03,2019-09-06 07:05:23.127506,,,
1567772410.000500,190806345,S2311+2904,-,N/A,190807001-190807010,3C147,"0,1,2,3,4,5,6,7,8,9",happili-01,2019-09-06 12:20:10.091325,,,
1567772420.000600,190806345,S2311+2904,-,N/A,190807031-190807040,3C147,"30,31,32,33,34,35,36,37,38,39",happili-04,2019-09-06 12:20:19.752176,,,
1567772420.000700,190806345,S2311+2904,-,N/A,190807011-190807020,3C147,"10,11,12,13,14,15,16,17,18,19",happili-02,2019-09-06 12:20:19.823721,,,
1567772420.000800,190806345,S2311+2904,-,N/A,190807021-190807030,3C147,"20,21,22,23,24,25,26,27,28,29",happili-03,2019-09-06 12:20:20.115217,,,
1567803473.003300,190806345,S2311+2904,-,-,-,-,-,happili-02,-,2019-09-06 20:57:52.687629,8:37:32.165515,"B010: FAILED on crosscal,scal, B011: FAILED on crosscal,scal, B012: FAILED on crosscal, B013: FAILED on crosscal,scal, B014: FAILED on crosscal,scal, B015: FAILED on crosscal, B016: FAILED on crosscal,scal, B017: FAILED on crosscal,scal, B018: FAILED on crosscal,scal, B019: FAILED on crosscal,scal"
1567804103.003600,190807041,M1403+5324,190807020-190807011,3C147,190808011-190808020,3C286,"10,11,12,13,14,15,16,17,18,19",happili-02,2019-09-06 21:08:23.230957,,,
1567807522.003700,190806345,S2311+2904,-,-,-,-,-,happili-03,-,2019-09-06 22:05:21.350648,9:45:00.515610,"B020: FAILED on crosscal,scal, B021: FAILED on crosscal,scal, B022: FAILED on crosscal,scal, B023: FAILED on crosscal, B024: FAILED on crosscal,scal, B025: FAILED on crosscal,scal, B026: FAILED on crosscal, B027: FAILED on crosscal,scal, B028: FAILED on crosscal, B029: FAILED on crosscal"
1567808198.003900,190806345,S2311+2904,-,-,-,-,-,happili-04,-,2019-09-06 22:16:37.285248,9:56:16.837153,"B030: FAILED on crosscal,scal, B031: FAILED on crosscal,scal, B032: FAILED on crosscal,scal, B033: FAILED on crosscal, B034: FAILED on crosscal,scal, B035: FAILED on crosscal, B036: FAILED on crosscal, B037: FAILED on crosscal,scal, B038: FAILED on crosscal,scal, B039: FAILED on crosscal,scal"
1567809177.004300,190807041,M1403+5324,190807040-190807031,3C147,190808031-190808040,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2019-09-06 22:32:57.144107,,,
1567811697.000100,190806345,S2311+2904,-,-,-,-,-,happili-01,-,2019-09-06 23:14:56.865298,10:54:46.248275,"B000: FAILED on crosscal,scal, B001: FAILED on crosscal, B002: FAILED on crosscal, B003: FAILED on crosscal, B004: FAILED on crosscal,scal, B005: FAILED on crosscal,scal, B006: FAILED on crosscal,scal, B007: FAILED on crosscal, B008: FAILED on crosscal,scal, B009: FAILED on crosscal"
1567813148.000200,190807041,M1403+5324,190807010-190807001,3C147,190808001-190808010,3C286,"0,1,2,3,4,5,6,7,8,9",happili-01,2019-09-06 23:39:08.012782,,,
1567867658.000100,190807041,M1403+5324,-,-,-,-,-,happili-04,-,2019-09-07 14:47:37.814286,16:14:37.870049,
1567868095.000300,190807041,M1403+5324,-,-,-,-,-,happili-01,-,2019-09-07 14:54:55.398267,15:15:46.873704,B007: FAILED on scal
1567869650.000500,190807041,M1403+5324,-,-,-,-,-,happili-02,-,2019-09-07 15:20:50.137856,18:12:24.998351,
1567871697.000800,190807042,M0155+3130,190807040-190807031,3C147,190808031-190808040,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2019-09-07 15:54:57.244618,,,
1567875171.001000,190807042,M0155+3130,190807010-190807001,3C147,190808001-190808010,3C286,"0,1,2,3,4,5,6,7,8,9",happili-01,2019-09-07 16:52:50.788079,,,
1567898122.001200,190807042,M0155+3130,190807020-190807011,3C147,190808011-190808020,3C286,"10,11,12,13,14,15,16,17,18,19",happili-02,2019-09-07 23:15:22.076943,,,
1567920122.000100,190807042,M0155+3130,-,-,-,-,-,happili-01,-,2019-09-08 05:22:01.842052,12:29:10.440647,
1567921727.000300,190807042,M0155+3130,-,-,-,-,-,happili-04,-,2019-09-08 05:48:46.855177,13:53:47.676755,
1567923887.000600,190808041,S2306+3130,190808010-190808001,3C286,190809001-190809010,3C147,"0,1,2,3,4,5,6,7,8,9",happili-01,2019-09-08 06:24:47.348433,,,
1567936224.000100,190807041,M1403+5324,190807030-190807021,3C147,190808021-190808030,3C286,"20,21,23,24,25,26,27,28,29",happili-03,2019-09-08 09:50:23.952874,,,
1567955963.000200,190807042,M0155+3130,-,-,-,-,-,happili-02,-,2019-09-08 15:19:22.225026,16:03:58.164615,
1567961667.000500,190808041,S2306+3130,-,-,-,-,-,happili-01,-,2019-09-08 16:54:27.682929,10:29:38.866310,"B000: FAILED on crosscal,scal, B001: FAILED on crosscal,scal, B002: FAILED on crosscal,scal, B003: FAILED on crosscal, B004: FAILED on crosscal, B005: FAILED on crosscal, B006: FAILED on crosscal, B007: FAILED on crosscal,scal, B008: FAILED on crosscal, B009: FAILED on crosscal"
