taskid,beam,pass,s_in,s_out,rat,peak_mJy,peak_sig,rusc-,rusc+,D,N2,P2,Ex-2,Ex+2
200125001,21,True,52.2,47.8,1.09,123.8,2591.6,4.1,5.3,632.0,1.5,1.7,163.0,219.0
200125001,22,True,39.1,35.1,1.12,21.6,617.0,3.9,5.8,158.0,1.6,1.9,203.0,301.0
200125001,23,True,36.7,31.7,1.16,18.6,588.6,3.9,7.0,151.0,1.9,2.1,308.0,373.0
200125001,24,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
200125001,25,False,50.9,34.6,1.47,108.9,3150.0,6.2,6.8,508.0,4.0,4.1,1005.0,1024.0
200125001,26,False,53.7,38.3,1.4,70.8,1846.3,6.8,7.0,272.0,3.6,3.8,867.0,929.0
200125001,27,True,40.8,37.7,1.08,13.6,361.5,3.6,5.5,100.0,1.5,1.6,150.0,205.0
200125001,28,False,52.4,38.0,1.38,39.7,1045.0,4.8,6.0,218.0,3.3,3.4,769.0,781.0
200125001,29,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
200125001,30,True,38.3,33.8,1.13,56.1,1661.9,4.1,6.2,405.0,1.8,2.0,257.0,328.0
200125001,31,False,44.4,37.1,1.2,78.1,2107.3,5.0,6.3,421.0,2.2,2.4,403.0,456.0
200125001,32,False,69.9,55.0,1.27,43.3,786.6,4.0,5.7,197.0,2.5,2.6,464.0,495.0
200125001,33,True,52.0,48.2,1.08,40.7,845.2,3.6,5.6,235.0,1.4,1.6,143.0,196.0
200125001,34,False,52.7,39.6,1.33,73.5,1856.5,5.8,8.2,320.0,3.2,3.1,745.0,683.0
200125001,35,True,39.9,36.0,1.11,125.8,3493.8,3.9,5.4,896.0,1.6,1.7,206.0,250.0
200125001,36,False,44.4,36.3,1.22,204.3,5621.8,5.7,7.1,986.0,2.4,2.6,490.0,534.0
200125001,37,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
200125001,38,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
200125001,39,False,100.9,76.0,1.33,67.2,884.5,4.4,5.3,201.0,2.9,3.0,606.0,634.0
200126041,0,True,40.7,34.8,1.17,78.6,2260.2,4.1,6.8,551.0,2.1,2.2,334.0,376.0
200126041,1,True,57.6,49.4,1.17,127.7,2587.0,4.2,5.8,616.0,2.0,2.1,325.0,351.0
200126041,2,True,56.7,50.6,1.12,18.4,364.2,3.6,5.6,101.0,1.6,1.8,184.0,240.0
200126041,3,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
200126041,4,False,54.8,42.8,1.28,48.0,1121.1,5.6,6.3,200.0,2.7,2.9,508.0,584.0
200126041,5,True,48.8,44.3,1.1,84.7,1913.4,3.8,5.6,504.0,1.6,1.8,191.0,228.0
200126041,6,True,52.8,46.3,1.14,46.9,1012.5,4.6,5.3,220.0,1.8,1.9,234.0,281.0
200126041,7,False,84.1,51.9,1.62,51.5,992.2,5.8,6.6,171.0,5.1,5.0,380.0,374.0
200126041,8,True,57.8,52.0,1.11,34.6,665.9,3.6,5.3,185.0,1.6,1.8,171.0,229.0
200126041,9,False,69.7,46.9,1.48,78.2,1667.3,5.8,6.0,287.0,4.1,4.1,926.0,916.0
200126041,10,True,46.6,41.0,1.14,34.2,834.1,3.7,5.2,225.0,1.7,1.9,221.0,268.0
200126041,11,True,38.6,33.2,1.16,74.2,2231.9,4.6,6.4,485.0,1.9,2.1,292.0,353.0
200126041,12,True,38.9,34.0,1.14,18.9,557.0,3.6,6.0,155.0,1.8,2.0,248.0,323.0
200126041,13,False,59.8,37.5,1.6,327.9,8744.7,8.6,7.6,1017.0,4.8,5.1,1191.0,1263.0
200126041,14,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
200126041,15,True,49.7,45.5,1.09,12.2,267.9,3.5,5.3,77.0,1.5,1.7,153.0,215.0
200126041,16,False,52.4,41.4,1.27,115.9,2802.9,4.7,7.1,596.0,2.7,2.8,510.0,557.0
200126041,17,False,106.1,64.4,1.65,76.0,1179.3,4.9,6.0,241.0,5.0,5.0,1259.0,1258.0
200126041,18,False,42.3,34.2,1.24,75.1,2195.1,4.6,6.3,477.0,2.4,2.6,428.0,510.0
200126041,19,False,43.7,34.4,1.27,46.8,1359.7,5.1,6.2,267.0,2.6,2.8,506.0,563.0
200126041,20,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
200126041,21,True,52.9,48.1,1.1,84.9,1765.6,3.8,5.5,465.0,1.5,1.7,163.0,204.0
200126041,22,True,40.3,35.8,1.13,28.6,799.8,4.0,5.7,200.0,1.8,2.0,239.0,319.0
200126041,23,True,44.3,37.3,1.19,37.4,1002.1,3.8,6.0,264.0,2.0,2.2,305.0,389.0
200126041,24,True,38.2,33.4,1.15,12.2,366.8,3.8,5.6,97.0,1.7,2.0,238.0,327.0
200126041,25,False,40.9,33.3,1.23,53.9,1619.0,6.5,6.6,249.0,2.5,2.6,461.0,507.0
200126041,26,True,45.4,37.7,1.2,51.4,1361.0,4.0,6.5,340.0,2.1,2.4,358.0,437.0
200126041,27,True,44.0,39.8,1.11,33.2,834.7,3.7,5.6,226.0,1.6,1.8,189.0,252.0
200126041,28,True,43.1,38.5,1.12,31.1,809.0,3.8,5.8,213.0,1.7,1.9,222.0,293.0
200126041,29,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
200126041,30,True,39.6,33.6,1.18,50.7,1507.5,4.1,6.0,368.0,2.0,2.2,329.0,394.0
200126041,31,True,42.3,37.0,1.14,64.1,1730.2,3.9,5.9,444.0,1.8,2.0,259.0,328.0
200126041,32,True,55.2,50.4,1.1,50.8,1008.8,3.7,4.9,273.0,1.5,1.7,158.0,216.0
200126041,33,True,55.5,50.5,1.1,30.3,600.8,3.6,4.9,167.0,1.5,1.8,162.0,240.0
200126041,34,True,45.4,40.2,1.13,34.2,849.8,3.7,5.4,230.0,1.7,2.0,211.0,300.0
200126041,35,False,57.3,36.9,1.55,20.5,555.5,8.9,6.3,62.0,4.5,4.8,1111.0,1215.0
200126041,36,False,47.0,37.0,1.27,76.9,2080.5,5.1,8.2,408.0,2.8,2.9,561.0,593.0
200126041,37,False,54.7,43.7,1.25,33.2,761.0,4.9,7.1,155.0,2.6,2.8,494.0,537.0
200126041,38,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
200126041,39,False,71.3,60.9,1.17,7.4,121.5,4.2,6.6,29.0,2.1,2.2,324.0,350.0
200126082,0,True,37.8,31.6,1.2,50.6,1599.0,4.1,6.3,390.0,2.1,2.3,451.0,514.0
200126082,1,True,53.8,48.1,1.12,23.8,494.1,3.7,5.2,134.0,1.6,1.7,243.0,285.0
200126082,2,True,50.0,43.8,1.14,129.9,2963.8,5.1,6.0,581.0,1.9,2.0,316.0,376.0
200126082,3,False,43.4,36.1,1.2,82.5,2285.1,4.5,6.2,508.0,2.2,2.3,470.0,516.0
200126082,4,False,48.5,39.7,1.22,177.6,4478.6,6.2,6.9,722.0,2.5,2.6,533.0,581.0
200126082,5,True,46.8,41.9,1.12,9.8,234.5,3.6,5.2,65.0,1.6,1.7,215.0,276.0
200126082,6,True,50.0,42.9,1.16,32.1,747.7,4.0,6.6,187.0,2.0,2.2,361.0,426.0
200126082,7,False,89.7,52.5,1.71,32.7,623.0,6.3,6.2,99.0,5.7,5.4,545.0,513.0
200126082,8,True,57.1,47.6,1.2,59.0,1240.7,4.2,5.2,295.0,2.1,2.3,408.0,463.0
200126082,9,True,47.2,40.1,1.18,80.5,2006.8,4.1,5.0,489.0,2.0,2.1,368.0,402.0
200126082,10,False,47.1,38.9,1.21,110.4,2836.7,5.0,5.8,567.0,2.3,2.5,478.0,550.0
200126082,11,False,55.2,34.3,1.61,19.6,572.5,5.0,6.7,114.0,4.6,4.6,1419.0,1408.0
200126082,12,True,37.9,34.5,1.1,9.2,267.5,3.6,5.7,74.0,1.5,1.8,213.0,317.0
200126082,13,True,39.7,35.1,1.13,57.7,1644.9,3.9,5.5,422.0,1.7,1.9,275.0,345.0
200126082,14,True,50.6,46.3,1.09,66.0,1425.8,3.7,5.2,385.0,1.5,1.6,206.0,244.0
200126082,15,False,51.3,40.7,1.26,61.0,1498.5,4.8,5.7,312.0,2.6,2.6,589.0,608.0
200126082,16,False,47.3,37.4,1.26,95.9,2563.4,5.4,6.4,475.0,2.7,2.7,614.0,650.0
200126082,17,False,40.5,31.2,1.3,38.1,1220.6,5.6,6.4,218.0,2.9,3.0,757.0,799.0
200126082,18,False,37.7,31.4,1.2,112.6,3585.1,4.8,6.8,747.0,2.2,2.4,479.0,560.0
200126082,19,True,36.6,32.6,1.12,10.9,335.0,3.8,5.6,88.0,1.6,1.8,244.0,305.0
200126082,20,True,47.0,39.2,1.2,55.9,1428.4,4.0,5.5,357.0,2.1,2.2,447.0,480.0
200126082,21,True,59.2,49.1,1.2,18.4,374.7,4.0,5.2,94.0,2.2,2.3,437.0,469.0
200126082,22,True,37.9,32.5,1.17,84.7,2601.8,4.6,6.1,566.0,2.0,2.2,382.0,458.0
200126082,23,False,36.8,30.1,1.22,111.5,3707.0,4.9,7.1,757.0,2.3,2.5,521.0,597.0
200126082,24,True,36.0,30.7,1.18,21.8,712.4,4.3,5.7,166.0,2.0,2.2,387.0,463.0
200126082,25,False,38.8,32.0,1.21,13.2,412.1,4.7,6.1,88.0,2.3,2.5,497.0,582.0
200126082,26,True,37.4,33.8,1.11,51.1,1513.1,3.8,5.8,398.0,1.6,1.8,225.0,311.0
200126082,27,True,40.4,35.3,1.14,43.3,1224.4,4.1,5.6,299.0,1.8,2.0,322.0,386.0
200126082,28,True,39.8,34.2,1.16,24.2,706.4,4.4,6.3,161.0,2.0,2.2,379.0,480.0
200126082,29,True,36.2,31.6,1.15,39.3,1241.3,4.4,6.1,282.0,1.8,2.0,312.0,406.0
200126082,30,True,35.2,31.1,1.13,23.9,768.7,3.8,5.7,202.0,1.7,1.9,288.0,360.0
200126082,31,True,37.4,33.8,1.11,67.7,2005.5,4.0,6.2,501.0,1.6,1.8,230.0,317.0
200126082,32,True,56.4,48.9,1.15,28.7,587.3,3.8,5.6,155.0,1.9,2.0,325.0,376.0
200126082,33,True,49.8,43.2,1.15,46.8,1082.8,4.0,5.3,271.0,1.9,2.0,337.0,384.0
200126082,34,True,50.3,41.1,1.22,25.9,630.7,4.1,5.5,154.0,2.3,2.4,496.0,544.0
200126082,35,True,39.0,34.7,1.13,36.0,1038.4,3.8,5.6,273.0,1.7,1.9,262.0,360.0
200126082,36,True,41.6,36.4,1.14,13.1,360.4,3.8,6.1,95.0,1.8,2.0,322.0,381.0
200126082,37,False,48.8,40.7,1.2,80.9,1988.1,4.8,6.4,414.0,2.2,2.3,443.0,504.0
200126082,38,True,51.1,44.9,1.14,22.3,497.0,3.9,5.1,127.0,1.8,2.0,282.0,357.0
200126082,39,False,73.2,61.7,1.19,11.7,189.7,3.9,4.8,49.0,2.1,2.1,401.0,422.0
200128124,0,True,36.1,30.3,1.19,15.1,499.6,4.2,6.2,119.0,2.2,2.3,458.0,498.0
200128124,1,True,45.1,41.6,1.08,28.7,689.0,3.6,5.7,191.0,1.5,1.7,171.0,256.0
200128124,2,False,55.9,41.2,1.35,21.6,525.0,4.9,5.7,107.0,3.2,3.2,808.0,825.0
200128124,3,True,37.2,31.6,1.18,114.3,3620.2,4.5,6.4,804.0,2.0,2.3,371.0,465.0
200128124,4,True,36.3,31.7,1.15,87.3,2753.1,4.2,6.0,655.0,1.9,2.0,312.0,370.0
200128124,5,False,41.9,33.4,1.26,17.6,527.2,5.1,7.0,103.0,2.6,2.8,597.0,658.0
200128124,6,False,315.9,91.6,3.45,36.7,400.1,10.0,10.0,40.0,11.7,11.8,3933.0,3968.0
200128124,7,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
200128124,8,True,41.2,37.7,1.09,19.9,527.5,3.6,6.0,147.0,1.4,1.7,163.0,253.0
200128124,9,True,39.3,33.9,1.16,35.5,1044.7,3.9,6.5,268.0,1.9,2.1,331.0,407.0
200128124,10,False,53.2,31.4,1.7,146.1,4655.4,8.9,9.2,523.0,5.9,5.2,1785.0,1541.0
200128124,11,False,38.2,28.3,1.35,26.2,926.5,5.9,6.8,157.0,3.3,3.5,835.0,918.0
200128124,12,False,60.4,30.7,1.97,137.1,4465.2,9.6,9.2,465.0,7.0,7.4,2204.0,2363.0
200128124,13,False,96.3,40.1,2.4,304.6,7590.7,9.8,9.7,775.0,8.8,8.8,2901.0,2903.0
200128124,14,False,101.7,44.2,2.3,402.1,9092.6,9.9,9.8,918.0,8.2,8.7,2648.0,2802.0
200128124,15,True,39.9,36.6,1.09,11.7,318.6,3.5,5.8,91.0,1.4,1.7,150.0,234.0
200128124,16,False,40.4,31.7,1.27,39.0,1227.7,4.7,7.4,261.0,2.7,2.9,610.0,676.0
200128124,17,False,75.8,37.4,2.03,172.3,4602.8,9.1,9.6,506.0,7.6,7.2,2172.0,2051.0
200128124,18,False,39.2,29.1,1.35,25.0,859.1,5.7,7.2,151.0,3.3,3.4,849.0,903.0
200128124,19,False,43.6,32.0,1.36,85.1,2654.6,8.2,7.4,324.0,3.4,3.5,869.0,937.0
200128124,20,False,67.6,43.5,1.55,77.7,1785.4,7.3,7.2,245.0,4.6,4.6,1305.0,1323.0
200128124,21,True,41.7,36.4,1.14,139.5,3826.9,4.6,5.6,832.0,1.8,2.0,305.0,379.0
200128124,22,False,37.6,29.8,1.26,46.9,1575.3,5.4,7.0,292.0,2.6,2.8,571.0,647.0
200128124,23,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
200128124,24,False,35.3,28.5,1.24,26.3,924.0,5.7,6.6,162.0,2.5,2.8,573.0,680.0
200128124,25,False,38.8,29.8,1.3,25.5,855.1,5.9,8.8,145.0,3.2,2.8,800.0,685.0
200128124,26,False,49.8,32.4,1.54,78.7,2429.8,8.7,9.2,279.0,4.8,4.4,1415.0,1262.0
200128124,27,True,38.6,33.1,1.17,29.5,891.4,4.1,5.9,217.0,1.9,2.1,319.0,396.0
200128124,28,False,58.7,32.0,1.84,113.1,3540.0,9.3,9.1,381.0,6.2,6.4,1924.0,2031.0
200128124,29,False,43.3,30.7,1.41,20.0,650.8,6.0,6.5,108.0,3.5,3.7,925.0,1023.0
200128124,30,False,34.6,29.3,1.18,51.0,1739.8,4.6,6.6,378.0,2.1,2.4,422.0,503.0
200128124,31,False,40.6,31.3,1.3,49.3,1573.9,5.3,8.6,297.0,3.0,3.0,731.0,728.0
200128124,32,True,44.6,41.7,1.07,14.5,347.0,3.5,5.1,99.0,1.3,1.6,121.0,200.0
200128124,33,False,55.0,43.7,1.26,29.2,667.8,4.4,5.6,152.0,2.5,2.6,567.0,599.0
200128124,34,False,49.9,38.0,1.31,82.3,2163.7,5.5,6.0,393.0,3.0,3.1,749.0,783.0
200128124,35,False,46.0,31.1,1.48,128.2,4125.9,8.1,8.6,509.0,4.3,4.4,1220.0,1283.0
200128124,36,False,49.0,37.1,1.32,28.8,775.7,4.4,6.3,176.0,2.9,3.1,621.0,692.0
200128124,37,False,44.9,33.8,1.33,54.0,1596.3,4.7,6.5,340.0,3.0,3.2,746.0,808.0
200128124,38,False,58.7,41.4,1.42,45.9,1109.4,4.8,5.9,231.0,3.6,3.6,958.0,971.0
200128124,39,False,84.1,62.7,1.34,52.3,834.5,4.6,6.9,181.0,3.1,3.1,781.0,772.0
200129001,0,False,61.1,37.7,1.62,37.0,982.3,6.9,6.9,142.0,5.1,5.1,1274.0,1252.0
200129001,1,True,53.3,47.6,1.12,21.0,440.5,3.5,5.2,126.0,1.6,1.9,176.0,255.0
200129001,2,False,72.1,35.8,2.01,25.6,716.0,9.3,7.4,77.0,6.9,7.4,1696.0,1862.0
200129001,3,False,47.6,33.6,1.42,8.4,249.5,7.8,6.1,32.0,3.6,3.9,744.0,834.0
200129001,4,True,39.3,33.3,1.18,31.7,950.5,4.3,5.9,221.0,2.1,2.3,317.0,377.0
200129001,5,True,40.7,34.1,1.19,19.8,579.6,4.5,6.0,129.0,2.1,2.3,331.0,370.0
200129001,6,False,41.3,33.6,1.23,46.3,1377.9,4.4,7.2,313.0,2.3,2.6,385.0,456.0
200129001,7,False,55.5,42.9,1.29,370.6,8640.0,6.2,5.9,1394.0,2.9,3.0,548.0,577.0
200129001,8,True,49.4,40.9,1.21,111.0,2713.9,4.1,5.6,662.0,2.2,2.4,344.0,402.0
200129001,9,False,43.5,35.1,1.24,182.2,5189.1,5.6,5.6,927.0,2.6,2.7,461.0,485.0
200129001,10,False,40.7,31.0,1.31,32.5,1047.8,5.8,6.6,181.0,3.0,3.1,590.0,604.0
200129001,11,False,47.5,31.3,1.52,499.0,15934.6,8.2,8.9,1943.0,4.4,4.4,1001.0,986.0
200129001,12,False,39.4,32.0,1.23,53.9,1683.1,5.0,6.0,337.0,2.5,2.6,424.0,464.0
200129001,13,True,39.2,34.7,1.13,34.9,1007.2,3.7,5.5,272.0,1.7,2.0,196.0,281.0
200129001,14,True,49.7,44.2,1.13,43.4,983.2,3.7,4.9,266.0,1.7,1.9,195.0,247.0
200129001,15,False,51.9,38.7,1.34,225.5,5825.1,7.3,6.8,798.0,3.3,3.3,644.0,657.0
200129001,16,False,48.9,35.5,1.38,80.3,2262.5,6.3,6.2,359.0,3.5,3.6,735.0,759.0
200129001,17,False,78.1,40.2,1.94,44.8,1115.2,8.5,7.8,131.0,6.8,6.9,1517.0,1531.0
200129001,18,False,50.5,31.4,1.61,80.0,2549.0,8.0,8.0,319.0,5.1,5.0,1197.0,1154.0
200129001,19,False,51.2,38.3,1.34,26.8,701.0,4.5,7.7,156.0,3.1,3.1,616.0,621.0
200129001,20,False,51.0,40.1,1.27,237.5,5920.1,5.5,6.0,1076.0,2.7,2.8,492.0,526.0
200129001,21,False,48.7,40.0,1.22,143.0,3577.1,5.5,5.5,650.0,2.4,2.5,413.0,453.0
200129001,22,False,55.9,32.1,1.74,281.2,8745.7,9.0,8.9,972.0,5.7,5.9,1397.0,1430.0
200129001,23,True,37.3,31.1,1.2,26.8,862.6,4.1,7.2,210.0,2.2,2.5,368.0,443.0
200129001,24,True,35.0,30.9,1.13,9.0,291.1,3.6,5.9,81.0,1.7,2.0,204.0,296.0
200129001,25,True,38.2,31.8,1.2,24.6,774.5,4.2,5.5,184.0,2.2,2.3,348.0,390.0
200129001,26,False,41.0,33.4,1.23,106.0,3177.1,4.7,7.7,676.0,2.4,2.5,414.0,450.0
200129001,27,False,47.3,34.8,1.36,315.6,9081.7,7.3,6.7,1244.0,3.4,3.5,702.0,733.0
200129001,28,False,48.9,33.4,1.46,267.3,8000.5,7.3,8.0,1096.0,4.0,4.0,888.0,904.0
200129001,29,True,35.4,30.8,1.15,52.2,1696.9,3.8,5.8,447.0,1.8,2.2,251.0,342.0
200129001,30,True,37.2,32.8,1.13,14.3,436.8,3.7,6.1,118.0,1.7,1.9,206.0,278.0
200129001,31,False,46.6,35.6,1.31,85.9,2411.1,4.7,6.1,513.0,2.9,3.0,570.0,588.0
200129001,32,True,49.6,45.5,1.09,19.1,418.6,3.4,5.2,123.0,1.5,1.6,129.0,182.0
200129001,33,True,52.2,43.6,1.2,64.6,1482.0,4.6,5.8,322.0,2.2,2.4,350.0,404.0
200129001,34,False,47.1,37.9,1.24,39.1,1033.4,4.6,5.6,225.0,2.5,2.6,440.0,465.0
200129001,35,True,39.7,34.9,1.14,16.8,479.9,3.6,5.2,133.0,1.7,2.0,212.0,301.0
200129001,36,True,45.3,41.3,1.1,24.8,600.3,3.5,5.6,172.0,1.5,1.8,146.0,218.0
200129001,37,True,39.1,35.3,1.11,19.6,554.8,3.5,5.5,159.0,1.6,1.8,170.0,249.0
200129001,38,True,46.3,40.1,1.15,59.9,1492.5,4.0,5.5,373.0,1.9,2.1,266.0,335.0
200129001,39,False,91.8,55.4,1.66,83.0,1498.7,6.2,6.4,242.0,5.2,5.2,1236.0,1242.0
200130106,0,True,42.7,40.1,1.06,37.0,920.7,3.6,5.0,256.0,1.4,1.5,152.0,202.0
200130106,1,False,62.4,58.2,1.07,29.7,510.8,3.4,4.6,150.0,1.4,1.5,147.0,181.0
200130106,2,True,47.7,45.3,1.05,12.5,275.9,3.4,4.5,81.0,1.2,1.4,94.0,143.0
200130106,3,True,46.0,42.9,1.07,13.1,304.4,3.5,5.0,87.0,1.3,1.5,131.0,197.0
200130106,4,True,44.7,41.3,1.08,29.1,704.4,3.6,4.8,196.0,1.4,1.6,141.0,225.0
200130106,5,True,43.1,40.1,1.07,39.8,993.3,3.5,4.8,284.0,1.4,1.6,147.0,247.0
200130106,6,True,45.3,42.6,1.06,23.5,551.4,3.4,4.8,162.0,1.3,1.5,122.0,187.0
200130106,7,False,66.2,63.3,1.05,12.0,190.3,3.4,4.4,56.0,1.2,1.4,81.0,139.0
200130106,8,True,53.8,52.2,1.03,59.5,1139.9,3.5,4.5,326.0,1.2,1.3,68.0,134.0
200130106,9,True,50.2,46.4,1.08,15.5,334.0,3.6,6.5,93.0,1.4,1.6,152.0,244.0
200130106,10,True,42.0,38.3,1.1,32.6,851.7,3.7,5.8,230.0,1.5,1.7,196.0,269.0
200130106,11,True,41.4,35.9,1.15,107.7,2999.4,4.9,5.8,612.0,1.9,2.1,352.0,408.0
200130106,12,True,41.0,38.4,1.07,30.4,791.3,3.5,4.8,226.0,1.3,1.5,130.0,183.0
200130106,13,True,43.5,40.7,1.07,58.6,1439.3,3.6,4.7,400.0,1.3,1.5,134.0,199.0
200130106,14,True,57.6,55.9,1.03,16.6,297.1,3.5,4.4,85.0,1.2,1.2,64.0,93.0
200130106,15,True,51.1,48.6,1.05,28.9,594.4,3.5,4.8,170.0,1.3,1.4,93.0,146.0
200130106,16,True,41.7,39.0,1.07,44.2,1135.4,3.6,5.0,315.0,1.3,1.6,127.0,226.0
200130106,17,False,48.0,38.3,1.25,22.8,596.3,4.5,5.5,133.0,2.5,2.7,589.0,652.0
200130106,18,False,45.6,37.0,1.23,38.5,1040.9,5.3,5.7,196.0,2.5,2.7,597.0,642.0
200130106,19,True,40.1,37.5,1.07,20.0,533.6,3.5,5.2,152.0,1.3,1.5,122.0,207.0
200130106,20,True,51.2,47.0,1.09,98.5,2096.1,3.6,4.8,582.0,1.5,1.6,182.0,216.0
200130106,21,True,50.6,47.3,1.07,81.2,1715.9,3.6,4.8,477.0,1.3,1.4,112.0,174.0
200130106,22,True,42.1,40.2,1.05,9.6,238.9,3.5,5.0,68.0,1.2,1.4,95.0,169.0
200130106,23,True,38.4,35.9,1.07,40.1,1118.8,3.5,5.5,320.0,1.3,1.6,134.0,237.0
200130106,24,True,37.6,34.4,1.1,29.7,865.3,3.7,5.8,234.0,1.5,1.7,204.0,289.0
200130106,25,True,38.4,35.0,1.1,29.8,850.0,3.9,5.5,218.0,1.6,1.8,218.0,298.0
200130106,26,True,41.4,38.9,1.06,55.0,1413.5,3.5,5.5,404.0,1.3,1.5,119.0,208.0
200130106,27,True,48.4,45.9,1.05,16.4,356.1,3.5,4.9,102.0,1.3,1.5,107.0,184.0
200130106,28,True,44.6,40.6,1.1,23.6,580.9,3.9,5.4,149.0,1.5,1.7,193.0,292.0
200130106,29,True,40.2,37.4,1.08,28.5,762.9,3.5,4.9,218.0,1.3,1.6,120.0,236.0
200130106,30,True,42.1,38.0,1.11,29.6,777.9,3.6,5.3,216.0,1.5,1.7,214.0,276.0
200130106,31,False,48.9,41.1,1.19,385.5,9372.9,7.1,6.5,1320.0,2.2,2.2,479.0,485.0
200130106,32,False,61.7,56.2,1.1,47.7,848.7,3.8,5.1,223.0,1.6,1.6,213.0,222.0
200130106,33,False,65.3,62.5,1.04,15.2,242.9,3.5,4.0,69.0,1.2,1.3,80.0,117.0
200130106,34,True,54.4,52.5,1.04,49.7,947.3,3.4,4.5,279.0,1.2,1.3,84.0,116.0
200130106,35,True,48.5,46.1,1.05,74.4,1615.9,3.8,4.5,425.0,1.3,1.5,128.0,192.0
200130106,36,True,45.8,43.1,1.06,76.6,1775.8,3.7,5.0,480.0,1.3,1.5,137.0,205.0
200130106,37,True,48.7,43.7,1.11,44.0,1006.9,3.8,4.9,265.0,1.6,1.7,246.0,295.0
200130106,38,False,70.7,52.4,1.35,547.1,10433.2,7.7,7.7,1355.0,3.3,3.3,894.0,916.0
200130106,39,False,78.8,76.0,1.04,6.3,82.6,3.6,4.0,23.0,1.3,1.3,105.0,107.0
200131001,0,False,59.9,38.8,1.54,35.6,917.4,7.0,7.0,131.0,4.7,4.7,1128.0,1136.0
200131001,1,True,52.9,49.7,1.06,20.2,407.2,3.5,4.8,116.0,1.3,1.6,99.0,161.0
200131001,2,False,65.0,35.6,1.83,23.4,658.9,8.8,6.5,75.0,5.9,6.3,1436.0,1547.0
200131001,3,False,48.2,34.9,1.38,8.7,249.3,7.7,6.1,32.0,3.4,3.7,687.0,774.0
200131001,4,True,40.9,35.0,1.17,31.4,896.4,4.1,5.9,219.0,2.0,2.2,289.0,342.0
200131001,5,True,41.6,34.9,1.19,19.0,544.9,4.7,5.8,116.0,2.2,2.3,352.0,395.0
200131001,6,False,43.1,35.1,1.23,45.5,1295.9,4.8,7.1,270.0,2.3,2.5,378.0,430.0
200131001,7,False,65.5,52.9,1.24,367.6,6945.7,6.2,5.7,1120.0,2.5,2.5,393.0,402.0
200131001,8,True,49.6,43.5,1.14,109.2,2509.0,3.8,4.8,660.0,1.8,1.9,220.0,272.0
200131001,9,False,45.4,37.2,1.22,181.1,4871.0,5.8,5.5,840.0,2.4,2.6,416.0,461.0
200131001,10,False,41.6,32.6,1.28,31.4,964.7,5.7,6.1,169.0,2.9,2.9,550.0,552.0
200131001,11,False,46.4,32.0,1.45,497.8,15573.3,7.7,8.6,2022.0,4.0,4.0,868.0,868.0
200131001,12,True,38.8,32.2,1.2,53.8,1672.5,4.6,5.9,364.0,2.3,2.5,368.0,430.0
200131001,13,True,39.6,36.1,1.1,34.1,945.2,3.5,5.0,270.0,1.5,1.7,147.0,214.0
200131001,14,True,52.0,48.0,1.08,43.2,900.5,3.5,4.7,257.0,1.4,1.6,120.0,182.0
200131001,15,False,53.9,41.0,1.32,221.3,5402.3,7.0,6.4,772.0,3.0,3.1,572.0,599.0
200131001,16,False,49.9,36.6,1.36,78.0,2127.7,6.3,6.0,338.0,3.4,3.5,698.0,735.0
200131001,17,False,67.8,35.0,1.94,43.1,1232.3,8.3,7.0,148.0,6.8,6.7,1711.0,1692.0
200131001,18,False,49.6,31.5,1.58,76.5,2428.4,8.1,7.6,300.0,4.9,4.8,1144.0,1119.0
200131001,19,True,38.3,32.6,1.17,25.0,767.3,3.8,7.3,202.0,1.9,2.2,280.0,348.0
200131001,20,True,50.1,41.8,1.2,234.2,5597.5,5.1,5.5,1098.0,2.1,2.4,329.0,395.0
200131001,21,False,52.0,42.7,1.22,137.2,3217.0,5.4,5.4,596.0,2.4,2.4,415.0,417.0
200131001,22,False,55.9,33.2,1.68,279.0,8390.3,8.7,8.6,964.0,5.4,5.4,1298.0,1313.0
200131001,23,True,38.3,32.5,1.18,26.3,809.8,4.0,6.5,202.0,2.0,2.3,306.0,389.0
200131001,24,True,35.5,31.5,1.13,9.1,289.5,3.7,6.0,78.0,1.7,2.0,203.0,282.0
200131001,25,True,37.1,31.9,1.16,23.7,744.5,3.9,5.7,191.0,1.9,2.2,276.0,347.0
200131001,26,True,41.7,34.9,1.2,102.4,2934.3,4.8,7.4,611.0,2.2,2.4,352.0,408.0
200131001,27,False,49.2,37.0,1.33,311.2,8409.4,6.5,6.1,1294.0,3.1,3.3,621.0,675.0
