ObsID,Name,Beam,RA,Dec,cube2_qual,cube1_qual,cube0_qual,sigma_c2,sigma_c1,sigma_c0,f_ex_c2,f_ex_c1,f_ex_c0,p_0.8_c2,p_0.8_c1,p_0.8_c0
190718124,S2146+4340,10,326.031325,43.065034,B,B,B,1.61,1.67,1.72,-inf,-inf,-inf,3.83,3.87,3.82
190718124,S2146+4340,11,326.678448,43.065034,G,B,G,1.81,1.96,1.92,-7.44,-3.36,-7.52,3.86,3.84,3.82
190718124,S2146+4340,12,327.325570,43.065034,B,G,B,2.52,2.71,2.77,-inf,-5.79,-inf,3.83,4.16,3.83
190718124,S2146+4340,13,327.972693,43.065034,B,G,B,2.76,2.99,3.05,-inf,-5.65,-inf,3.85,4.13,3.81
190718124,S2146+4340,14,328.619815,43.065034,G,B,B,2.91,3.08,3.07,-6.64,-5.91,-inf,3.87,4.11,3.86
190718124,S2146+4340,15,325.060641,43.470382,B,B,B,2.21,2.28,2.38,-inf,-inf,-inf,3.83,3.84,3.86
190718124,S2146+4340,16,325.707764,43.470382,G,B,G,1.69,1.77,1.83,-6.47,-inf,-7.82,3.86,3.84,3.83
190718124,S2146+4340,17,326.354886,43.470382,B,B,G,1.64,2.96,1.76,-inf,-2.45,-7.82,3.90,6.97,3.87
190718124,S2146+4340,18,327.002009,43.470382,B,B,B,2.12,1.94,2.03,-3.18,-3.57,-3.56,6.41,4.02,4.01
190718124,S2146+4340,19,327.649131,43.470382,B,B,B,1.98,3.43,2.12,-inf,-2.54,-inf,3.84,7.93,3.84
190718124,S2146+4340,20,328.296254,43.470382,B,O,O,2.24,2.29,2.40,-4.45,-4.57,-4.84,4.00,3.93,3.95
190718124,S2146+4340,21,324.737080,43.875730,B,B,B,3.41,3.06,2.81,-inf,-7.74,-inf,3.86,3.91,3.95
190718124,S2146+4340,22,325.384203,43.875730,B,B,B,2.31,2.35,2.26,-inf,-6.29,-inf,4.14,4.34,4.25
190718124,S2146+4340,23,326.031325,43.875730,G,G,B,1.63,1.70,1.76,-6.38,-7.44,-inf,3.84,3.90,3.84
190718124,S2146+4340,24,326.678448,43.875730,B,B,B,1.70,1.76,1.83,-inf,-inf,-inf,3.84,3.85,3.84
190718124,S2146+4340,25,327.325570,43.875730,B,B,B,1.88,1.95,2.04,-inf,-inf,-inf,3.85,3.84,3.83
190718124,S2146+4340,26,327.972693,43.875730,B,G,B,1.82,1.94,1.98,-inf,-5.45,-inf,3.86,4.13,3.84
190718124,S2146+4340,27,325.060641,44.281078,B,B,B,4.31,4.36,5.45,-3.46,-3.49,-2.93,5.15,5.23,6.72
190718124,S2146+4340,28,325.707764,44.281078,B,B,B,2.02,1.97,1.94,-3.94,-4.01,-4.19,4.35,4.49,4.29
190718124,S2146+4340,29,326.354886,44.281078,B,B,B,2.11,2.17,2.64,-inf,-inf,-5.41,3.87,3.86,4.64
190718124,S2146+4340,30,327.002009,44.281078,B,B,B,2.20,2.39,2.35,-3.16,-2.87,-3.06,4.29,4.84,4.36
190718124,S2146+4340,31,327.649131,44.281078,G,G,B,1.93,2.03,2.03,-8.04,-6.56,-inf,3.85,4.01,3.82
190718124,S2146+4340,32,328.296254,44.281078,B,B,B,3.59,3.08,3.23,-2.57,-7.74,-inf,6.11,3.86,3.84
190718124,S2146+4340,33,324.737080,44.686426,B,B,B,5.01,5.91,5.35,-3.04,-3.17,-3.15,5.66,6.27,5.47
190718124,S2146+4340,34,325.384203,44.686426,B,B,B,2.90,2.00,2.06,-2.43,-inf,-inf,2.95,3.83,3.84
190718124,S2146+4340,35,326.031325,44.686426,B,G,B,2.41,1.95,2.00,-2.59,-7.56,-inf,6.48,3.84,3.85
190718124,S2146+4340,36,326.678448,44.686426,B,B,G,1.94,1.85,1.98,-3.11,-inf,-6.18,5.73,3.88,4.14
190718124,S2146+4340,37,327.325570,44.686426,B,G,B,1.88,1.90,1.96,-4.19,-5.48,-inf,4.22,3.89,3.84
190718124,S2146+4340,38,327.972693,44.686426,G,B,B,2.20,2.23,2.32,-5.91,-inf,-inf,3.87,3.83,3.82
190718124,S2146+4340,39,328.619815,44.686426,B,B,B,3.37,3.42,3.58,-7.44,-inf,-inf,3.90,3.89,3.84
190719041,S1242+5058,0,190.700000,50.969167,O,G,G,1.63,1.67,1.72,-5.17,-6.23,-6.38,3.92,3.94,3.89
190719041,S1242+5058,1,188.284410,49.955797,G,B,B,2.07,2.28,2.25,-8.04,-3.43,-inf,3.86,5.81,3.85
190719041,S1242+5058,2,189.027668,49.955797,B,G,B,2.46,1.86,1.94,-2.58,-7.74,-inf,3.07,3.89,3.83
190719041,S1242+5058,3,189.770927,49.955797,O,O,O,1.51,1.58,1.61,-4.98,-5.08,-5.15,3.96,4.07,3.89
190719041,S1242+5058,4,190.514185,49.955797,G,O,B,1.81,1.92,1.91,-5.99,-5.28,-inf,3.89,4.11,3.91
190719041,S1242+5058,5,191.257444,49.955797,B,G,B,1.84,1.94,1.97,-inf,-5.71,-inf,3.89,3.98,3.87
190719041,S1242+5058,6,192.000702,49.955797,B,G,B,2.09,2.19,2.27,-inf,-7.26,-inf,3.85,3.89,3.83
190719041,S1242+5058,7,192.743961,49.955797,G,B,B,2.43,3.00,2.74,-8.04,-2.93,-inf,3.85,6.89,3.85
190719041,S1242+5058,8,188.656039,50.361145,G,B,G,2.01,2.22,2.15,-7.56,-3.69,-7.22,3.87,5.13,3.88
190719041,S1242+5058,9,189.399298,50.361145,B,B,B,1.80,1.86,1.90,-inf,-8.04,-inf,3.83,3.89,3.84
190719041,S1242+5058,10,190.142556,50.361145,O,G,B,1.56,1.62,1.67,-4.87,-6.37,-inf,3.87,3.88,3.86
190719041,S1242+5058,11,190.885815,50.361145,B,B,B,1.73,1.92,1.84,-inf,-3.29,-inf,3.84,3.80,3.86
190719041,S1242+5058,12,191.629073,50.361145,B,G,B,2.42,2.60,2.68,-inf,-6.05,-inf,3.84,4.08,3.84
190719041,S1242+5058,13,192.372332,50.361145,,,,,,,,,,,,
190719041,S1242+5058,14,193.115590,50.361145,B,B,B,3.14,3.31,3.29,-3.60,-3.65,-3.61,4.51,4.71,4.53
190719041,S1242+5058,15,189.027668,50.766493,B,G,B,2.14,2.21,2.30,-inf,-8.04,-inf,3.86,3.84,3.85
190719041,S1242+5058,16,189.770927,50.766493,G,B,B,1.61,1.72,1.78,-8.04,-inf,-inf,3.83,3.87,3.82
190719041,S1242+5058,17,190.514185,50.766493,B,B,B,1.54,3.03,1.64,-inf,-2.38,-inf,3.84,6.81,3.84
190719041,S1242+5058,18,191.257444,50.766493,B,B,B,1.93,1.76,1.83,-3.33,-8.04,-inf,6.26,3.87,3.85
190719041,S1242+5058,19,192.000702,50.766493,G,B,B,1.94,3.50,2.11,-8.04,-2.53,-inf,3.85,7.99,3.83
190719041,S1242+5058,20,192.743961,50.766493,B,B,B,2.49,2.57,2.67,-3.29,-3.28,-3.30,4.87,4.93,4.94
190719041,S1242+5058,21,188.656039,51.171841,B,B,B,2.23,2.26,2.28,-inf,-inf,-inf,3.83,3.87,3.85
190719041,S1242+5058,22,189.399298,51.171841,B,O,B,1.81,1.90,1.88,-inf,-5.21,-inf,3.83,4.17,3.82
190719041,S1242+5058,23,190.142556,51.171841,B,G,B,1.54,1.61,1.66,-inf,-6.41,-inf,3.82,3.94,3.83
190719041,S1242+5058,24,190.885815,51.171841,G,G,G,1.67,1.72,1.78,-5.95,-6.26,-6.43,3.91,3.93,3.89
190719041,S1242+5058,25,191.629073,51.171841,B,B,B,1.80,1.87,1.95,-inf,-8.04,-inf,3.88,3.88,3.84
190719041,S1242+5058,26,192.372332,51.171841,B,B,B,8.37,10.41,14.49,-inf,-inf,-inf,5.97,4.80,3.45
190719041,S1242+5058,27,189.027668,51.577189,B,G,B,2.05,2.07,2.42,-inf,-7.74,-3.57,3.87,3.86,6.03
190719041,S1242+5058,28,189.770927,51.577189,B,G,B,1.67,1.71,1.72,-inf,-6.05,-inf,3.86,4.08,3.84
190719041,S1242+5058,29,190.514185,51.577189,B,G,B,2.04,2.12,3.08,-inf,-7.14,-3.86,3.85,3.87,5.38
190719041,S1242+5058,30,191.257444,51.577189,G,B,B,1.90,2.14,2.01,-7.74,-3.04,-inf,3.83,3.56,3.85
190719041,S1242+5058,31,192.000702,51.577189,B,O,B,2.02,2.09,2.12,-4.13,-4.54,-4.36,4.68,4.57,4.55
190719041,S1242+5058,32,192.743961,51.577189,B,B,B,3.56,3.09,3.22,-2.58,-3.81,-3.83,6.24,3.99,3.96
190719041,S1242+5058,33,188.656039,51.982537,B,B,B,2.45,2.95,2.40,-2.95,-3.10,-inf,6.23,6.72,3.85
190719041,S1242+5058,34,189.399298,51.982537,B,G,B,2.86,1.95,2.00,-2.42,-8.04,-inf,2.80,3.85,3.82
190719041,S1242+5058,35,190.142556,51.982537,B,B,B,2.35,1.88,1.94,-2.56,-inf,-inf,6.12,3.86,3.84
190719041,S1242+5058,36,190.885815,51.982537,B,B,G,1.88,1.80,1.93,-3.05,-inf,-6.36,5.88,3.85,4.15
190719041,S1242+5058,37,191.629073,51.982537,B,O,B,1.92,1.92,1.98,-4.03,-4.91,-inf,4.18,3.88,3.84
190719041,S1242+5058,38,192.372332,51.982537,B,B,B,2.80,2.86,2.97,-3.11,-3.11,-3.10,4.83,4.95,5.05
190719041,S1242+5058,39,193.115590,51.982537,B,B,B,3.45,3.55,3.74,-4.44,-4.76,-4.84,4.08,4.13,4.12
190719042,M0155+3130,0,28.829167,31.512500,B,O,G,1.82,1.84,1.93,-4.30,-5.13,-5.52,4.34,4.38,4.36
190719042,M0155+3130,1,27.044835,30.499130,G,B,G,2.25,2.45,2.46,-5.80,-3.54,-6.20,4.26,5.75,4.21
190719042,M0155+3130,2,27.593860,30.499130,B,G,G,2.66,2.04,2.17,-2.59,-5.94,-5.90,3.64,4.21,4.24
190719042,M0155+3130,3,28.142885,30.499130,G,G,G,1.57,1.61,1.68,-5.52,-6.44,-7.12,4.16,4.10,4.06
190719042,M0155+3130,4,28.691911,30.499130,G,G,G,1.87,1.96,2.02,-6.07,-5.58,-5.91,4.19,4.31,4.21
190719042,M0155+3130,5,29.240936,30.499130,G,O,G,2.03,2.10,2.19,-6.01,-5.19,-5.76,4.29,4.36,4.28
190719042,M0155+3130,6,29.789961,30.499130,G,G,G,2.25,2.30,2.41,-6.04,-5.91,-6.00,4.25,4.23,4.24
190719042,M0155+3130,7,30.338987,30.499130,G,B,B,2.89,3.17,3.51,-5.82,-4.35,-5.67,4.22,4.85,4.30
190719042,M0155+3130,8,27.319347,30.904478,G,B,G,2.13,2.29,2.32,-5.87,-4.25,-6.33,4.26,4.95,4.20
190719042,M0155+3130,9,27.868373,30.904478,G,G,G,1.98,2.02,2.11,-6.24,-5.80,-5.82,4.22,4.30,4.24
190719042,M0155+3130,10,28.417398,30.904478,G,G,G,1.67,1.72,1.80,-6.09,-6.25,-5.97,4.19,4.21,4.18
190719042,M0155+3130,11,28.966423,30.904478,G,B,G,1.87,2.00,2.02,-6.09,-3.45,-6.00,4.23,4.29,4.22
190719042,M0155+3130,12,29.515449,30.904478,B,B,B,3.01,3.17,3.31,-6.02,-5.23,-6.12,4.22,4.38,4.21
190719042,M0155+3130,13,30.064474,30.904478,,,,,,,,,,,,
190719042,M0155+3130,14,30.613499,30.904478,B,B,B,3.10,3.28,3.50,-5.73,-5.43,-6.09,4.26,4.37,4.25
190719042,M0155+3130,15,27.593860,31.309826,G,G,G,2.38,2.46,2.60,-6.20,-6.06,-6.17,4.21,4.14,4.20
190719042,M0155+3130,16,28.142885,31.309826,G,G,G,1.74,1.81,1.90,-5.89,-6.09,-6.15,4.23,4.20,4.19
190719042,M0155+3130,17,28.691911,31.309826,G,B,G,1.67,2.96,1.80,-5.95,-2.46,-6.46,4.25,6.66,4.24
190719042,M0155+3130,18,29.240936,31.309826,B,G,G,2.11,1.91,2.03,-3.26,-5.93,-6.29,6.35,4.24,4.21
190719042,M0155+3130,19,29.789961,31.309826,B,B,G,2.18,3.87,2.38,-5.41,-2.53,-5.83,4.55,7.99,4.36
190719042,M0155+3130,20,30.338987,31.309826,G,B,B,2.30,2.35,2.58,-7.44,-inf,-inf,3.95,3.85,3.91
190719042,M0155+3130,21,27.319347,31.715174,,,,,,,,,,,,
190719042,M0155+3130,22,27.868373,31.715174,B,G,B,1.95,2.01,2.02,-inf,-5.99,-inf,3.84,4.05,3.85
190719042,M0155+3130,23,28.417398,31.715174,,,,,,,,,,,,
190719042,M0155+3130,24,28.966423,31.715174,,,,,,,,,,,,
190719042,M0155+3130,25,29.515449,31.715174,B,B,B,2.43,2.51,2.64,-3.55,-3.50,-3.52,4.88,4.93,4.93
190719042,M0155+3130,26,30.064474,31.715174,G,G,G,1.90,2.01,2.12,-5.70,-5.39,-5.82,3.98,4.26,4.03
190719042,M0155+3130,27,27.593860,32.120522,B,B,B,2.20,2.21,2.59,-inf,-inf,-3.70,3.85,3.84,5.82
190719042,M0155+3130,28,28.142885,32.120522,B,G,B,1.77,1.79,1.82,-8.04,-6.52,-inf,3.87,4.03,3.85
190719042,M0155+3130,29,28.691911,32.120522,G,B,B,2.06,2.11,2.51,-7.19,-inf,-inf,3.91,3.83,4.15
190719042,M0155+3130,30,29.240936,32.120522,B,B,B,2.94,3.13,3.18,-3.26,-2.97,-3.07,4.87,5.28,4.95
190719042,M0155+3130,31,29.789961,32.120522,G,G,B,1.99,2.08,2.14,-7.00,-6.96,-inf,3.85,3.99,3.84
190719042,M0155+3130,32,30.338987,32.120522,B,B,B,3.68,3.16,3.41,-2.59,-inf,-inf,6.05,3.90,3.91
190719042,M0155+3130,33,27.319347,32.525870,B,B,B,2.62,3.02,2.65,-2.94,-3.26,-inf,6.03,6.59,3.89
190719042,M0155+3130,34,27.868373,32.525870,B,B,B,2.98,2.06,2.17,-2.43,-inf,-inf,2.87,3.83,3.86
190719042,M0155+3130,35,28.417398,32.525870,B,O,G,2.62,2.09,2.17,-2.58,-4.82,-5.47,6.10,4.00,3.96
190719042,M0155+3130,36,28.966423,32.525870,B,B,B,2.06,1.97,2.15,-3.13,-3.88,-3.91,6.23,4.07,4.53
190719042,M0155+3130,37,29.515449,32.525870,B,G,B,1.94,1.95,2.08,-4.27,-5.45,-inf,4.20,3.91,3.87
190719042,M0155+3130,38,30.064474,32.525870,B,B,B,2.24,2.26,2.41,-inf,-inf,-inf,3.88,3.85,3.87
190719042,M0155+3130,39,30.613499,32.525870,B,B,B,3.85,3.93,4.34,-inf,-inf,-7.52,3.86,3.89,3.91
190720041,S2336+2904,0,354.091667,29.080278,B,B,B,1.73,1.78,1.86,-inf,-inf,-inf,3.83,3.83,3.83
190720041,S2336+2904,1,352.351055,28.066908,G,B,G,2.49,2.85,2.69,-7.74,-3.22,-6.52,3.87,6.47,3.86
190720041,S2336+2904,2,352.886628,28.066908,B,B,B,2.47,1.98,2.06,-2.64,-inf,-inf,3.29,3.85,3.83
190720041,S2336+2904,3,353.422201,28.066908,G,G,G,1.57,1.64,1.70,-5.57,-6.30,-6.03,3.90,3.88,3.82
190720041,S2336+2904,4,353.957774,28.066908,G,O,B,1.91,2.02,2.02,-6.70,-5.16,-inf,3.93,4.08,3.87
190720041,S2336+2904,5,354.493347,28.066908,B,B,G,1.96,2.05,2.10,-inf,-inf,-7.82,3.82,3.89,3.83
190720041,S2336+2904,6,355.028920,28.066908,B,B,B,2.29,2.39,2.49,-3.46,-3.45,-3.45,3.98,3.98,4.03
190720041,S2336+2904,7,355.564493,28.066908,B,B,B,2.40,2.76,2.69,-inf,-3.56,-inf,3.84,5.73,3.85
190720041,S2336+2904,8,352.618841,28.472256,B,B,B,2.09,2.26,2.23,-inf,-4.22,-inf,3.85,4.84,3.84
190720041,S2336+2904,9,353.154414,28.472256,B,B,B,1.96,2.01,2.06,-inf,-inf,-inf,3.83,3.86,3.83
190720041,S2336+2904,10,353.689987,28.472256,O,O,B,1.73,1.81,1.88,-4.96,-4.72,-4.08,4.10,4.15,4.10
190720041,S2336+2904,11,354.225560,28.472256,B,B,B,1.84,2.00,1.97,-inf,-3.39,-inf,3.84,3.83,3.84
190720041,S2336+2904,12,354.761133,28.472256,B,G,B,2.68,2.97,3.10,-inf,-7.09,-inf,3.82,3.96,3.82
190720041,S2336+2904,13,355.296706,28.472256,B,B,B,2.95,3.20,3.29,-inf,-5.36,-inf,3.84,4.18,3.83
190720041,S2336+2904,14,355.832279,28.472256,B,B,B,2.98,3.15,3.15,-inf,-6.09,-inf,3.84,4.10,3.86
190720041,S2336+2904,15,352.886628,28.877604,B,B,B,2.29,2.33,2.45,-inf,-inf,-inf,3.82,3.82,3.81
190720041,S2336+2904,16,353.422201,28.877604,G,B,B,1.71,1.79,1.85,-6.11,-inf,-inf,3.84,3.84,3.85
190720041,S2336+2904,17,353.957774,28.877604,B,B,B,1.66,3.10,1.78,-inf,-2.41,-inf,3.85,6.91,3.85
190720041,S2336+2904,18,354.493347,28.877604,B,B,B,2.01,1.86,1.94,-3.39,-inf,-inf,6.16,3.84,3.85
190720041,S2336+2904,19,355.028920,28.877604,B,B,B,1.99,3.53,2.16,-inf,-2.56,-inf,3.85,7.85,3.81
190720041,S2336+2904,20,355.564493,28.877604,B,G,B,2.25,2.29,2.41,-inf,-7.56,-inf,3.94,3.84,3.82
190720041,S2336+2904,21,352.618841,29.282952,G,G,B,2.50,2.43,2.45,-7.44,-6.58,-7.82,3.90,3.92,3.92
190720041,S2336+2904,22,353.154414,29.282952,B,B,B,2.00,2.08,2.09,-3.71,-3.87,-3.85,4.03,4.39,4.05
190720041,S2336+2904,23,353.689987,29.282952,G,B,B,1.64,1.72,1.77,-6.93,-inf,-inf,3.83,3.90,3.84
190720041,S2336+2904,24,354.225560,29.282952,B,B,B,1.75,1.82,1.88,-inf,-inf,-inf,3.83,3.86,3.83
190720041,S2336+2904,25,354.761133,29.282952,B,B,B,1.93,2.03,2.11,-inf,-inf,-inf,3.83,3.85,3.82
190720041,S2336+2904,26,355.296706,29.282952,B,O,B,1.84,1.98,2.00,-inf,-4.77,-inf,3.83,4.20,3.84
190720041,S2336+2904,27,352.886628,29.688300,B,B,B,2.70,3.04,4.45,-6.55,-4.02,-2.80,4.38,4.75,6.86
190720041,S2336+2904,28,353.422201,29.688300,G,G,G,2.04,2.01,1.99,-5.89,-5.40,-6.22,4.04,4.17,4.04
190720041,S2336+2904,29,353.957774,29.688300,B,B,B,2.31,2.37,2.47,-inf,-inf,-inf,3.90,3.83,3.83
190720041,S2336+2904,30,354.493347,29.688300,B,B,B,1.97,2.19,2.06,-inf,-3.05,-inf,3.84,3.62,3.81
190720041,S2336+2904,31,355.028920,29.688300,B,G,B,1.97,2.05,2.07,-inf,-6.38,-inf,3.84,4.03,3.83
190720041,S2336+2904,32,355.564493,29.688300,B,B,B,3.70,3.28,3.47,-2.59,-inf,-inf,6.43,3.88,3.81
190720041,S2336+2904,33,352.618841,30.093648,B,B,B,2.98,3.51,3.05,-3.13,-3.26,-inf,5.78,6.40,4.30
190720041,S2336+2904,34,353.154414,30.093648,B,B,B,3.95,3.39,3.53,-2.57,-3.90,-4.52,6.40,5.12,5.13
190720041,S2336+2904,35,353.689987,30.093648,B,O,O,2.03,1.76,1.81,-2.70,-5.10,-5.10,6.50,3.91,3.86
190720041,S2336+2904,36,354.225560,30.093648,B,B,G,1.98,1.93,2.07,-3.19,-inf,-6.17,5.56,3.89,4.18
190720041,S2336+2904,37,354.761133,30.093648,B,G,B,1.96,1.99,2.07,-4.04,-5.51,-inf,4.24,3.88,3.84
190720041,S2336+2904,38,355.296706,30.093648,B,B,B,2.19,2.23,2.33,-inf,-inf,-inf,3.87,3.82,3.82
190720041,S2336+2904,39,355.832279,30.093648,B,B,B,3.81,3.97,4.17,-inf,-inf,-inf,3.85,3.92,3.84
190721041,S1426+5058,0,216.725000,50.969167,B,B,B,1.66,1.70,1.78,-inf,-inf,-inf,3.83,3.85,3.84
190721041,S1426+5058,1,214.309410,49.955797,B,B,G,2.41,2.76,2.67,-inf,-3.19,-6.82,3.87,6.39,3.90
190721041,S1426+5058,2,215.052668,49.955797,B,B,B,2.36,1.88,1.98,-2.64,-8.04,-inf,3.24,3.89,3.83
190721041,S1426+5058,3,215.795927,49.955797,O,O,G,1.44,1.50,1.53,-4.96,-5.23,-5.33,3.97,4.01,3.83
190721041,S1426+5058,4,216.539185,49.955797,B,G,B,1.81,1.91,1.91,-inf,-6.96,-inf,3.85,4.05,3.82
190721041,S1426+5058,5,217.282444,49.955797,B,G,B,1.88,1.94,1.98,-inf,-7.00,-inf,3.84,3.96,3.83
190721041,S1426+5058,6,218.025702,49.955797,O,G,B,2.11,2.20,2.27,-4.73,-7.74,-inf,3.84,3.86,3.86
190721041,S1426+5058,7,218.768961,49.955797,B,B,B,2.39,2.96,2.63,-inf,-2.86,-inf,3.86,7.12,3.84
190721041,S1426+5058,8,214.681039,50.361145,B,B,B,1.96,2.14,2.10,-inf,-3.77,-inf,3.86,5.12,3.80
190721041,S1426+5058,9,215.424298,50.361145,B,B,G,1.83,1.88,1.93,-inf,-inf,-7.35,3.84,3.87,3.84
190721041,S1426+5058,10,216.167556,50.361145,B,G,B,1.55,1.60,1.66,-inf,-7.74,-inf,3.85,3.88,3.86
190721041,S1426+5058,11,216.910815,50.361145,G,B,B,1.75,1.93,1.86,-6.50,-3.30,-inf,3.83,3.78,3.86
190721041,S1426+5058,12,217.654073,50.361145,B,G,B,2.50,2.62,2.66,-inf,-6.08,-inf,3.83,4.13,3.85
190721041,S1426+5058,13,218.397332,50.361145,B,G,B,2.75,2.95,2.99,-inf,-5.36,-inf,3.84,4.27,3.84
190721041,S1426+5058,14,219.140590,50.361145,B,G,B,2.79,2.95,2.93,-inf,-5.59,-inf,3.84,4.20,3.85
190721041,S1426+5058,15,215.052668,50.766493,B,G,B,2.20,2.33,2.63,-inf,-7.26,-inf,3.85,3.87,3.86
190721041,S1426+5058,16,215.795927,50.766493,G,G,G,1.68,1.76,1.83,-7.34,-6.89,-6.55,3.87,3.87,3.86
190721041,S1426+5058,17,216.539185,50.766493,G,B,B,1.55,2.81,1.66,-7.00,-2.45,-inf,3.85,6.79,3.84
190721041,S1426+5058,18,217.282444,50.766493,B,O,O,1.95,1.79,1.87,-3.36,-5.16,-5.16,6.20,4.00,3.97
190721041,S1426+5058,19,218.025702,50.766493,B,B,B,1.90,3.28,2.05,-inf,-2.57,-inf,3.82,7.77,3.84
190721041,S1426+5058,20,218.768961,50.766493,G,G,G,2.15,2.19,2.30,-7.09,-7.74,-7.82,3.94,3.92,3.87
190721041,S1426+5058,21,214.681039,51.171841,G,G,B,2.26,2.28,2.29,-8.04,-7.56,-inf,3.83,3.86,3.84
190721041,S1426+5058,22,215.424298,51.171841,G,O,G,2.13,2.43,2.45,-6.14,-4.68,-6.38,4.09,4.68,4.19
190721041,S1426+5058,23,216.167556,51.171841,G,G,G,1.61,1.68,1.73,-6.58,-5.85,-5.86,3.89,4.03,3.94
190721041,S1426+5058,24,216.910815,51.171841,B,B,B,1.65,1.70,1.76,-inf,-inf,-inf,3.86,3.84,3.85
190721041,S1426+5058,25,217.654073,51.171841,B,B,G,1.79,1.85,1.93,-inf,-inf,-7.52,3.85,3.87,3.84
190721041,S1426+5058,26,218.397332,51.171841,B,O,B,1.78,1.93,1.94,-inf,-4.53,-inf,3.84,4.27,3.85
190721041,S1426+5058,27,215.052668,51.577189,B,B,B,2.02,2.08,2.62,-3.76,-3.47,-2.99,4.20,4.31,6.79
190721041,S1426+5058,28,215.795927,51.577189,B,G,B,1.72,1.74,1.76,-inf,-6.24,-inf,3.86,4.05,3.87
190721041,S1426+5058,29,216.539185,51.577189,G,G,B,2.28,2.34,2.42,-5.56,-6.43,-inf,3.90,3.88,3.88
190721041,S1426+5058,30,217.282444,51.577189,B,B,B,1.90,2.11,1.97,-inf,-3.05,-inf,3.86,3.66,3.81
190721041,S1426+5058,31,218.025702,51.577189,B,G,B,1.85,1.92,1.93,-inf,-6.58,-inf,3.83,4.02,3.83
190721041,S1426+5058,32,218.768961,51.577189,B,B,B,3.44,2.95,3.11,-2.57,-inf,-inf,6.46,3.88,3.85
190721041,S1426+5058,33,214.681039,51.982537,B,B,B,2.99,2.86,2.40,-2.54,-3.15,-inf,6.08,6.62,3.83
190721041,S1426+5058,34,215.424298,51.982537,B,O,O,3.00,2.15,2.25,-2.44,-4.67,-4.80,3.45,4.01,4.08
190721041,S1426+5058,35,216.167556,51.982537,B,B,B,1.85,1.63,1.66,-2.71,-4.42,-4.35,6.48,3.99,3.92
190721041,S1426+5058,36,216.910815,51.982537,B,B,G,1.84,1.75,1.88,-3.08,-inf,-6.33,5.76,3.87,4.19
190721041,S1426+5058,37,217.654073,51.982537,B,O,B,1.86,1.87,1.95,-3.90,-5.13,-inf,4.20,3.90,3.88
190721041,S1426+5058,38,218.397332,51.982537,B,B,B,2.08,2.12,2.22,-inf,-inf,-inf,3.85,3.86,3.83
190721041,S1426+5058,39,219.140590,51.982537,B,B,B,3.40,3.52,3.72,-inf,-7.14,-inf,3.84,3.92,3.86
190722001,M0208+3130,0,32.070833,31.512500,G,G,B,1.89,2.05,2.40,-6.58,-6.61,-inf,3.88,3.96,3.98
190722001,M0208+3130,1,30.286501,30.499130,B,B,B,2.91,3.85,4.48,-inf,-2.93,-inf,3.99,6.97,4.15
190722001,M0208+3130,2,30.835526,30.499130,B,B,B,3.58,3.32,3.87,-2.62,-2.98,-2.85,6.26,5.13,5.81
190722001,M0208+3130,3,31.384551,30.499130,G,G,B,1.68,1.89,2.11,-6.01,-5.51,-inf,4.11,4.22,3.91
190722001,M0208+3130,4,31.933577,30.499130,,,,,,,,,,,,
190722001,M0208+3130,5,32.482602,30.499130,B,G,B,2.06,2.28,2.52,-inf,-6.72,-inf,3.88,4.00,3.89
190722001,M0208+3130,6,33.031627,30.499130,B,G,B,2.34,2.59,2.89,-inf,-5.65,-inf,3.89,4.00,3.85
190722001,M0208+3130,7,33.580653,30.499130,B,B,B,2.70,3.42,3.52,-8.04,-3.11,-inf,3.93,6.19,3.86
190722001,M0208+3130,8,30.561013,30.904478,B,B,B,2.47,2.90,2.98,-inf,-3.66,-inf,3.98,5.45,3.90
190722001,M0208+3130,9,31.110039,30.904478,B,B,B,2.46,2.62,2.84,-3.13,-3.29,-3.77,4.82,4.84,4.82
190722001,M0208+3130,10,31.659064,30.904478,O,O,G,1.74,1.90,2.40,-5.14,-5.05,-6.17,4.03,4.13,4.12
190722001,M0208+3130,11,32.208089,30.904478,G,B,B,1.92,2.21,2.57,-7.04,-3.28,-inf,3.88,3.90,4.02
190722001,M0208+3130,12,32.757115,30.904478,B,B,B,2.72,3.06,3.80,-inf,-5.80,-inf,3.89,4.20,4.03
190722001,M0208+3130,13,33.306140,30.904478,B,B,B,3.13,3.58,3.90,-inf,-5.00,-inf,3.92,4.25,3.86
190722001,M0208+3130,14,33.855165,30.904478,B,B,B,3.40,3.86,4.41,-6.89,-5.99,-inf,4.01,4.08,3.88
190722001,M0208+3130,15,30.835526,31.309826,G,G,B,2.46,2.65,3.25,-5.83,-5.86,-7.13,4.00,4.07,3.94
190722001,M0208+3130,16,31.384551,31.309826,G,G,B,1.93,2.12,2.53,-5.82,-6.33,-inf,3.89,3.99,3.98
190722001,M0208+3130,17,31.933577,31.309826,B,B,B,1.73,3.18,2.33,-inf,-2.46,-inf,3.89,7.08,3.96
190722001,M0208+3130,18,32.482602,31.309826,B,B,B,2.24,2.18,3.02,-3.12,-4.08,-5.31,6.64,4.18,4.18
190722001,M0208+3130,19,33.031627,31.309826,B,B,B,2.15,4.03,2.71,-inf,-2.55,-inf,3.91,7.90,3.90
