taskid,beam,cont_pass,pol_pass,pol_V_pass,pol_QU_pass,HI_all_good,HI_all_good_ok,HI_c2_good_ok,HI_c2_good,HI_pass,all_pass,s_in,s_out,rat,N2,Ex-2,pol_s_in,pol_s_out,pol_rat,pol_N2,pol_Ex-2,pol_ftmax,pol_peak_in,pol_P2,pol_bmin,Q_bm_fg,U_bm_fg,Q_st_fg,U_st_fg,Field
190915041,4,True,False,False,True,True,True,True,True,True,False,34.4,29.7,1.16,2.0,347.0,33.0,30.4,1.08,1.3,1210.0,10.7,801.5,1.4,1.6,0.08,0.08,0.08,0.08,S1435+5550
190915041,5,True,False,False,True,True,True,True,True,True,False,34.4,30.2,1.14,1.8,270.0,36.3,30.1,1.21,1.1,1002.0,5.3,4213.3,1.1,2.3,0.08,0.08,0.08,0.08,S1435+5550
190915041,8,True,True,True,True,True,True,True,True,True,True,42.4,38.4,1.1,1.6,221.0,38.7,38.1,1.02,1.0,957.0,12.8,1003.5,1.0,2.3,0.08,0.08,0.08,0.08,S1435+5550
190915041,10,True,True,True,True,True,True,True,True,True,True,31.7,27.6,1.15,1.8,297.0,28.9,27.8,1.04,1.1,1023.0,3.1,961.1,1.1,2.2,0.08,0.08,0.08,0.08,S1435+5550
190915041,14,True,False,False,True,False,False,False,False,False,False,56.0,47.7,1.17,2.0,389.0,57.5,47.2,1.22,1.1,1068.0,5.4,7167.8,1.1,1.1,0.08,0.08,0.12,0.12,S1435+5550
190915041,15,True,False,True,False,True,True,True,True,True,False,43.6,38.6,1.13,1.7,251.0,39.2,38.8,1.01,1.0,899.0,5.2,1168.1,1.0,1.9,1.0,1.0,0.08,0.08,S1435+5550
190915041,16,True,True,True,True,True,True,True,True,True,True,32.6,28.4,1.14,1.8,285.0,29.3,28.5,1.03,1.0,932.0,4.2,1575.2,1.0,1.7,0.08,0.08,0.08,0.08,S1435+5550
190915041,19,True,True,True,True,True,True,True,True,True,True,41.8,35.4,1.18,2.1,402.0,35.5,35.3,1.0,1.0,960.0,4.9,323.5,1.0,2.0,0.08,0.08,0.08,0.08,S1435+5550
190915041,21,True,True,True,True,True,True,True,True,True,False,45.7,39.6,1.15,1.9,336.0,41.4,40.7,1.02,1.1,991.0,10.4,528.3,1.1,1.6,0.08,0.08,0.08,0.08,S1435+5550
190915041,22,True,True,True,True,True,True,True,True,True,False,35.2,30.8,1.14,1.8,300.0,31.9,31.1,1.03,1.0,974.0,3.0,1679.3,1.0,1.6,0.08,0.08,0.08,0.08,S1435+5550
190915041,23,True,True,True,True,True,True,True,True,True,False,31.6,28.2,1.12,1.7,244.0,29.3,28.5,1.02,1.1,973.0,4.8,1429.1,1.0,1.6,0.08,0.08,0.08,0.08,S1435+5550
190915041,24,True,True,True,True,False,True,True,True,False,True,36.7,31.0,1.18,2.1,415.0,32.6,31.5,1.04,1.2,1153.0,7.1,300.3,1.2,2.6,0.08,0.08,0.08,0.08,S1435+5550
190915041,26,True,True,True,True,True,True,True,True,True,True,39.1,33.5,1.17,1.9,344.0,35.6,33.4,1.07,1.1,1033.0,4.2,1659.8,1.1,2.3,0.08,0.08,0.08,0.08,S1435+5550
190915041,29,True,True,True,True,True,True,True,True,True,False,32.9,29.0,1.13,1.7,247.0,30.3,29.3,1.03,1.1,1066.0,2.7,837.1,1.1,2.0,0.08,0.08,0.08,0.08,S1435+5550
190915041,30,True,True,True,True,True,True,True,True,True,False,34.9,30.6,1.14,1.8,285.0,31.3,30.8,1.02,1.1,993.0,10.6,454.0,1.1,1.8,0.08,0.08,0.08,0.08,S1435+5550
190915041,33,True,True,True,True,True,True,True,True,True,True,44.1,40.6,1.09,1.5,179.0,41.3,40.5,1.02,1.1,1028.0,7.2,1144.8,1.1,1.8,0.08,0.08,0.08,0.08,S1435+5550
190915041,35,True,True,True,True,False,False,True,True,False,True,36.0,32.4,1.11,1.6,211.0,35.1,32.4,1.08,1.1,992.0,3.0,2968.0,1.1,3.0,0.08,0.08,0.08,0.08,S1435+5550
190915041,37,True,True,True,True,True,True,True,True,True,False,36.6,33.2,1.1,1.5,183.0,33.4,33.2,1.01,1.0,937.0,5.3,618.8,1.0,2.8,0.12,0.12,0.08,0.08,S1435+5550
190915042,1,True,True,True,True,False,True,True,True,False,True,47.3,42.9,1.1,1.6,159.0,45.5,43.8,1.04,1.1,833.0,6.3,1152.3,1.1,0.2,0.08,0.08,0.08,0.12,M0209+3622
190915042,4,True,False,False,True,True,True,True,True,True,False,38.9,32.2,1.21,2.2,327.0,37.7,33.5,1.13,1.6,1117.0,8.1,981.9,1.5,-0.2,0.08,0.08,0.08,0.08,M0209+3622
190915042,5,True,False,False,True,True,True,True,True,True,False,38.0,33.0,1.15,1.9,264.0,46.3,32.9,1.41,1.6,1195.0,4.4,3510.8,1.7,0.5,0.08,0.08,0.08,0.08,M0209+3622
190915042,8,True,True,True,True,False,False,False,False,False,True,46.9,39.0,1.2,2.3,359.0,40.9,39.2,1.04,1.2,846.0,5.2,999.8,1.2,0.0,0.08,0.08,0.08,0.08,M0209+3622
190915042,10,True,False,False,True,True,True,True,True,True,True,35.0,29.0,1.21,2.2,360.0,40.1,29.2,1.37,1.4,1051.0,4.4,3312.0,1.4,0.4,0.08,0.08,0.08,0.08,M0209+3622
190915042,23,True,True,True,True,True,True,True,True,True,False,36.8,30.5,1.21,2.2,352.0,31.4,30.7,1.02,1.0,760.0,5.0,1451.2,1.0,0.7,0.08,0.08,0.08,0.08,M0209+3622
190915042,24,True,True,True,True,False,True,True,True,False,True,43.0,35.3,1.22,2.2,359.0,35.9,35.6,1.01,1.0,778.0,10.5,276.0,1.0,0.9,0.08,0.08,0.12,0.12,M0209+3622
190915042,26,True,False,False,True,True,True,True,True,True,True,43.5,35.8,1.22,2.4,395.0,43.0,35.8,1.2,1.1,810.0,5.0,5196.0,1.1,0.7,0.08,0.08,0.08,0.08,M0209+3622
190915042,30,True,True,True,True,True,True,True,True,True,False,37.0,32.5,1.14,1.7,210.0,33.1,32.9,1.01,1.0,744.0,7.4,443.4,1.0,1.3,0.08,0.08,0.08,0.08,M0209+3622
190915042,31,True,True,True,True,False,False,False,False,False,False,39.7,34.1,1.16,2.0,298.0,34.8,33.9,1.03,1.1,791.0,5.6,1246.0,1.1,0.9,0.08,0.08,0.08,0.08,M0209+3622
190915042,33,True,True,True,True,True,True,True,True,True,True,49.3,43.8,1.12,1.8,229.0,44.2,43.9,1.01,1.0,774.0,5.5,1155.4,1.0,-0.1,0.08,0.08,0.08,0.08,M0209+3622
190915042,34,True,True,True,True,True,True,True,True,True,True,40.8,36.6,1.11,1.6,188.0,36.8,36.4,1.01,1.0,759.0,5.2,1116.7,1.0,0.2,0.08,0.08,0.08,0.08,M0209+3622
190915042,35,True,True,True,True,False,False,True,True,False,True,39.1,35.2,1.11,1.5,140.0,35.5,35.3,1.01,1.0,734.0,4.2,472.4,1.0,-1.2,0.08,0.08,0.08,0.08,M0209+3622
190915042,36,True,False,False,True,False,True,True,True,False,False,52.7,44.7,1.18,2.0,294.0,41.9,49.5,0.85,0.4,300.0,64.6,1192.0,0.4,0.1,0.08,0.08,0.12,0.12,M0209+3622
190915042,37,True,True,True,True,True,True,True,True,True,False,41.6,36.9,1.13,1.7,212.0,37.3,37.0,1.01,1.0,747.0,4.8,549.4,1.0,0.6,0.12,0.12,0.12,0.12,M0209+3622
190915042,38,True,False,True,False,True,True,True,True,True,False,54.4,49.6,1.1,1.5,146.0,49.9,49.0,1.02,1.0,753.0,10.5,1400.1,1.0,0.1,1.0,1.0,0.08,0.08,M0209+3622
190919048,1,True,True,True,True,True,True,True,True,True,True,47.3,40.0,1.18,2.0,374.0,40.6,39.4,1.03,1.1,1018.0,8.8,811.7,1.1,-2.5,0.08,0.08,0.08,0.08,S1305+5815
190919048,2,True,True,True,True,False,False,False,False,False,True,36.1,31.8,1.14,1.9,321.0,31.9,31.2,1.02,1.0,941.0,5.3,1500.0,1.0,-2.0,0.08,0.08,0.08,0.08,S1305+5815
190919048,3,True,True,True,True,False,True,True,False,False,True,30.2,27.8,1.09,1.5,195.0,28.5,27.4,1.04,1.0,971.0,3.0,1717.3,1.1,-1.9,0.08,0.08,0.08,0.08,S1305+5815
190919048,6,True,True,True,True,True,True,True,True,True,False,44.1,39.3,1.12,1.7,260.0,39.2,38.5,1.02,1.1,994.0,4.8,879.7,1.1,-1.2,0.08,0.08,0.08,0.08,S1305+5815
190919048,8,True,True,True,True,True,True,True,True,True,True,42.0,36.8,1.14,1.8,300.0,37.7,36.9,1.02,1.0,947.0,12.5,1517.5,1.1,-3.2,0.08,0.08,0.08,0.08,S1305+5815
190919048,18,True,True,True,True,True,True,True,True,True,True,34.3,30.8,1.12,1.6,242.0,32.3,31.2,1.04,1.1,1092.0,3.3,933.3,1.1,-1.7,0.08,0.08,0.08,0.08,S1305+5815
190919048,20,True,False,False,True,False,False,False,False,False,False,39.6,34.7,1.14,1.8,288.0,42.2,34.9,1.21,2.0,1919.0,4.0,992.8,2.0,-0.9,0.08,0.08,0.08,0.08,S1305+5815
