ObsID,Name,Beam,RA,Dec,V valid,QU valid,sigma_in,sigma_out,FT_max,peak_inner,bmin,Q_beam_frac,U_beam_frac,Q_noise_frac,U_noise_frac
200313068,M1256+3130,35,193.821564,32.525870,True,True,34.9,33.7,5.2,1243.5,11.5,0.08,0.08,0.12,0.12
200313068,M1256+3130,37,194.919615,32.525870,False,True,52.4,37.9,6.2,6226.9,11.3,0.08,0.08,0.12,0.12
200313068,M1256+3130,38,195.468640,32.525870,True,True,40.8,40.3,6.8,430.4,11.5,0.08,0.08,0.12,0.12
200313068,M1256+3130,39,196.017665,32.525870,True,True,51.6,51.0,5.6,2143.5,11.6,0.08,0.08,0.17,0.17
200314001,M0141+3622,0,25.400000,36.376667,True,True,31.6,29.3,4.6,333.0,11.3,0.08,0.08,0.08,0.08
200314001,M0141+3622,1,23.510641,35.363297,True,True,50.7,45.0,8.2,2833.8,11.3,0.08,0.08,0.08,0.12
200314001,M0141+3622,2,24.091982,35.363297,True,True,36.6,35.1,10.4,1444.3,11.2,0.08,0.08,0.08,0.08
200314001,M0141+3622,6,26.417347,35.363297,True,True,33.6,33.3,4.9,422.6,11.4,0.08,0.08,0.08,0.08
200314001,M0141+3622,7,26.998689,35.363297,True,True,44.2,42.7,4.0,1410.3,11.3,0.08,0.08,0.08,0.08
200314001,M0141+3622,11,25.545335,35.768645,True,True,31.4,29.7,4.0,1686.3,11.4,0.08,0.08,0.08,0.08
200314001,M0141+3622,13,26.708018,35.768645,True,True,34.8,35.3,22.7,649.4,11.3,0.08,0.08,0.08,0.08
200314001,M0141+3622,15,24.091982,36.173993,False,True,40.3,40.6,37.4,1403.2,11.2,0.08,0.08,0.08,0.08
200314001,M0141+3622,22,24.382653,36.579341,True,True,34.9,33.4,8.2,2067.6,11.1,0.08,0.08,0.08,0.08
200314001,M0141+3622,23,24.963994,36.579341,True,True,29.5,29.2,8.3,695.5,11.2,0.08,0.08,0.08,0.08
200314001,M0141+3622,28,24.673323,36.984689,True,True,35.1,34.4,18.0,1284.4,11.4,0.08,0.08,0.08,0.08
200314001,M0141+3622,30,25.836006,36.984689,True,True,30.2,28.6,4.1,778.1,11.3,0.08,0.08,0.08,0.08
200314001,M0141+3622,31,26.417347,36.984689,True,True,32.7,31.8,4.2,1259.8,11.4,0.08,0.08,0.08,0.08
200314001,M0141+3622,32,26.998689,36.984689,True,True,45.1,44.9,7.1,226.5,11.2,0.08,0.08,0.08,0.08
200314001,M0141+3622,33,23.801311,37.390037,True,True,43.4,42.3,7.6,2102.8,11.1,0.08,0.08,0.08,0.08
200314001,M0141+3622,35,24.963994,37.390037,True,True,34.1,31.8,9.1,1232.4,11.3,0.08,0.08,0.08,0.08
200314001,M0141+3622,36,25.545335,37.390037,True,True,31.9,30.6,3.0,1869.0,11.3,0.08,0.08,0.08,0.08
200314001,M0141+3622,37,26.126677,37.390037,True,True,35.3,35.4,5.4,260.4,11.0,0.08,0.08,0.08,0.08
200314001,M0141+3622,38,26.708018,37.390037,True,True,40.7,40.2,9.4,1578.4,11.2,0.08,0.08,0.08,0.08
200314001,M0141+3622,39,27.289359,37.390037,False,True,64.8,48.6,9.5,2037.4,11.4,0.08,0.08,0.12,0.08
200315026,S2214+3130,2,332.456360,30.499130,True,True,38.6,37.2,4.3,1544.0,11.1,0.08,0.08,0.08,0.08
200315026,S2214+3130,3,333.005385,30.499130,True,True,36.8,35.8,8.9,1649.4,11.1,0.08,0.08,0.08,0.08
200315026,S2214+3130,6,334.652461,30.499130,True,True,37.3,37.4,9.7,483.8,11.2,0.08,0.08,0.12,0.12
200315026,S2214+3130,7,335.201487,30.499130,True,True,43.4,43.5,4.3,805.3,11.3,0.08,0.08,0.08,0.08
200315026,S2214+3130,14,335.475999,30.904478,True,True,44.1,43.2,4.5,1909.3,11.3,0.08,0.08,0.12,0.08
200315026,S2214+3130,20,335.201487,31.309826,True,True,38.0,37.7,4.4,1342.1,11.3,0.08,0.08,0.08,0.08
200315026,S2214+3130,26,334.926974,31.715174,True,True,38.3,38.0,19.4,695.7,11.3,0.08,0.08,0.08,0.08
200315026,S2214+3130,32,335.201487,32.120522,True,True,46.4,46.3,4.6,220.1,11.3,0.08,0.08,0.08,0.08
200315067,M1301+3356,4,195.354780,32.931074,True,True,35.3,34.2,4.6,2044.4,11.4,0.08,0.08,0.12,0.12
200315067,M1301+3356,5,195.918992,32.931074,True,True,34.9,34.0,5.9,1717.1,11.5,0.08,0.08,0.12,0.12
200315067,M1301+3356,7,197.047415,32.931074,True,True,43.0,42.7,5.0,778.2,11.6,0.08,0.08,0.12,0.12
200315067,M1301+3356,9,194.508462,33.336422,True,True,34.6,33.1,11.0,1051.1,11.4,0.08,0.08,0.12,0.08
200315067,M1301+3356,15,194.226356,33.741770,True,True,41.8,41.2,4.8,1459.7,11.5,0.08,0.08,0.08,0.12
200315067,M1301+3356,27,194.226356,34.552466,True,True,38.9,38.0,4.4,510.3,11.4,0.08,0.08,0.12,0.12
200315067,M1301+3356,29,195.354780,34.552466,True,True,30.9,30.4,3.4,1237.5,11.5,0.08,0.08,0.08,0.08
200315067,M1301+3356,30,195.918992,34.552466,True,True,32.1,31.6,10.9,850.2,11.5,0.08,0.08,0.12,0.12
200315067,M1301+3356,31,196.483204,34.552466,True,True,36.0,35.2,6.5,1458.3,11.5,0.08,0.08,0.08,0.08
200315067,M1301+3356,32,197.047415,34.552466,True,True,46.3,46.1,3.8,276.1,11.5,0.08,0.08,0.17,0.17
200315067,M1301+3356,35,195.072674,34.957814,True,True,35.6,34.4,6.4,1214.8,11.6,0.08,0.08,0.12,0.12
200315067,M1301+3356,36,195.636886,34.957814,True,True,37.2,32.2,5.0,3556.7,11.5,0.08,0.08,0.08,0.08
200315067,M1301+3356,38,196.765310,34.957814,True,True,42.2,41.2,4.7,1370.3,11.4,0.08,0.08,0.08,0.08
200316001,M0208+3356,7,33.714082,32.931074,True,True,45.7,43.1,8.6,2299.1,11.4,0.08,0.08,0.17,0.08
200316001,M0208+3356,9,31.175129,33.336422,True,True,35.2,34.3,19.0,1188.3,11.1,0.08,0.08,0.08,0.08
200316001,M0208+3356,12,32.867765,33.336422,True,True,30.3,29.7,3.4,613.7,11.2,0.08,0.08,0.08,0.08
200316001,M0208+3356,15,30.893023,33.741770,True,True,41.8,41.6,3.4,1466.9,11.2,0.08,0.08,0.12,0.08
200316001,M0208+3356,20,33.714082,33.741770,True,True,38.3,38.0,5.1,1321.1,11.2,0.08,0.08,0.08,0.12
200316001,M0208+3356,23,31.739341,34.147118,True,True,30.5,30.5,11.4,454.7,11.2,0.08,0.08,0.08,0.08
200316001,M0208+3356,26,33.431977,34.147118,True,True,35.4,34.5,4.8,542.5,12.1,0.08,0.08,0.08,0.08
200316001,M0208+3356,27,30.893023,34.552466,True,True,37.6,37.1,6.2,881.9,11.8,0.08,0.08,0.08,0.08
200316001,M0208+3356,28,31.457235,34.552466,True,True,31.6,30.9,2.7,1158.9,11.3,0.08,0.08,0.08,0.08
200316001,M0208+3356,29,32.021447,34.552466,True,True,31.0,30.0,5.0,1107.9,11.3,0.08,0.08,0.08,0.08
200316001,M0208+3356,30,32.585659,34.552466,True,True,32.5,31.3,4.4,878.8,11.6,0.08,0.08,0.08,0.08
200316001,M0208+3356,31,33.149871,34.552466,True,True,33.9,32.8,3.8,1414.5,11.5,0.08,0.08,0.08,0.08
200316001,M0208+3356,33,30.610918,34.957814,True,True,46.1,45.2,9.7,2203.7,11.3,0.08,0.08,0.12,0.12
200316001,M0208+3356,34,31.175129,34.957814,True,True,39.3,38.6,3.3,1551.2,11.1,0.08,0.08,0.08,0.08
200316001,M0208+3356,35,31.739341,34.957814,True,True,31.9,31.7,5.0,1304.3,11.3,0.08,0.08,0.08,0.08
200316001,M0208+3356,37,32.867765,34.957814,True,True,36.9,36.7,4.7,435.1,11.0,0.08,0.08,0.08,0.08
200317024,S2226+4606,0,336.637500,46.105000,True,True,32.1,30.1,4.1,611.1,12.3,0.08,0.08,0.08,0.08
200317024,S2226+4606,1,334.443494,45.091630,True,True,48.5,48.0,8.6,1073.7,12.2,0.08,0.08,0.12,0.12
200317024,S2226+4606,2,335.118573,45.091630,True,True,38.6,38.5,9.3,1525.1,12.3,0.08,0.08,0.08,0.08
200317024,S2226+4606,3,335.793651,45.091630,True,True,33.9,33.2,3.7,1480.0,12.2,0.08,0.08,0.08,0.08
200317024,S2226+4606,6,337.818888,45.091630,True,True,37.2,35.4,20.8,2431.5,12.2,0.08,0.08,0.12,0.12
200317024,S2226+4606,8,334.781033,45.496978,True,True,42.4,41.1,5.0,2752.7,12.3,0.08,0.08,0.12,0.12
200317024,S2226+4606,9,335.456112,45.496978,True,True,34.4,34.2,4.8,1104.3,12.3,0.08,0.08,0.08,0.08
200317024,S2226+4606,10,336.131191,45.496978,True,True,35.7,35.8,5.4,343.8,12.3,0.08,0.08,0.12,0.12
200317024,S2226+4606,12,337.481349,45.496978,True,True,36.6,36.4,3.3,381.9,12.3,0.08,0.08,0.12,0.12
200317024,S2226+4606,13,338.156427,45.496978,True,True,33.9,33.6,4.7,508.4,12.2,0.08,0.08,0.08,0.08
200317024,S2226+4606,14,338.831506,45.496978,False,True,62.6,44.1,6.8,7099.3,12.2,0.08,0.08,0.21,0.12
200317024,S2226+4606,16,335.793651,45.902326,False,True,38.1,33.5,4.0,4156.8,12.3,0.08,0.08,0.08,0.08
200317024,S2226+4606,17,336.468730,45.902326,True,True,34.9,34.5,4.6,998.1,12.3,0.08,0.08,0.08,0.08
200317024,S2226+4606,18,337.143809,45.902326,True,True,31.9,30.6,5.2,1638.2,12.3,0.08,0.08,0.08,0.08
200317024,S2226+4606,21,334.781033,46.307674,True,True,43.9,42.1,5.6,1979.1,12.3,0.08,0.08,0.12,0.08
200317024,S2226+4606,23,336.131191,46.307674,True,True,31.3,31.0,3.7,367.1,12.3,0.08,0.08,0.08,0.08
200317024,S2226+4606,24,336.806270,46.307674,True,True,34.2,31.7,4.1,1572.1,12.3,0.08,0.08,0.08,0.08
200317024,S2226+4606,25,337.481349,46.307674,True,True,31.8,31.4,3.4,1222.0,12.3,0.08,0.08,0.08,0.08
200317024,S2226+4606,30,337.143809,46.713022,True,True,32.2,30.7,4.1,942.2,12.3,0.08,0.08,0.08,0.08
200317024,S2226+4606,31,337.818888,46.713022,True,True,37.9,34.0,6.9,2161.5,12.3,0.08,0.08,0.08,0.08
200317024,S2226+4606,32,338.493967,46.713022,True,True,48.6,46.2,6.3,2460.0,12.3,0.08,0.08,0.21,0.12
200317024,S2226+4606,35,336.131191,47.118370,True,True,34.5,34.0,4.5,1167.8,12.3,0.08,0.08,0.08,0.08
200317024,S2226+4606,36,336.806270,47.118370,True,True,34.1,33.3,4.5,2024.3,12.3,0.08,0.08,0.08,0.08
200317024,S2226+4606,37,337.481349,47.118370,True,True,38.4,38.5,4.4,337.3,12.1,0.08,0.08,0.08,0.08
200325126,S1513+5550,3,227.308207,54.819963,True,True,31.8,31.6,6.8,1046.4,12.6,0.08,0.08,0.08,0.08
200325126,S1513+5550,4,228.141641,54.819963,True,True,37.3,36.8,9.8,797.6,11.9,0.08,0.08,0.12,0.12
200325126,S1513+5550,6,229.808510,54.819963,True,True,35.1,34.4,4.2,1905.0,12.7,0.08,0.08,0.08,0.12
200325126,S1513+5550,9,226.891490,55.225311,True,True,34.0,33.9,3.4,169.0,12.5,0.08,0.08,0.08,0.08
200325126,S1513+5550,10,227.724924,55.225311,True,True,29.7,29.2,3.4,1111.3,12.5,0.08,0.08,0.08,0.08
200325126,S1513+5550,12,229.391793,55.225311,True,True,31.0,30.7,3.3,971.3,12.7,0.08,0.08,0.08,0.08
200325126,S1513+5550,13,230.225227,55.225311,True,True,32.6,31.7,9.0,2041.7,12.7,0.08,0.08,0.08,0.08
200325126,S1513+5550,14,231.058662,55.225311,True,True,43.6,40.7,4.9,2240.9,12.7,0.08,0.08,0.08,0.08
200325126,S1513+5550,20,230.641944,55.630659,True,True,44.2,43.8,9.7,1852.8,12.9,0.08,0.08,0.12,0.12
200325126,S1513+5550,23,227.724924,56.036007,True,True,27.8,27.1,3.9,542.5,12.6,0.08,0.08,0.08,0.08
200325126,S1513+5550,24,228.558359,56.036007,True,True,30.7,27.0,2.2,1615.9,12.6,0.08,0.08,0.08,0.08
200325126,S1513+5550,27,226.474773,56.441355,True,True,34.0,32.3,4.7,1482.0,12.4,0.08,0.08,0.08,0.08
200325126,S1513+5550,29,228.141641,56.441355,True,True,28.7,28.0,10.7,1571.8,12.6,0.08,0.08,0.12,0.08
200325126,S1513+5550,32,230.641944,56.441355,True,True,41.1,39.5,3.2,2193.2,12.7,0.08,0.08,0.08,0.08
200325126,S1513+5550,37,229.391793,56.846703,True,True,28.8,28.5,2.4,958.2,12.6,0.08,0.08,0.08,0.08
200325126,S1513+5550,39,231.058662,56.846703,True,True,44.4,43.5,4.9,1567.7,12.7,0.08,0.08,0.12,0.12
200326001,S0232+3848,1,36.118689,37.795519,True,True,49.8,48.3,3.8,1959.7,11.7,0.08,0.08,0.08,0.08
200326001,S0232+3848,2,36.719349,37.795519,True,True,41.9,41.7,4.3,997.9,11.6,0.08,0.08,0.12,0.12
200326001,S0232+3848,3,37.320008,37.795519,True,True,35.9,32.2,7.5,3339.5,11.6,0.08,0.08,0.08,0.08
200326001,S0232+3848,7,39.722647,37.795519,True,True,47.6,46.0,7.8,1979.2,11.6,0.08,0.08,0.17,0.12
200326001,S0232+3848,11,38.220998,38.200867,True,True,31.3,31.0,4.1,430.3,11.7,0.08,0.08,0.08,0.08
200326001,S0232+3848,12,38.821658,38.200867,True,True,33.6,32.9,8.3,969.3,11.6,0.08,0.08,0.08,0.08
200326001,S0232+3848,14,40.022977,38.200867,True,True,47.2,45.8,5.8,2450.9,11.6,0.08,0.08,0.08,0.08
200326001,S0232+3848,15,36.719349,38.606215,True,True,41.2,41.0,4.0,789.8,11.8,0.08,0.08,0.08,0.08
200326001,S0232+3848,16,37.320008,38.606215,True,True,33.0,32.6,4.0,641.1,11.7,0.08,0.08,0.08,0.08
200326001,S0232+3848,17,37.920668,38.606215,False,True,38.0,38.2,61.6,1044.9,11.7,0.08,0.08,0.08,0.08
200326001,S0232+3848,19,39.121987,38.606215,True,True,32.4,31.1,4.6,683.8,11.6,0.08,0.08,0.08,0.08
200326001,S0232+3848,20,39.722647,38.606215,True,True,44.2,43.2,4.7,1818.2,11.8,0.08,0.08,0.12,0.08
200326001,S0232+3848,21,36.419019,39.011563,True,True,41.2,41.1,3.6,600.0,11.7,0.08,0.08,0.08,0.08
200326001,S0232+3848,22,37.019679,39.011563,True,True,32.3,31.8,2.8,1294.8,11.6,0.08,0.08,0.08,0.08
200326001,S0232+3848,23,37.620338,39.011563,True,True,30.2,29.5,6.0,489.0,11.6,0.08,0.08,0.08,0.08
200326001,S0232+3848,26,39.422317,39.011563,True,True,32.8,32.2,4.7,1208.9,11.7,0.08,0.08,0.08,0.08
200326001,S0232+3848,28,37.320008,39.416911,True,True,31.9,30.4,2.9,1549.4,11.6,0.08,0.08,0.08,0.08
200326001,S0232+3848,32,39.722647,39.416911,True,True,46.9,46.6,14.7,924.2,11.8,0.08,0.08,0.12,0.12
200326001,S0232+3848,37,38.821658,39.822259,True,True,32.2,32.1,2.7,968.7,11.7,0.08,0.08,0.08,0.08
200326001,S0232+3848,38,39.422317,39.822259,True,True,37.6,36.8,3.9,1692.9,11.7,0.08,0.08,0.08,0.08
200326001,S0232+3848,39,40.022977,39.822259,True,True,50.6,49.8,6.2,1575.0,11.8,0.08,0.08,0.12,0.12
200327019,S2218+4832,0,334.745833,48.537222,True,True,33.9,28.7,3.5,1355.0,12.4,0.08,0.08,0.08,0.08
200327019,S2218+4832,1,332.448426,47.523852,True,True,53.9,48.9,7.9,2011.2,12.4,0.08,0.08,0.17,0.21
200327019,S2218+4832,3,333.862215,47.523852,True,True,33.0,32.5,8.7,1035.4,12.2,0.08,0.08,0.08,0.08
200327019,S2218+4832,4,334.569109,47.523852,True,True,30.7,30.4,2.5,791.4,12.3,0.08,0.08,0.08,0.08
200327019,S2218+4832,10,334.215662,47.929200,True,True,30.6,30.2,2.9,1105.3,12.4,0.08,0.08,0.08,0.08
200327019,S2218+4832,13,336.336346,47.929200,True,True,36.2,35.4,3.7,2183.0,11.5,0.08,0.08,0.08,0.08
200327019,S2218+4832,14,337.043240,47.929200,True,True,45.1,44.4,7.7,2498.1,12.5,0.08,0.08,0.12,0.12
200327019,S2218+4832,16,333.862215,48.334548,True,True,35.9,35.4,3.4,808.4,12.4,0.08,0.08,0.08,0.08
200327019,S2218+4832,20,336.689793,48.334548,True,True,38.3,37.7,5.0,2071.5,12.5,0.08,0.08,0.08,0.08
200327019,S2218+4832,22,333.508767,48.739896,False,True,34.5,34.0,37.8,1260.5,12.4,0.08,0.08,0.12,0.12
200327019,S2218+4832,23,334.215662,48.739896,True,True,29.7,29.6,19.8,553.4,12.4,0.08,0.08,0.08,0.08
200327019,S2218+4832,32,336.689793,49.145244,True,False,44.9,44.1,6.2,1690.0,12.7,0.46,0.46,0.12,0.12
200327060,S1516+5324,0,229.075000,53.401389,True,True,32.3,30.8,3.9,1408.4,12.4,0.08,0.08,0.08,0.08
200327060,S1516+5324,1,226.523547,52.388019,True,True,52.7,48.8,5.4,1998.7,12.3,0.08,0.08,0.12,0.17
200327060,S1516+5324,3,228.093672,52.388019,True,True,31.8,30.7,5.0,1337.4,12.3,0.08,0.08,0.08,0.08
200327060,S1516+5324,5,229.663797,52.388019,True,True,31.7,30.3,3.2,1196.7,12.3,0.08,0.08,0.17,0.08
200327060,S1516+5324,7,231.233922,52.388019,True,True,46.7,46.1,5.4,1964.9,11.5,0.08,0.08,0.12,0.08
200327060,S1516+5324,10,228.486203,52.793367,True,True,30.7,30.2,3.7,1082.5,12.3,0.08,0.08,0.08,0.08
200327060,S1516+5324,12,230.056328,52.793367,True,True,31.8,31.1,3.8,1003.0,12.3,0.08,0.08,0.08,0.08
200327060,S1516+5324,13,230.841391,52.793367,True,True,39.2,38.5,13.1,2117.9,11.4,0.08,0.08,0.12,0.12
200327060,S1516+5324,14,231.626453,52.793367,True,True,50.8,47.4,5.8,2676.5,12.4,0.08,0.08,0.12,0.12
200327060,S1516+5324,17,228.878734,53.198715,True,True,31.1,30.8,6.9,973.0,12.4,0.08,0.08,0.08,0.08
200327060,S1516+5324,19,230.448859,53.198715,True,True,32.0,29.6,3.0,1422.1,12.3,0.08,0.08,0.08,0.08
200327060,S1516+5324,20,231.233922,53.198715,True,True,36.9,35.9,4.8,1861.2,12.4,0.08,0.08,0.08,0.08
200327060,S1516+5324,23,228.486203,53.604063,True,True,29.4,29.1,7.3,572.8,12.5,0.08,0.08,0.08,0.08
200327060,S1516+5324,26,230.841391,53.604063,True,True,31.3,30.6,4.7,530.8,12.4,0.08,0.08,0.08,0.08
200327060,S1516+5324,27,227.308609,54.009411,True,True,35.1,34.6,3.3,1580.2,12.4,0.08,0.08,0.08,0.08
200327060,S1516+5324,29,228.878734,54.009411,True,True,29.9,28.9,11.9,1515.3,12.5,0.08,0.08,0.12,0.12
200327060,S1516+5324,30,229.663797,54.009411,True,True,31.6,28.4,7.6,1740.6,12.5,0.08,0.08,0.08,0.08
200327060,S1516+5324,32,231.233922,54.009411,True,True,47.0,42.7,4.8,2871.4,12.5,0.08,0.08,0.12,0.12
200327060,S1516+5324,33,226.916078,54.414759,True,True,37.3,36.4,3.6,1338.9,12.5,0.08,0.08,0.08,0.08
200328001,S0257+4114,3,43.709421,40.227463,True,True,33.6,33.1,9.0,972.3,11.2,0.08,0.08,0.08,0.08
200328001,S0257+4114,4,44.331884,40.227463,True,True,34.3,34.1,4.0,726.5,11.4,0.08,0.08,0.08,0.08
200328001,S0257+4114,5,44.954348,40.227463,True,True,39.3,38.9,4.9,1459.2,11.4,0.08,0.08,0.17,0.17
200328001,S0257+4114,7,46.199275,40.227463,True,True,51.2,50.2,12.9,1996.4,10.7,0.08,0.08,0.17,0.17
200328001,S0257+4114,20,46.199275,41.038159,False,True,39.5,37.6,44.9,1861.1,11.5,0.08,0.08,0.12,0.12
200328001,S0257+4114,21,42.775725,41.443507,True,True,39.2,38.9,5.1,259.6,11.3,0.08,0.08,0.08,0.08
200328001,S0257+4114,23,44.020652,41.443507,True,True,29.5,29.0,6.5,563.6,11.4,0.08,0.08,0.08,0.08
200328001,S0257+4114,25,45.265579,41.443507,True,True,30.6,30.1,5.5,380.5,11.5,0.08,0.08,0.08,0.08
200328001,S0257+4114,30,44.954348,41.848855,True,True,31.3,29.8,6.1,1832.6,11.5,0.08,0.08,0.08,0.08
200328001,S0257+4114,31,45.576811,41.848855,True,True,32.4,31.4,5.1,1247.3,11.5,0.08,0.08,0.08,0.08
200328001,S0257+4114,32,46.199275,41.848855,False,True,46.8,46.6,25.1,990.0,11.6,0.08,0.08,0.12,0.12
200328001,S0257+4114,33,42.775725,42.254203,True,True,39.6,38.4,5.4,1456.7,11.5,0.08,0.08,0.08,0.08
200328001,S0257+4114,34,43.398189,42.254203,True,True,32.3,32.2,2.6,652.2,11.4,0.08,0.08,0.08,0.08
200328001,S0257+4114,36,44.643116,42.254203,True,True,35.0,30.1,3.7,3553.7,11.5,0.08,0.08,0.08,0.08
200328001,S0257+4114,37,45.265579,42.254203,True,True,31.4,30.0,3.2,1279.2,11.6,0.08,0.08,0.08,0.08
200328001,S0257+4114,39,46.510506,42.254203,True,True,46.3,45.9,9.7,1702.1,11.7,0.08,0.08,0.17,0.17
200329018,S2231+4340,0,337.883333,43.673056,True,True,28.5,27.8,6.5,1332.8,11.7,0.08,0.08,0.08,0.08
200329018,S2231+4340,1,335.780185,42.659686,True,True,43.8,42.5,3.8,1909.6,11.7,0.08,0.08,0.08,0.08
200329018,S2231+4340,3,337.074430,42.659686,True,True,32.1,31.0,3.3,1626.2,11.6,0.08,0.08,0.08,0.08
200329018,S2231+4340,10,337.397991,43.065034,True,True,29.1,28.9,3.6,971.4,11.6,0.08,0.08,0.08,0.08
200329018,S2231+4340,14,339.986481,43.065034,True,True,43.7,40.0,5.2,2192.4,11.7,0.08,0.08,0.12,0.12
200329018,S2231+4340,15,336.427307,43.470382,True,True,39.9,38.5,3.8,764.8,11.6,0.08,0.08,0.08,0.08
200329018,S2231+4340,16,337.074430,43.470382,True,True,29.9,29.7,3.3,617.8,11.7,0.08,0.08,0.08,0.08
200329018,S2231+4340,23,337.397991,43.875730,False,True,32.8,32.5,101.7,471.2,11.8,0.08,0.08,0.12,0.08
200329018,S2231+4340,25,338.692236,43.875730,True,True,27.9,27.8,3.4,316.2,11.7,0.08,0.08,0.08,0.08
200329018,S2231+4340,26,339.339359,43.875730,True,True,30.1,29.8,4.2,466.3,11.8,0.08,0.08,0.08,0.08
200329018,S2231+4340,27,336.427307,44.281078,True,True,36.6,35.6,6.0,1368.3,11.7,0.08,0.08,0.12,0.12
200329018,S2231+4340,29,337.721552,44.281078,True,True,30.0,28.2,3.6,1422.8,11.9,0.08,0.08,0.08,0.08
200329018,S2231+4340,31,339.015797,44.281078,True,True,32.3,30.9,4.0,1406.6,11.7,0.08,0.08,0.08,0.08
200329018,S2231+4340,32,339.662920,44.281078,True,True,42.6,42.2,24.5,989.3,11.7,0.08,0.08,0.21,0.08
200329018,S2231+4340,33,336.103746,44.686426,True,True,36.4,35.9,4.0,1235.6,11.9,0.08,0.08,0.08,0.08
200329018,S2231+4340,36,338.045114,44.686426,True,True,32.9,30.1,3.8,2709.1,11.7,0.08,0.08,0.08,0.08
200329059,S1532+5550,3,232.108207,54.819963,True,True,31.9,31.2,5.1,968.5,12.7,0.08,0.08,0.08,0.08
200329059,S1532+5550,6,234.608510,54.819963,True,True,33.0,31.4,6.1,1678.3,12.7,0.08,0.08,0.08,0.08
200329059,S1532+5550,7,235.441944,54.819963,True,True,40.0,39.1,4.2,1376.0,12.9,0.08,0.08,0.08,0.08
200329059,S1532+5550,8,230.858056,55.225311,True,True,50.2,49.2,9.7,576.3,13.1,0.29,0.29,0.12,0.12
200329059,S1532+5550,10,232.524924,55.225311,True,True,29.1,28.6,2.5,941.2,12.5,0.08,0.08,0.08,0.08
200329059,S1532+5550,16,232.108207,55.630659,True,True,31.6,31.5,6.5,716.5,12.6,0.08,0.08,0.08,0.08
200329059,S1532+5550,20,235.441944,55.630659,True,True,34.3,33.6,6.7,1676.6,12.8,0.08,0.08,0.08,0.08
200329059,S1532+5550,21,230.858056,56.036007,True,True,39.4,39.3,4.0,217.3,12.7,0.08,0.08,0.12,0.12
200329059,S1532+5550,22,231.691490,56.036007,True,True,29.9,29.5,2.8,1304.1,12.5,0.08,0.08,0.08,0.08
200329059,S1532+5550,23,232.524924,56.036007,True,True,29.6,29.4,4.4,700.0,12.5,0.08,0.08,0.08,0.08
200329059,S1532+5550,26,235.025227,56.036007,True,True,29.6,29.4,3.1,706.2,12.7,0.08,0.08,0.08,0.08
200329059,S1532+5550,27,231.274773,56.441355,True,True,36.4,35.6,3.6,1501.2,12.2,0.08,0.08,0.08,0.08
200329059,S1532+5550,28,232.108207,56.441355,True,True,27.8,27.1,2.6,1429.6,12.6,0.08,0.08,0.08,0.08
200329059,S1532+5550,29,232.941641,56.441355,True,True,31.4,30.9,7.6,1560.4,12.6,0.08,0.08,0.12,0.12
200329059,S1532+5550,31,234.608510,56.441355,True,True,31.0,30.3,6.4,1152.9,12.7,0.08,0.08,0.08,0.08
200329059,S1532+5550,32,235.441944,56.441355,True,True,40.7,40.6,4.6,884.6,13.0,0.29,0.29,0.08,0.08
200329059,S1532+5550,36,233.358359,56.846703,True,True,28.8,28.5,1.9,277.5,12.6,0.08,0.08,0.08,0.08
200330001,S0312+4114,7,49.836775,40.227463,True,True,44.6,45.5,8.5,1637.9,11.5,0.08,0.08,0.17,0.17
200330001,S0312+4114,13,49.525543,40.632811,True,True,34.3,33.4,4.0,1985.7,11.5,0.08,0.08,0.17,0.08
200330001,S0312+4114,21,46.413225,41.443507,True,True,39.6,39.5,6.3,958.9,11.4,0.08,0.08,0.08,0.08
200330001,S0312+4114,27,46.724457,41.848855,True,True,41.7,40.8,7.5,1523.2,11.3,0.08,0.08,0.08,0.08
200330001,S0312+4114,33,46.413225,42.254203,True,True,39.9,39.6,3.8,1321.3,11.4,0.08,0.08,0.08,0.08
200330001,S0312+4114,34,47.035689,42.254203,True,True,32.9,32.7,4.6,560.0,11.6,0.08,0.08,0.08,0.08
200330001,S0312+4114,36,48.280616,42.254203,True,True,33.5,34.1,4.0,1105.8,11.6,0.08,0.08,0.08,0.08
200331017,S2235+4832,0,338.887500,48.537222,False,True,34.2,33.0,25.8,1325.6,11.8,0.08,0.08,0.08,0.12
200331017,S2235+4832,8,336.943540,47.929200,True,True,54.6,54.3,6.6,243.9,12.2,0.08,0.08,0.17,0.17
200331017,S2235+4832,11,339.064224,47.929200,True,True,30.4,30.1,3.4,270.5,11.7,0.08,0.08,0.08,0.08
200331017,S2235+4832,12,339.771118,47.929200,True,True,33.4,32.9,5.6,910.7,11.7,0.08,0.08,0.08,0.08
200331017,S2235+4832,15,337.296987,48.334548,True,True,43.5,43.5,7.0,371.2,11.8,0.08,0.08,0.17,0.17
200331017,S2235+4832,17,338.710776,48.334548,True,True,30.0,29.6,3.9,940.2,11.7,0.08,0.08,0.08,0.08
200331017,S2235+4832,18,339.417671,48.334548,True,True,31.3,30.8,4.5,1140.9,11.6,0.08,0.08,0.08,0.08
200331017,S2235+4832,21,336.943540,48.739896,True,True,38.2,38.4,4.2,219.9,11.9,0.08,0.08,0.08,0.08
200331017,S2235+4832,23,338.357329,48.739896,True,True,29.9,29.6,8.0,535.5,11.8,0.08,0.08,0.08,0.08
