ObsID,Name,Beam,RA,Dec,Pass,sigma_in,sigma_out,bmin,R,Ex-2,Neg10
190919049,M0155+3356,5,29.252326,32.931074,False,nan,nan,nan,nan,nan,nan
190919049,M0155+3356,6,29.816538,32.931074,False,56.6,44.6,10.9,1.27,441.0,4.4
190919049,M0155+3356,7,30.380749,32.931074,True,65.4,60.0,11.2,1.09,116.0,3.4
190919049,M0155+3356,8,27.277585,33.336422,False,48.7,39.3,11.0,1.24,413.0,5.1
190919049,M0155+3356,9,27.841796,33.336422,False,45.2,31.7,10.9,1.43,795.0,6.7
190919049,M0155+3356,10,28.406008,33.336422,False,35.8,28.3,11.0,1.26,433.0,5.4
190919049,M0155+3356,11,28.970220,33.336422,False,38.4,29.1,11.1,1.32,568.0,5.1
190919049,M0155+3356,12,29.534432,33.336422,True,59.0,49.4,10.2,1.19,376.0,4.4
190919049,M0155+3356,13,30.098644,33.336422,False,110.1,65.1,20.4,1.69,353.0,6.2
190919049,M0155+3356,14,30.662855,33.336422,False,85.2,55.9,10.8,1.52,923.0,8.0
190919049,M0155+3356,15,27.559690,33.741770,False,51.0,38.2,10.9,1.33,648.0,7.0
190919049,M0155+3356,16,28.123902,33.741770,False,45.6,29.2,11.1,1.57,1002.0,8.2
190919049,M0155+3356,17,28.688114,33.741770,False,41.5,28.4,11.1,1.46,841.0,7.4
190919049,M0155+3356,18,29.252326,33.741770,True,40.2,35.2,11.0,1.14,222.0,3.7
190919049,M0155+3356,19,29.816538,33.741770,False,50.7,33.7,11.1,1.5,905.0,8.0
190919049,M0155+3356,20,30.380749,33.741770,False,67.5,37.3,11.1,1.81,1344.0,9.1
190919049,M0155+3356,21,27.277585,34.147118,True,45.4,39.2,11.0,1.16,253.0,4.7
190919049,M0155+3356,22,27.841796,34.147118,False,36.4,29.1,11.1,1.25,453.0,5.8
190919049,M0155+3356,23,28.406008,34.147118,False,34.3,27.6,11.1,1.24,412.0,4.3
190919049,M0155+3356,24,28.970220,34.147118,True,37.2,31.3,10.9,1.19,299.0,4.3
190919049,M0155+3356,25,29.534432,34.147118,True,36.8,30.7,11.1,1.2,330.0,4.1
190919049,M0155+3356,26,30.098644,34.147118,False,42.6,34.3,11.0,1.24,412.0,6.8
190919049,M0155+3356,27,27.559690,34.552466,True,41.6,35.6,11.0,1.17,272.0,3.9
190919049,M0155+3356,28,28.123902,34.552466,True,34.0,30.7,11.1,1.11,162.0,3.6
190919049,M0155+3356,29,28.688114,34.552466,True,33.6,28.1,11.2,1.2,340.0,5.7
190919049,M0155+3356,30,29.252326,34.552466,False,41.3,32.7,11.0,1.26,419.0,4.8
190919049,M0155+3356,31,29.816538,34.552466,True,38.0,34.5,11.0,1.1,147.0,3.5
190919049,M0155+3356,32,30.380749,34.552466,True,81.7,70.2,10.9,1.16,271.0,4.4
190919049,M0155+3356,33,27.277585,34.957814,True,51.4,43.9,10.9,1.17,312.0,4.2
190919049,M0155+3356,34,27.841796,34.957814,True,39.5,35.3,11.0,1.12,202.0,3.6
190919049,M0155+3356,35,28.406008,34.957814,False,43.3,34.4,11.1,1.26,468.0,4.9
190919049,M0155+3356,36,28.970220,34.957814,False,43.2,32.9,11.2,1.31,585.0,7.0
190919049,M0155+3356,37,29.534432,34.957814,False,45.6,36.3,11.1,1.26,450.0,5.6
190919049,M0155+3356,38,30.098644,34.957814,True,54.4,48.9,11.1,1.11,186.0,3.7
190919049,M0155+3356,39,30.662855,34.957814,False,132.6,103.2,11.2,1.29,463.0,4.4
190920041,S2345+3130,0,356.395833,31.512500,True,50.0,42.4,11.6,1.18,294.0,3.8
190920041,S2345+3130,1,354.611501,30.499130,False,98.5,57.8,12.0,1.7,1176.0,8.5
190920041,S2345+3130,2,355.160526,30.499130,True,52.7,45.3,11.8,1.17,241.0,4.4
190920041,S2345+3130,3,355.709551,30.499130,True,50.2,43.0,11.6,1.17,247.0,3.7
190920041,S2345+3130,4,356.258577,30.499130,True,51.4,43.0,11.6,1.2,309.0,5.8
190920041,S2345+3130,5,356.807602,30.499130,False,56.6,44.1,11.6,1.28,495.0,5.6
190920041,S2345+3130,6,357.356627,30.499130,False,93.2,57.3,11.6,1.63,1079.0,7.9
190920041,S2345+3130,7,357.905653,30.499130,False,111.7,78.9,12.6,1.42,681.0,8.1
190920041,S2345+3130,8,354.886013,30.904478,True,58.4,50.5,11.9,1.16,231.0,3.8
190920041,S2345+3130,9,355.435039,30.904478,False,89.5,51.4,11.7,1.74,1156.0,5.4
190920041,S2345+3130,10,355.984064,30.904478,True,48.2,41.1,11.6,1.17,247.0,3.8
190920041,S2345+3130,11,356.533089,30.904478,True,53.0,44.0,11.6,1.21,299.0,3.9
190920041,S2345+3130,12,357.082115,30.904478,False,nan,nan,nan,nan,nan,nan
190920041,S2345+3130,13,357.631140,30.904478,False,139.8,94.4,22.4,1.48,216.0,4.9
190920041,S2345+3130,14,358.180165,30.904478,True,75.3,69.9,11.8,1.08,119.0,3.5
190920041,S2345+3130,15,355.160526,31.309826,True,58.6,51.3,12.3,1.14,183.0,3.5
190920041,S2345+3130,16,355.709551,31.309826,False,81.2,41.2,11.7,1.97,1488.0,9.4
190920041,S2345+3130,17,356.258577,31.309826,True,46.1,40.7,11.7,1.13,196.0,3.6
190920041,S2345+3130,18,356.807602,31.309826,True,55.1,48.3,11.8,1.14,206.0,3.9
190920041,S2345+3130,19,357.356627,31.309826,True,59.8,50.0,11.7,1.2,302.0,4.3
190920041,S2345+3130,20,357.905653,31.309826,True,58.5,53.5,12.0,1.09,113.0,3.4
190920041,S2345+3130,21,354.886013,31.715174,True,58.5,52.3,12.0,1.12,186.0,3.8
190920041,S2345+3130,22,355.435039,31.715174,True,46.0,41.5,11.9,1.11,157.0,3.5
190920041,S2345+3130,23,355.984064,31.715174,True,44.4,39.3,11.8,1.13,181.0,3.7
190920041,S2345+3130,24,356.533089,31.715174,True,50.6,43.2,11.7,1.17,276.0,4.2
190920041,S2345+3130,25,357.082115,31.715174,False,56.8,45.3,11.8,1.25,397.0,5.5
190920041,S2345+3130,26,357.631140,31.715174,False,84.6,60.6,11.7,1.4,650.0,5.2
190920041,S2345+3130,27,355.160526,32.120522,True,52.9,46.1,12.0,1.15,222.0,4.5
190920041,S2345+3130,28,355.709551,32.120522,True,46.1,41.5,12.0,1.11,150.0,3.6
190920041,S2345+3130,29,356.258577,32.120522,True,44.8,40.4,11.9,1.11,167.0,3.8
190920041,S2345+3130,30,356.807602,32.120522,True,50.4,42.5,12.0,1.19,295.0,4.9
190920041,S2345+3130,31,357.356627,32.120522,False,60.6,47.8,11.9,1.27,433.0,4.7
190920041,S2345+3130,32,357.905653,32.120522,False,227.3,116.6,23.1,1.95,464.0,6.4
190920041,S2345+3130,33,354.886013,32.525870,False,96.1,64.7,12.2,1.48,846.0,5.5
190920041,S2345+3130,34,355.435039,32.525870,True,51.4,45.6,12.1,1.13,184.0,3.7
190920041,S2345+3130,35,355.984064,32.525870,True,48.8,43.2,12.2,1.13,198.0,3.7
190920041,S2345+3130,36,356.533089,32.525870,False,68.8,51.6,12.2,1.33,596.0,5.0
190920041,S2345+3130,37,357.082115,32.525870,True,52.1,46.9,12.3,1.11,166.0,3.6
190920041,S2345+3130,38,357.631140,32.525870,False,79.4,68.6,12.7,1.16,213.0,3.8
190920041,S2345+3130,39,358.180165,32.525870,False,122.8,99.8,13.4,1.23,373.0,5.8
190921041,S1454+5550,0,223.550000,55.833333,True,33.2,28.1,12.2,1.18,408.0,4.4
190921041,S1454+5550,1,220.841338,54.819963,True,47.0,40.1,12.4,1.17,380.0,5.4
190921041,S1454+5550,2,221.674773,54.819963,True,36.4,32.4,12.3,1.12,269.0,4.0
190921041,S1454+5550,3,222.508207,54.819963,True,31.3,29.4,12.4,1.06,117.0,3.5
190921041,S1454+5550,4,223.341641,54.819963,True,31.7,28.7,12.2,1.1,206.0,4.1
190921041,S1454+5550,5,224.175076,54.819963,False,35.5,29.0,12.2,1.22,511.0,6.9
190921041,S1454+5550,6,225.008510,54.819963,False,51.0,37.9,12.5,1.34,841.0,6.2
190921041,S1454+5550,7,225.841944,54.819963,False,76.6,56.7,13.0,1.35,816.0,8.4
190921041,S1454+5550,8,221.258056,55.225311,False,46.1,36.4,12.5,1.27,634.0,6.3
190921041,S1454+5550,9,222.091490,55.225311,False,nan,nan,nan,nan,nan,nan
190921041,S1454+5550,10,222.924924,55.225311,False,31.4,26.4,12.3,1.19,427.0,5.3
190921041,S1454+5550,11,223.758359,55.225311,True,31.0,26.8,12.3,1.16,318.0,4.0
190921041,S1454+5550,12,224.591793,55.225311,False,nan,nan,nan,nan,nan,nan
190921041,S1454+5550,13,225.425227,55.225311,False,106.1,64.6,22.9,1.64,468.0,6.1
190921041,S1454+5550,14,226.258662,55.225311,True,52.6,48.1,12.5,1.09,195.0,4.0
190921041,S1454+5550,15,221.674773,55.630659,True,40.7,35.2,12.9,1.16,330.0,5.4
190921041,S1454+5550,16,222.508207,55.630659,False,31.2,26.3,12.4,1.18,449.0,5.3
190921041,S1454+5550,17,223.341641,55.630659,False,34.2,25.9,12.4,1.32,776.0,6.6
190921041,S1454+5550,18,224.175076,55.630659,True,37.7,32.5,12.1,1.16,365.0,4.4
190921041,S1454+5550,19,225.008510,55.630659,False,3310.4,3226.2,12.9,1.03,125.0,3.7
190921041,S1454+5550,20,225.841944,55.630659,True,42.6,36.2,12.3,1.18,390.0,5.2
190921041,S1454+5550,21,221.258056,56.036007,False,49.5,36.4,12.3,1.36,918.0,7.6
190921041,S1454+5550,22,222.091490,56.036007,True,32.7,29.4,12.4,1.11,233.0,4.0
190921041,S1454+5550,23,222.924924,56.036007,True,29.0,26.0,12.4,1.11,214.0,4.0
190921041,S1454+5550,24,223.758359,56.036007,True,35.1,30.2,12.2,1.16,363.0,3.9
190921041,S1454+5550,25,224.591793,56.036007,False,38.2,29.9,12.4,1.27,658.0,4.8
190921041,S1454+5550,26,225.425227,56.036007,True,38.8,33.1,12.3,1.17,370.0,5.6
190921041,S1454+5550,27,221.674773,56.441355,False,40.8,30.8,12.3,1.32,824.0,7.9
190921041,S1454+5550,28,222.508207,56.441355,True,33.3,29.1,12.4,1.15,296.0,3.8
190921041,S1454+5550,29,223.341641,56.441355,True,33.8,30.3,12.6,1.11,208.0,3.6
190921041,S1454+5550,30,224.175076,56.441355,True,34.8,30.6,12.9,1.14,265.0,3.7
190921041,S1454+5550,31,225.008510,56.441355,False,45.3,31.8,13.0,1.42,1005.0,8.0
190921041,S1454+5550,32,225.841944,56.441355,False,192.3,68.8,23.5,2.8,1007.0,9.6
190921041,S1454+5550,33,221.258056,56.846703,False,52.7,39.1,12.6,1.35,856.0,7.8
190921041,S1454+5550,34,222.091490,56.846703,True,36.6,32.4,12.1,1.13,295.0,4.3
190921041,S1454+5550,35,222.924924,56.846703,True,34.0,30.5,12.4,1.12,229.0,3.9
190921041,S1454+5550,36,223.758359,56.846703,True,34.6,30.7,12.4,1.13,260.0,4.3
190921041,S1454+5550,37,224.591793,56.846703,False,38.5,31.5,12.3,1.22,506.0,6.3
190921041,S1454+5550,38,225.425227,56.846703,False,72.4,41.5,12.6,1.74,1770.0,9.3
190921041,S1454+5550,39,226.258662,56.846703,False,105.0,74.2,12.5,1.41,1114.0,7.9
190921042,S0218+3848,0,34.541667,38.808889,True,42.2,35.7,11.6,1.18,312.0,4.5
190921042,S0218+3848,1,32.589523,37.795519,True,51.8,48.9,11.7,1.06,103.0,3.5
190921042,S0218+3848,2,33.190183,37.795519,True,42.6,39.4,11.7,1.08,119.0,3.8
190921042,S0218+3848,3,33.790842,37.795519,True,42.7,37.2,11.7,1.15,262.0,5.8
190921042,S0218+3848,4,34.391502,37.795519,True,40.4,36.9,11.7,1.1,158.0,3.6
190921042,S0218+3848,5,34.992162,37.795519,True,40.8,36.5,11.8,1.12,211.0,4.4
190921042,S0218+3848,6,35.592821,37.795519,True,59.1,50.7,11.8,1.17,312.0,5.0
190921042,S0218+3848,7,36.193481,37.795519,True,76.5,71.7,12.5,1.07,83.0,3.5
190921042,S0218+3848,8,32.889853,38.200867,True,45.7,43.0,11.6,1.06,92.0,3.4
190921042,S0218+3848,9,33.490513,38.200867,False,nan,nan,nan,nan,nan,nan
190921042,S0218+3848,10,34.091172,38.200867,False,46.2,35.6,11.7,1.3,550.0,5.6
190921042,S0218+3848,11,34.691832,38.200867,True,37.3,32.9,11.7,1.13,245.0,4.3
190921042,S0218+3848,12,35.292492,38.200867,False,nan,nan,nan,nan,nan,nan
190921042,S0218+3848,13,35.893151,38.200867,False,112.8,79.4,21.8,1.42,231.0,4.1
190921042,S0218+3848,14,36.493811,38.200867,True,63.2,59.8,11.4,1.06,70.0,3.4
190921042,S0218+3848,15,33.190183,38.606215,True,49.8,45.0,11.8,1.11,194.0,4.2
190921042,S0218+3848,16,33.790842,38.606215,False,43.0,34.9,11.6,1.23,465.0,5.6
190921042,S0218+3848,17,34.391502,38.606215,False,42.0,33.0,11.7,1.27,530.0,5.2
190921042,S0218+3848,18,34.992162,38.606215,True,45.7,39.5,11.6,1.16,285.0,3.9
190921042,S0218+3848,19,35.592821,38.606215,True,45.6,40.0,11.7,1.14,245.0,3.8
190921042,S0218+3848,20,36.193481,38.606215,True,52.1,46.0,11.7,1.13,210.0,3.8
190921042,S0218+3848,21,32.889853,39.011563,False,56.3,45.9,11.7,1.23,446.0,7.0
190921042,S0218+3848,22,33.490513,39.011563,True,44.8,37.4,11.7,1.2,358.0,4.6
190921042,S0218+3848,23,34.091172,39.011563,True,35.8,32.7,11.7,1.1,127.0,3.4
190921042,S0218+3848,24,34.691832,39.011563,True,46.2,37.8,11.7,1.22,403.0,4.3
190921042,S0218+3848,25,35.292492,39.011563,True,43.7,36.2,11.8,1.21,394.0,5.5
190921042,S0218+3848,26,35.893151,39.011563,True,50.8,43.2,11.6,1.18,313.0,4.7
190921042,S0218+3848,27,33.190183,39.416911,True,48.2,40.0,11.7,1.21,377.0,6.3
190921042,S0218+3848,28,33.790842,39.416911,True,42.7,35.7,11.7,1.2,366.0,4.7
190921042,S0218+3848,29,34.391502,39.416911,False,98.0,54.4,11.5,1.8,1412.0,5.9
190921042,S0218+3848,30,34.992162,39.416911,False,54.1,42.6,11.9,1.27,517.0,5.1
190921042,S0218+3848,31,35.592821,39.416911,False,89.4,56.0,12.0,1.6,1111.0,6.7
190921042,S0218+3848,32,36.193481,39.416911,False,173.7,93.1,22.3,1.87,491.0,8.1
190921042,S0218+3848,33,32.889853,39.822259,True,54.5,49.6,11.6,1.1,168.0,4.1
190921042,S0218+3848,34,33.490513,39.822259,True,43.5,40.1,11.6,1.08,143.0,3.7
190921042,S0218+3848,35,34.091172,39.822259,True,45.0,37.6,11.8,1.2,373.0,5.5
190921042,S0218+3848,36,34.691832,39.822259,False,49.6,36.8,11.8,1.35,703.0,7.0
190921042,S0218+3848,37,35.292492,39.822259,False,61.4,41.2,11.8,1.49,1023.0,8.4
190921042,S0218+3848,38,35.893151,39.822259,False,107.4,59.3,12.0,1.81,1556.0,8.8
190921042,S0218+3848,39,36.493811,39.822259,False,133.8,91.8,12.2,1.46,905.0,8.5
190922041,S2240+3130,0,340.179167,31.512500,False,48.0,32.2,10.8,1.49,875.0,6.6
190922041,S2240+3130,1,338.394835,30.499130,True,53.2,46.6,10.9,1.14,212.0,4.0
190922041,S2240+3130,2,338.943860,30.499130,True,43.9,37.9,10.9,1.16,211.0,3.7
190922041,S2240+3130,3,339.492885,30.499130,True,37.9,33.0,10.9,1.15,179.0,3.6
190922041,S2240+3130,4,340.041911,30.499130,True,39.8,34.4,10.9,1.16,231.0,3.7
190922041,S2240+3130,5,340.590936,30.499130,False,45.4,37.0,10.9,1.23,330.0,3.8
190922041,S2240+3130,6,341.139961,30.499130,True,50.5,44.6,11.0,1.13,193.0,3.6
190922041,S2240+3130,7,341.688987,30.499130,False,94.2,59.7,22.0,1.58,280.0,5.7
190922041,S2240+3130,8,338.669347,30.904478,True,50.9,42.9,11.1,1.18,275.0,4.0
190922041,S2240+3130,9,339.218373,30.904478,False,nan,nan,nan,nan,nan,nan
190922041,S2240+3130,10,339.767398,30.904478,True,34.2,29.1,11.2,1.18,259.0,4.3
190922041,S2240+3130,11,340.316423,30.904478,False,36.4,28.9,11.2,1.26,382.0,4.2
190922041,S2240+3130,12,340.865449,30.904478,False,67.4,52.6,10.4,1.28,553.0,5.0
190922041,S2240+3130,13,341.414474,30.904478,False,nan,nan,nan,nan,nan,nan
190922041,S2240+3130,14,341.963499,30.904478,True,53.7,49.4,11.2,1.09,132.0,3.6
190922041,S2240+3130,15,338.943860,31.309826,True,45.3,39.1,11.2,1.16,243.0,4.9
190922041,S2240+3130,16,339.492885,31.309826,True,33.0,29.3,11.2,1.12,159.0,3.7
190922041,S2240+3130,17,340.041911,31.309826,False,40.8,29.3,11.2,1.39,663.0,5.7
190922041,S2240+3130,18,340.590936,31.309826,False,45.8,35.2,11.1,1.3,490.0,5.1
190922041,S2240+3130,19,341.139961,31.309826,False,44.8,35.7,11.2,1.26,421.0,4.6
190922041,S2240+3130,20,341.688987,31.309826,True,45.5,38.7,11.2,1.18,263.0,4.6
190922041,S2240+3130,21,338.669347,31.715174,True,52.0,46.8,11.1,1.11,142.0,3.4
190922041,S2240+3130,22,339.218373,31.715174,True,35.1,31.3,11.2,1.12,184.0,3.6
190922041,S2240+3130,23,339.767398,31.715174,True,32.0,28.8,11.3,1.11,157.0,3.5
190922041,S2240+3130,24,340.316423,31.715174,False,37.7,30.0,11.2,1.26,432.0,4.5
190922041,S2240+3130,25,340.865449,31.715174,False,37.0,30.1,11.3,1.23,369.0,4.5
190922041,S2240+3130,26,341.414474,31.715174,False,46.5,34.3,11.4,1.36,597.0,6.9
190922041,S2240+3130,27,338.943860,32.120522,True,41.4,34.5,11.3,1.2,341.0,5.1
190922041,S2240+3130,28,339.492885,32.120522,True,34.6,30.7,11.3,1.12,186.0,3.7
190922041,S2240+3130,29,340.041911,32.120522,True,33.9,29.5,11.3,1.15,205.0,3.7
190922041,S2240+3130,30,340.590936,32.120522,True,36.4,31.1,11.4,1.17,241.0,4.0
190922041,S2240+3130,31,341.139961,32.120522,False,40.0,32.0,11.4,1.25,426.0,6.0
190922041,S2240+3130,32,341.688987,32.120522,True,79.4,67.2,11.3,1.18,294.0,5.2
190922041,S2240+3130,33,338.669347,32.525870,True,49.5,41.0,11.2,1.21,330.0,5.1
190922041,S2240+3130,34,339.218373,32.525870,False,86.6,37.6,11.2,2.3,1958.0,9.3
190922041,S2240+3130,35,339.767398,32.525870,True,35.6,31.7,11.4,1.12,168.0,3.7
190922041,S2240+3130,36,340.316423,32.525870,True,36.5,31.7,11.3,1.15,226.0,4.0
190922041,S2240+3130,37,340.865449,32.525870,True,37.7,32.1,11.4,1.17,262.0,4.2
190922041,S2240+3130,38,341.414474,32.525870,True,48.5,45.0,11.2,1.08,111.0,3.4
190922041,S2240+3130,39,341.963499,32.525870,False,109.0,84.1,22.5,1.3,124.0,3.5
191003042,S1102+5815,0,165.604167,58.265556,False,nan,nan,nan,nan,nan,nan
191003042,S1102+5815,1,162.712077,57.252186,True,46.1,42.1,12.6,1.09,168.0,3.5
191003042,S1102+5815,2,163.601951,57.252186,True,35.6,32.1,12.5,1.11,195.0,3.8
191003042,S1102+5815,3,164.491825,57.252186,False,35.7,28.5,12.6,1.25,591.0,6.9
191003042,S1102+5815,4,165.381699,57.252186,True,31.8,27.9,12.6,1.14,272.0,4.0
191003042,S1102+5815,5,166.271572,57.252186,True,31.6,28.5,12.6,1.11,194.0,3.6
191003042,S1102+5815,6,167.161446,57.252186,True,34.7,29.6,12.7,1.17,386.0,4.2
191003042,S1102+5815,7,168.051320,57.252186,True,45.3,40.1,12.8,1.13,271.0,4.2
191003042,S1102+5815,8,163.157014,57.657534,True,39.3,36.4,12.7,1.08,142.0,3.7
191003042,S1102+5815,9,164.046888,57.657534,True,32.0,29.1,12.8,1.1,197.0,4.0
191003042,S1102+5815,10,164.936762,57.657534,False,31.1,26.3,12.7,1.19,414.0,6.4
191003042,S1102+5815,11,165.826635,57.657534,False,39.4,26.7,12.6,1.48,1158.0,6.9
191003042,S1102+5815,12,166.716509,57.657534,False,33.9,28.1,12.6,1.21,503.0,6.0
191003042,S1102+5815,13,167.606383,57.657534,True,39.9,35.2,12.6,1.13,268.0,3.6
191003042,S1102+5815,14,168.496257,57.657534,True,49.6,41.6,12.7,1.19,436.0,4.2
191003042,S1102+5815,15,163.601951,58.062882,True,40.1,37.5,12.7,1.07,125.0,3.4
191003042,S1102+5815,16,164.491825,58.062882,True,30.2,26.5,12.6,1.14,277.0,4.7
191003042,S1102+5815,17,165.381699,58.062882,False,40.2,27.2,12.7,1.48,1122.0,6.9
191003042,S1102+5815,18,166.271572,58.062882,True,34.5,29.0,12.6,1.19,392.0,4.2
191003042,S1102+5815,19,167.161446,58.062882,True,33.5,30.1,12.6,1.11,211.0,3.6
191003042,S1102+5815,20,168.051320,58.062882,True,39.6,35.4,12.5,1.12,226.0,3.7
191003042,S1102+5815,21,163.157014,58.468230,False,nan,nan,nan,nan,nan,nan
191003042,S1102+5815,22,164.046888,58.468230,False,39.7,29.4,12.7,1.35,817.0,6.1
191003042,S1102+5815,23,164.936762,58.468230,False,37.1,30.2,12.9,1.23,552.0,7.2
191003042,S1102+5815,24,165.826635,58.468230,True,30.1,26.6,12.8,1.13,261.0,3.7
191003042,S1102+5815,25,166.716509,58.468230,True,31.3,27.5,13.1,1.14,307.0,3.8
191003042,S1102+5815,26,167.606383,58.468230,True,32.2,29.4,12.7,1.09,181.0,3.6
191003042,S1102+5815,27,163.601951,58.873578,False,35.6,30.3,12.7,1.18,419.0,5.8
191003042,S1102+5815,28,164.491825,58.873578,False,40.5,27.8,12.7,1.46,1130.0,7.6
191003042,S1102+5815,29,165.381699,58.873578,True,29.6,25.8,12.7,1.15,307.0,4.0
191003042,S1102+5815,30,166.271572,58.873578,True,30.8,26.7,12.6,1.15,305.0,3.9
191003042,S1102+5815,31,167.161446,58.873578,True,31.7,29.1,12.6,1.09,165.0,3.6
191003042,S1102+5815,32,168.051320,58.873578,True,43.2,40.5,12.8,1.07,125.0,3.5
191003042,S1102+5815,33,163.157014,59.278926,True,46.7,40.0,12.5,1.17,386.0,5.5
191003042,S1102+5815,34,164.046888,59.278926,True,34.4,31.8,12.5,1.08,149.0,3.6
191003042,S1102+5815,35,164.936762,59.278926,False,34.1,28.3,12.7,1.2,505.0,5.0
191003042,S1102+5815,36,165.826635,59.278926,False,34.7,28.0,12.7,1.24,576.0,6.1
191003042,S1102+5815,37,166.716509,59.278926,False,34.3,27.5,12.6,1.25,585.0,4.8
191003042,S1102+5815,38,167.606383,59.278926,True,35.4,31.9,12.7,1.11,239.0,4.1
191003042,S1102+5815,39,168.496257,59.278926,True,46.8,40.4,12.7,1.16,373.0,4.8
191003043,S2235+3356,0,338.829167,33.944444,False,nan,nan,nan,nan,nan,nan
191003043,S2235+3356,1,336.995479,32.931074,False,62.3,44.6,11.1,1.4,677.0,6.9
191003043,S2235+3356,2,337.559690,32.931074,False,49.0,38.0,11.1,1.29,480.0,6.0
191003043,S2235+3356,3,338.123902,32.931074,True,37.7,33.1,11.1,1.14,206.0,3.7
191003043,S2235+3356,4,338.688114,32.931074,True,37.0,31.6,11.0,1.17,249.0,3.8
191003043,S2235+3356,5,339.252326,32.931074,False,54.4,34.9,11.0,1.56,837.0,4.9
191003043,S2235+3356,6,339.816538,32.931074,True,41.4,35.3,11.1,1.17,257.0,3.8
191003043,S2235+3356,7,340.380749,32.931074,True,51.3,44.0,11.2,1.16,273.0,4.5
191003043,S2235+3356,8,337.277585,33.336422,False,51.3,39.6,11.2,1.29,493.0,6.0
191003043,S2235+3356,9,337.841796,33.336422,True,36.9,31.9,11.2,1.16,247.0,4.1
191003043,S2235+3356,10,338.406008,33.336422,True,33.2,29.5,11.1,1.13,201.0,4.3
191003043,S2235+3356,11,338.970220,33.336422,False,42.7,30.1,11.2,1.42,716.0,7.1
191003043,S2235+3356,12,339.534432,33.336422,False,43.0,32.0,11.2,1.34,562.0,5.2
191003043,S2235+3356,13,340.098644,33.336422,False,61.6,35.4,11.2,1.74,1259.0,8.6
191003043,S2235+3356,14,340.662855,33.336422,False,88.7,45.6,11.2,1.94,1464.0,9.1
191003043,S2235+3356,15,337.559690,33.741770,True,45.1,40.3,11.1,1.12,165.0,3.6
191003043,S2235+3356,16,338.123902,33.741770,True,35.6,30.4,11.3,1.17,277.0,4.0
191003043,S2235+3356,17,338.688114,33.741770,False,54.4,31.2,11.2,1.75,1287.0,8.9
191003043,S2235+3356,18,339.252326,33.741770,False,47.6,32.9,11.2,1.45,799.0,8.1
191003043,S2235+3356,19,339.816538,33.741770,False,42.6,33.5,11.2,1.27,428.0,5.2
191003043,S2235+3356,20,340.380749,33.741770,False,158.2,52.4,11.1,3.02,2439.0,9.8
191003043,S2235+3356,21,337.277585,34.147118,False,24828.8,16782.7,11.2,1.48,790.0,4.8
191003043,S2235+3356,22,337.841796,34.147118,True,41.5,34.6,11.2,1.2,344.0,4.8
191003043,S2235+3356,23,338.406008,34.147118,True,35.6,31.0,11.2,1.15,224.0,3.9
191003043,S2235+3356,24,338.970220,34.147118,False,56.8,30.6,11.2,1.85,1423.0,8.1
191003043,S2235+3356,25,339.534432,34.147118,False,60.4,40.3,11.2,1.5,834.0,5.9
191003043,S2235+3356,26,340.098644,34.147118,True,37.4,31.6,11.2,1.18,297.0,4.2
191003043,S2235+3356,27,337.559690,34.552466,True,41.2,34.4,11.3,1.2,340.0,5.6
191003043,S2235+3356,28,338.123902,34.552466,True,36.3,30.7,11.3,1.18,301.0,4.2
191003043,S2235+3356,29,338.688114,34.552466,False,41.0,30.6,11.3,1.34,598.0,6.5
191003043,S2235+3356,30,339.252326,34.552466,False,41.6,29.7,11.2,1.4,740.0,7.1
191003043,S2235+3356,31,339.816538,34.552466,True,38.1,32.3,11.2,1.18,269.0,3.7
191003043,S2235+3356,32,340.380749,34.552466,True,50.7,45.4,11.1,1.12,172.0,3.6
191003043,S2235+3356,33,337.277585,34.957814,True,49.6,44.2,11.1,1.12,188.0,3.6
191003043,S2235+3356,34,337.841796,34.957814,True,41.1,36.9,11.1,1.11,167.0,3.7
191003043,S2235+3356,35,338.406008,34.957814,True,41.2,35.4,11.3,1.16,244.0,3.9
191003043,S2235+3356,36,338.970220,34.957814,False,55.7,42.0,11.3,1.33,522.0,4.5
191003043,S2235+3356,37,339.534432,34.957814,False,46.5,31.4,11.3,1.48,882.0,8.2
191003043,S2235+3356,38,340.098644,34.957814,True,40.4,35.9,11.3,1.13,208.0,3.8
191003043,S2235+3356,39,340.662855,34.957814,True,56.8,49.9,11.2,1.14,217.0,3.7
191004041,S1346+5815,0,206.745833,58.265556,False,53.8,34.4,12.5,1.56,1301.0,8.5
191004041,S1346+5815,1,203.853743,57.252186,True,56.7,52.3,12.8,1.08,125.0,3.4
191004041,S1346+5815,2,204.743617,57.252186,True,50.2,42.8,12.7,1.17,307.0,3.8
191004041,S1346+5815,3,205.633491,57.252186,True,44.8,38.4,12.7,1.17,328.0,4.7
