ObsID,Name,Beam,RA,Dec,cube2_qual,cube1_qual,cube0_qual,sigma_c2,sigma_c1,sigma_c0,f_ex_c2,f_ex_c1,f_ex_c0,p_0.8_c2,p_0.8_c1,p_0.8_c0
200305001,M0141+3622,37,26.126677,37.390037,G,G,G,1.73,1.72,1.75,-5.92,-6.04,-5.99,4.23,4.25,4.21
200306031,S2201+3130,1,328.665668,30.499130,O,O,O,2.26,2.30,2.27,-4.61,-4.62,-4.68,4.29,4.30,4.27
200306031,S2201+3130,3,329.763718,30.499130,G,G,G,1.64,1.68,1.69,-6.03,-6.04,-6.13,4.24,4.24,4.17
200306031,S2201+3130,4,330.312744,30.499130,G,G,G,1.59,1.66,1.67,-6.00,-5.91,-5.98,4.23,4.23,4.19
200306031,S2201+3130,5,330.861769,30.499130,G,G,G,1.58,1.62,1.64,-5.96,-6.05,-6.02,4.24,4.22,4.22
200306031,S2201+3130,7,331.959820,30.499130,G,G,G,2.11,2.18,2.17,-5.79,-5.77,-5.88,4.31,4.25,4.25
200306031,S2201+3130,8,328.940180,30.904478,G,G,G,2.01,2.02,1.98,-5.87,-5.92,-6.00,4.27,4.24,4.24
200306031,S2201+3130,9,329.489206,30.904478,G,G,G,1.73,1.71,1.67,-5.96,-5.98,-6.07,4.23,4.29,4.22
200306031,S2201+3130,10,330.038231,30.904478,G,G,G,1.54,1.55,1.58,-5.92,-5.99,-6.11,4.25,4.26,4.19
200306031,S2201+3130,11,330.587256,30.904478,G,G,G,1.52,1.57,1.61,-5.91,-6.01,-6.02,4.22,4.24,4.22
200306031,S2201+3130,13,331.685307,30.904478,G,G,G,1.64,1.66,1.71,-5.83,-5.98,-5.88,4.28,4.29,4.24
200306031,S2201+3130,14,332.234332,30.904478,G,G,G,2.20,2.28,2.27,-5.88,-5.77,-5.84,4.27,4.25,4.27
200306031,S2201+3130,15,329.214693,31.309826,B,B,B,1.94,1.98,2.03,-3.81,-3.74,-3.78,4.27,4.27,4.24
200306031,S2201+3130,16,329.763718,31.309826,G,G,G,1.86,1.79,1.65,-6.05,-6.05,-5.97,4.24,4.22,4.23
200306031,S2201+3130,20,331.959820,31.309826,G,G,G,1.77,1.86,1.91,-5.83,-5.90,-5.92,4.24,4.24,4.26
200306031,S2201+3130,23,330.038231,31.715174,G,G,G,1.49,1.51,1.55,-6.05,-6.06,-6.06,4.23,4.22,4.20
200306031,S2201+3130,26,331.685307,31.715174,B,B,O,1.59,1.62,1.67,-4.20,-4.93,-4.50,4.31,4.28,4.24
200306031,S2201+3130,27,329.214693,32.120522,G,G,G,1.82,1.86,1.89,-6.00,-5.87,-6.00,4.25,4.27,4.25
200306031,S2201+3130,29,330.312744,32.120522,G,G,G,1.49,1.54,1.59,-5.96,-6.08,-6.10,4.21,4.23,4.19
200306031,S2201+3130,32,331.959820,32.120522,G,G,G,2.14,2.12,2.18,-5.72,-5.95,-5.91,4.26,4.24,4.25
200306031,S2201+3130,36,330.587256,32.525870,G,G,G,1.73,1.76,1.79,-5.96,-5.90,-6.10,4.20,4.21,4.19
200306031,S2201+3130,37,331.136282,32.525870,B,B,O,1.77,1.80,1.83,-4.47,-4.52,-4.48,4.26,4.32,4.28
200306031,S2201+3130,38,331.685307,32.525870,G,G,G,1.96,1.93,1.92,-5.87,-5.89,-5.95,4.29,4.27,4.25
200306031,S2201+3130,39,332.234332,32.525870,G,G,G,2.34,2.33,2.30,-5.81,-5.85,-5.89,4.29,4.29,4.31
200306072,M1248+3356,3,191.457235,32.931074,G,G,G,1.66,1.71,1.70,-5.91,-5.96,-6.12,4.24,4.25,4.19
200306072,M1248+3356,4,192.021447,32.931074,G,G,G,1.61,1.64,1.65,-6.00,-5.94,-6.08,4.23,4.24,4.20
200306072,M1248+3356,5,192.585659,32.931074,G,G,G,1.53,1.61,1.64,-5.87,-6.12,-6.10,4.23,4.28,4.18
200306072,M1248+3356,6,193.149871,32.931074,G,G,G,1.67,1.71,1.72,-5.89,-6.00,-6.02,4.26,4.24,4.20
200306072,M1248+3356,7,193.714082,32.931074,G,G,G,2.13,2.22,2.16,-5.80,-5.94,-5.91,4.29,4.29,4.28
200306072,M1248+3356,8,190.610918,33.336422,G,G,G,2.03,2.06,2.02,-5.88,-5.95,-6.12,4.23,4.25,4.22
200306072,M1248+3356,9,191.175129,33.336422,G,G,G,1.82,1.81,1.74,-5.99,-5.79,-6.00,4.24,4.26,4.21
200306072,M1248+3356,10,191.739341,33.336422,G,G,G,1.50,1.54,1.56,-5.97,-6.02,-6.14,4.22,4.23,4.19
200306072,M1248+3356,13,193.431977,33.336422,G,G,G,1.66,1.69,1.70,-5.38,-5.38,-5.42,4.28,4.33,4.27
200306072,M1248+3356,14,193.996188,33.336422,G,G,G,2.19,2.26,2.18,-5.76,-5.73,-5.90,4.32,4.29,4.29
200306072,M1248+3356,15,190.893023,33.741770,G,G,G,1.81,1.87,1.89,-6.11,-5.96,-5.95,4.24,4.28,4.18
200306072,M1248+3356,19,193.149871,33.741770,O,O,B,1.53,1.55,1.53,-4.58,-4.47,-4.54,4.28,4.32,4.25
200306072,M1248+3356,20,193.714082,33.741770,G,G,G,1.79,1.85,1.85,-5.94,-5.97,-5.96,4.28,4.26,4.24
200306072,M1248+3356,21,190.610918,34.147118,G,G,G,2.03,2.03,1.97,-5.82,-5.88,-6.00,4.29,4.26,4.25
200306072,M1248+3356,24,192.303553,34.147118,G,G,G,1.47,1.52,1.51,-6.02,-6.03,-6.14,4.21,4.20,4.19
200306072,M1248+3356,25,192.867765,34.147118,G,G,G,1.51,1.54,1.53,-5.97,-5.95,-6.01,4.22,4.25,4.21
200306072,M1248+3356,26,193.431977,34.147118,G,G,G,1.60,1.66,1.68,-5.92,-6.00,-6.14,4.27,4.27,4.24
200306072,M1248+3356,27,190.893023,34.552466,G,G,G,1.83,1.88,1.87,-5.44,-5.90,-6.16,4.27,4.24,4.24
200306072,M1248+3356,28,191.457235,34.552466,G,G,G,1.63,1.61,1.61,-5.91,-5.97,-6.06,4.26,4.23,4.18
200306072,M1248+3356,29,192.021447,34.552466,G,G,G,1.48,1.50,1.51,-6.06,-5.98,-6.07,4.22,4.26,4.22
200306072,M1248+3356,31,193.149871,34.552466,B,B,B,1.68,1.69,1.68,-4.00,-3.93,-3.97,4.28,4.37,4.26
200306072,M1248+3356,34,191.175129,34.957814,G,G,G,1.85,1.86,1.82,-5.87,-5.82,-6.12,4.24,4.31,4.21
200306072,M1248+3356,35,191.739341,34.957814,G,G,G,1.68,1.68,1.66,-5.98,-5.91,-6.05,4.23,4.29,4.20
200306072,M1248+3356,36,192.303553,34.957814,G,G,G,1.70,1.76,1.78,-5.98,-5.98,-6.11,4.24,4.23,4.23
200306072,M1248+3356,37,192.867765,34.957814,G,G,G,1.75,1.80,1.81,-5.93,-5.83,-5.93,4.25,4.26,4.23
200306072,M1248+3356,38,193.431977,34.957814,G,G,G,2.05,2.05,1.96,-5.91,-5.89,-5.97,4.27,4.29,4.25
200307001,M0141+3356,5,25.918992,32.931074,B,O,B,1.57,1.64,1.64,-4.49,-4.50,-4.55,4.28,4.24,4.21
200307001,M0141+3356,6,26.483204,32.931074,G,G,G,1.69,1.75,1.74,-5.90,-6.19,-6.02,4.25,4.30,4.22
200307001,M0141+3356,14,27.329521,33.336422,G,G,G,2.19,2.31,2.22,-5.69,-5.41,-5.77,4.32,4.35,4.30
200307001,M0141+3356,19,26.483204,33.741770,G,G,G,1.50,1.57,1.57,-5.89,-6.00,-6.00,4.24,4.21,4.23
200307001,M0141+3356,20,27.047415,33.741770,G,G,G,1.82,1.92,1.89,-5.37,-5.40,-5.52,4.34,4.36,4.33
200307001,M0141+3356,26,26.765310,34.147118,G,G,G,1.56,1.64,1.65,-5.88,-5.90,-6.00,4.29,4.25,4.22
200307001,M0141+3356,34,24.508462,34.957814,G,G,O,2.02,1.99,2.10,-5.85,-5.24,-5.99,4.25,4.44,4.24
200307001,M0141+3356,35,25.072674,34.957814,B,B,B,1.76,1.78,1.78,-3.84,-3.69,-3.75,4.26,4.31,4.29
200307001,M0141+3356,38,26.765310,34.957814,O,G,O,2.05,2.12,2.04,-5.27,-5.04,-5.37,4.37,4.37,4.34
200309042,S1042+5324,2,158.954442,52.388019,G,G,G,1.89,1.97,2.09,-5.99,-6.09,-5.98,4.24,4.24,4.27
200309042,S1042+5324,5,161.309630,52.388019,G,G,G,1.66,1.71,1.77,-5.88,-5.95,-5.94,4.28,4.26,4.26
200309042,S1042+5324,6,162.094692,52.388019,G,G,G,1.73,1.77,1.83,-5.93,-5.90,-5.92,4.26,4.24,4.25
200309042,S1042+5324,7,162.879755,52.388019,G,G,G,2.20,2.20,2.22,-5.83,-5.75,-5.97,4.26,4.28,4.27
200309042,S1042+5324,8,158.561911,52.793367,G,G,G,2.11,2.17,2.26,-5.87,-5.83,-5.83,4.26,4.25,4.27
200309042,S1042+5324,9,159.346974,52.793367,G,G,G,1.80,1.81,1.82,-5.99,-6.08,-5.99,4.24,4.27,4.25
200309042,S1042+5324,14,163.272286,52.793367,G,G,G,2.22,2.27,2.33,-5.85,-5.97,-5.84,4.26,4.26,4.30
200309042,S1042+5324,15,158.954442,53.198715,G,G,G,1.89,1.96,2.05,-6.06,-6.05,-6.01,4.24,4.24,4.26
200309042,S1042+5324,16,159.739505,53.198715,G,G,G,1.76,1.77,1.75,-5.93,-5.91,-5.96,4.26,4.23,4.22
200309042,S1042+5324,17,160.524567,53.198715,G,G,G,1.62,1.69,1.75,-6.16,-6.10,-6.24,4.24,4.21,4.18
200309042,S1042+5324,19,162.094692,53.198715,G,G,G,1.62,1.66,1.71,-5.63,-5.46,-5.58,4.27,4.26,4.28
200309042,S1042+5324,20,162.879755,53.198715,G,G,G,1.88,1.94,2.04,-5.98,-5.97,-5.83,4.21,4.28,4.25
200309042,S1042+5324,21,158.561911,53.604063,G,G,G,2.03,2.04,2.08,-5.85,-5.94,-6.06,4.27,4.21,4.24
200309042,S1042+5324,22,159.346974,53.604063,G,G,G,1.65,1.70,1.76,-5.86,-5.92,-5.93,4.25,4.22,4.24
200309042,S1042+5324,23,160.132036,53.604063,B,O,O,1.56,1.58,1.64,-4.49,-4.57,-4.54,4.27,4.28,4.21
200309042,S1042+5324,29,160.524567,54.009411,G,G,G,1.54,1.59,1.65,-5.93,-5.97,-5.97,4.25,4.24,4.24
200309042,S1042+5324,36,160.917099,54.414759,G,G,G,1.79,1.84,1.91,-5.94,-6.05,-6.07,4.22,4.22,4.20
200309042,S1042+5324,37,161.702161,54.414759,G,G,G,1.82,1.87,1.95,-6.07,-6.07,-5.97,4.25,4.23,4.23
200309042,S1042+5324,38,162.487224,54.414759,G,G,G,2.04,2.02,1.99,-5.89,-5.97,-5.97,4.24,4.25,4.29
200309042,S1042+5324,39,163.272286,54.414759,G,G,G,2.38,2.38,2.38,-5.94,-5.93,-5.86,4.26,4.28,4.25
200311126,S1448+3356,2,220.893023,32.931074,G,G,G,1.62,1.59,1.64,-5.66,-5.82,-5.89,4.29,4.29,4.29
200311126,S1448+3356,4,222.021447,32.931074,O,G,G,1.51,1.45,1.50,-4.56,-6.05,-6.06,4.48,4.26,4.22
200311126,S1448+3356,5,222.585659,32.931074,G,G,G,1.44,1.45,1.50,-5.92,-6.08,-6.10,4.23,4.20,4.22
200311126,S1448+3356,6,223.149871,32.931074,O,G,G,1.68,1.58,1.63,-4.83,-6.09,-6.03,4.51,4.22,4.24
200311126,S1448+3356,7,223.714082,32.931074,O,G,G,2.13,2.05,2.13,-4.98,-6.04,-6.01,4.47,4.29,4.25
200311126,S1448+3356,8,220.610918,33.336422,G,G,G,1.79,1.81,1.82,-5.88,-5.98,-5.85,4.29,4.27,4.29
200311126,S1448+3356,10,221.739341,33.336422,G,G,G,1.37,1.41,1.41,-5.83,-5.82,-5.84,4.28,4.30,4.21
200311126,S1448+3356,12,222.867765,33.336422,G,G,G,1.37,1.38,1.43,-5.90,-5.90,-5.93,4.25,4.25,4.29
200311126,S1448+3356,13,223.431977,33.336422,G,G,G,1.50,1.49,1.56,-5.87,-5.89,-5.98,4.27,4.25,4.24
200311126,S1448+3356,14,223.996188,33.336422,G,G,G,1.90,1.92,1.97,-5.78,-5.94,-5.85,4.28,4.29,4.27
200311126,S1448+3356,15,220.893023,33.741770,G,G,G,1.59,1.62,1.68,-5.84,-5.98,-6.02,4.27,4.21,4.29
200311126,S1448+3356,16,221.457235,33.741770,G,G,G,1.50,1.48,1.47,-5.94,-6.05,-5.96,4.27,4.23,4.24
200311126,S1448+3356,19,223.149871,33.741770,G,G,G,1.34,1.37,1.42,-5.91,-5.94,-5.98,4.28,4.27,4.26
200311126,S1448+3356,20,223.714082,33.741770,G,G,G,1.61,1.65,1.71,-5.81,-5.86,-5.90,4.27,4.28,4.28
200311126,S1448+3356,22,221.175129,34.147118,G,G,G,1.44,1.44,1.47,-5.76,-5.91,-5.98,4.29,4.22,4.25
200311126,S1448+3356,23,221.739341,34.147118,G,G,G,1.39,1.40,1.46,-5.87,-5.91,-6.00,4.24,4.21,4.24
200311126,S1448+3356,26,223.431977,34.147118,G,G,G,1.41,1.43,1.50,-5.77,-5.83,-5.85,4.25,4.24,4.25
200311126,S1448+3356,27,220.893023,34.552466,G,G,G,1.61,1.64,1.71,-5.84,-5.86,-5.88,4.24,4.23,4.27
200311126,S1448+3356,28,221.457235,34.552466,G,G,G,1.44,1.42,1.46,-5.90,-5.99,-5.99,4.25,4.27,4.24
200311126,S1448+3356,29,222.021447,34.552466,G,G,G,1.34,1.34,1.38,-5.76,-5.97,-5.95,4.23,4.24,4.22
200311126,S1448+3356,30,222.585659,34.552466,G,G,G,1.32,1.34,1.39,-5.84,-6.03,-6.01,4.27,4.24,4.24
200311126,S1448+3356,31,223.149871,34.552466,G,G,G,1.45,1.45,1.49,-5.83,-5.95,-5.91,4.28,4.26,4.26
200311126,S1448+3356,32,223.714082,34.552466,G,G,G,1.84,1.83,1.90,-5.73,-5.83,-5.93,4.28,4.26,4.25
200311126,S1448+3356,33,220.610918,34.957814,G,G,G,1.96,1.95,2.02,-5.85,-6.02,-5.88,4.26,4.24,4.26
200311126,S1448+3356,34,221.175129,34.957814,G,G,G,1.77,1.64,1.67,-5.58,-5.94,-5.99,4.31,4.26,4.24
200311126,S1448+3356,35,221.739341,34.957814,G,G,G,1.50,1.45,1.50,-5.79,-6.05,-5.99,4.27,4.21,4.26
200311126,S1448+3356,36,222.303553,34.957814,G,G,G,1.42,1.42,1.47,-5.75,-5.94,-5.96,4.25,4.23,4.26
200311126,S1448+3356,37,222.867765,34.957814,G,G,G,1.70,1.73,1.79,-5.93,-6.04,-6.03,4.27,4.24,4.31
200312001,S0249+4340,2,40.852307,42.659686,O,G,G,1.86,1.75,1.74,-5.08,-6.06,-6.09,4.49,4.25,4.21
200312001,S0249+4340,6,43.440797,42.659686,G,G,G,1.66,1.64,1.61,-5.54,-6.08,-5.97,4.23,4.25,4.21
200312001,S0249+4340,7,44.087920,42.659686,G,G,G,2.07,2.05,2.05,-5.51,-5.88,-5.93,4.27,4.24,4.23
200312001,S0249+4340,8,40.528746,43.065034,B,G,G,2.12,1.86,1.83,-4.22,-5.95,-6.02,5.04,4.27,4.22
200312001,S0249+4340,9,41.175869,43.065034,G,G,G,1.68,1.63,1.56,-6.01,-5.95,-6.01,4.23,4.25,4.23
200312001,S0249+4340,13,43.764359,43.065034,G,G,G,1.50,1.52,1.54,-6.00,-5.81,-5.98,4.25,4.22,4.24
200312001,S0249+4340,14,44.411481,43.065034,O,G,G,2.19,2.05,1.99,-5.21,-5.83,-5.94,4.38,4.25,4.22
200312001,S0249+4340,16,41.499430,43.470382,O,G,G,1.65,1.56,1.53,-4.77,-5.89,-6.00,4.56,4.28,4.23
200312001,S0249+4340,23,41.822991,43.875730,G,G,G,1.45,1.46,1.48,-5.56,-5.52,-5.53,4.28,4.28,4.25
200312001,S0249+4340,27,40.852307,44.281078,G,G,G,1.68,1.68,1.66,-5.80,-5.97,-6.09,4.25,4.23,4.22
200312001,S0249+4340,32,44.087920,44.281078,G,G,G,1.85,1.84,1.88,-5.84,-5.98,-5.96,4.24,4.24,4.25
200312001,S0249+4340,35,41.822991,44.686426,G,G,G,1.49,1.45,1.46,-5.87,-5.94,-6.02,4.26,4.26,4.21
200312001,S0249+4340,36,42.470114,44.686426,G,G,G,1.48,1.49,1.56,-6.00,-5.75,-6.03,4.26,4.27,4.23
200312001,S0249+4340,37,43.117236,44.686426,G,G,G,1.72,1.76,1.78,-6.00,-5.92,-5.96,4.24,4.22,4.25
200312001,S0249+4340,38,43.764359,44.686426,G,G,G,1.86,1.85,1.85,-5.89,-5.88,-6.02,4.26,4.27,4.24
200312001,S0249+4340,39,44.411481,44.686426,O,G,O,2.32,2.27,2.21,-5.21,-5.28,-5.30,4.32,4.31,4.30
200313027,S2208+3356,1,330.328812,32.931074,G,G,G,2.03,2.02,2.08,-5.44,-5.97,-5.92,4.31,4.25,4.26
200313027,S2208+3356,2,330.893023,32.931074,G,G,G,1.57,1.57,1.62,-5.87,-5.95,-6.00,4.27,4.22,4.25
200313027,S2208+3356,6,333.149871,32.931074,B,B,B,1.50,1.51,1.55,-3.82,-3.85,-3.82,4.24,4.22,4.28
200313027,S2208+3356,7,333.714082,32.931074,O,G,G,1.94,1.86,1.89,-4.92,-5.95,-5.87,4.48,4.29,4.28
200313027,S2208+3356,14,333.996188,33.336422,B,G,G,2.21,1.88,1.94,-4.04,-5.84,-5.85,5.23,4.27,4.26
200313027,S2208+3356,20,333.714082,33.741770,G,G,G,1.58,1.61,1.69,-5.78,-5.87,-5.84,4.27,4.27,4.27
200313027,S2208+3356,21,330.610918,34.147118,G,G,G,1.81,1.78,1.77,-6.06,-6.09,-6.11,4.25,4.22,4.20
200313027,S2208+3356,23,331.739341,34.147118,G,G,G,1.41,1.39,1.42,-5.90,-6.00,-6.00,4.25,4.21,4.23
200313027,S2208+3356,29,332.021447,34.552466,G,G,G,1.31,1.33,1.38,-5.96,-5.98,-5.95,4.25,4.22,4.23
200313027,S2208+3356,32,333.714082,34.552466,G,G,G,1.79,1.77,1.84,-5.77,-5.84,-5.92,4.26,4.30,4.25
200313027,S2208+3356,33,330.610918,34.957814,G,G,G,1.95,1.91,1.96,-5.77,-5.87,-5.89,4.30,4.26,4.25
200313027,S2208+3356,34,331.175129,34.957814,G,G,G,1.75,1.62,1.66,-5.53,-6.01,-5.91,4.31,4.25,4.25
200313027,S2208+3356,35,331.739341,34.957814,G,G,G,1.47,1.41,1.45,-5.86,-6.02,-6.02,4.28,4.26,4.24
200313027,S2208+3356,37,332.867765,34.957814,G,G,G,1.67,1.68,1.73,-5.82,-5.96,-5.96,4.26,4.24,4.24
200313027,S2208+3356,38,333.431977,34.957814,G,G,G,1.87,1.81,1.80,-5.73,-5.76,-5.69,4.27,4.26,4.30
200313027,S2208+3356,39,333.996188,34.957814,G,G,G,2.20,2.16,2.15,-5.85,-5.99,-5.93,4.27,4.26,4.26
200313068,M1256+3130,0,194.233333,31.512500,G,G,G,1.39,1.40,1.44,-5.99,-6.06,-6.00,4.25,4.25,4.24
200313068,M1256+3130,4,194.096077,30.499130,G,G,G,1.50,1.50,1.56,-5.82,-6.05,-6.02,4.24,4.24,4.24
200313068,M1256+3130,5,194.645102,30.499130,G,G,G,1.46,1.47,1.52,-5.87,-6.04,-6.02,4.25,4.26,4.24
200313068,M1256+3130,6,195.194127,30.499130,B,G,G,2.00,1.55,1.59,-3.64,-6.02,-5.90,5.77,4.23,4.26
200313068,M1256+3130,7,195.743153,30.499130,B,G,G,2.06,1.91,1.96,-4.43,-5.90,-5.65,4.68,4.31,4.30
200313068,M1256+3130,13,195.468640,30.904478,G,G,G,1.50,1.51,1.58,-5.83,-5.94,-5.92,4.29,4.29,4.25
200313068,M1256+3130,20,195.743153,31.309826,O,G,G,1.64,1.61,1.71,-5.18,-5.88,-5.87,4.46,4.27,4.26
200313068,M1256+3130,22,193.272539,31.715174,B,G,G,1.67,1.46,1.48,-4.22,-5.90,-5.82,4.90,4.27,4.28
200313068,M1256+3130,23,193.821564,31.715174,G,G,G,1.41,1.40,1.45,-5.98,-6.01,-5.96,4.22,4.22,4.22
200313068,M1256+3130,28,193.547051,32.120522,G,G,G,1.46,1.40,1.44,-5.87,-5.93,-5.97,4.27,4.22,4.24
200313068,M1256+3130,31,195.194127,32.120522,G,G,G,1.50,1.47,1.50,-5.82,-5.89,-6.02,4.24,4.26,4.23
200313068,M1256+3130,32,195.743153,32.120522,G,G,G,1.88,1.86,1.93,-5.71,-5.80,-5.82,4.31,4.28,4.33
200313068,M1256+3130,33,192.723513,32.525870,G,G,G,2.23,2.03,2.00,-5.73,-5.99,-5.86,4.28,4.25,4.26
200313068,M1256+3130,34,193.272539,32.525870,G,G,G,1.85,1.65,1.66,-5.34,-6.09,-5.87,4.38,4.26,4.26
200313068,M1256+3130,35,193.821564,32.525870,G,G,G,1.49,1.45,1.50,-5.83,-6.05,-5.91,4.30,4.25,4.24
200313068,M1256+3130,37,194.919615,32.525870,G,G,G,1.69,1.70,1.77,-5.90,-5.99,-5.97,4.27,4.25,4.23
200313068,M1256+3130,38,195.468640,32.525870,G,G,G,1.78,1.77,1.80,-5.74,-5.83,-5.94,4.31,4.27,4.27
200313068,M1256+3130,39,196.017665,32.525870,G,G,G,2.34,2.25,2.23,-5.69,-5.73,-5.73,4.29,4.33,4.30
200314001,M0141+3622,0,25.400000,36.376667,O,G,G,1.37,1.31,1.35,-5.04,-5.94,-5.94,4.39,4.25,4.23
200314001,M0141+3622,1,23.510641,35.363297,O,O,O,2.02,2.02,2.09,-4.53,-4.71,-4.67,4.34,4.31,4.32
200314001,M0141+3622,2,24.091982,35.363297,G,G,G,1.54,1.57,1.64,-5.90,-5.92,-5.95,4.25,4.26,4.26
200314001,M0141+3622,6,26.417347,35.363297,G,G,G,1.51,1.52,1.56,-5.74,-5.99,-5.96,4.28,4.21,4.25
200314001,M0141+3622,7,26.998689,35.363297,O,G,G,2.06,1.93,1.95,-4.83,-5.76,-5.85,4.58,4.27,4.26
200314001,M0141+3622,11,25.545335,35.768645,G,G,G,1.36,1.36,1.39,-6.00,-6.07,-5.97,4.28,4.23,4.24
200314001,M0141+3622,13,26.708018,35.768645,O,G,G,1.54,1.46,1.53,-4.78,-5.83,-5.86,4.60,4.26,4.25
200314001,M0141+3622,15,24.091982,36.173993,O,G,G,1.71,1.56,1.62,-4.54,-5.87,-6.08,4.81,4.24,4.26
200314001,M0141+3622,22,24.382653,36.579341,B,G,G,1.69,1.47,1.48,-4.39,-5.92,-6.00,4.90,4.25,4.22
200314001,M0141+3622,23,24.963994,36.579341,G,G,G,1.38,1.36,1.38,-5.87,-6.05,-5.98,4.24,4.25,4.23
200314001,M0141+3622,28,24.673323,36.984689,B,G,G,1.87,1.44,1.47,-4.13,-6.00,-6.00,5.23,4.24,4.22
200314001,M0141+3622,30,25.836006,36.984689,G,G,G,1.29,1.30,1.34,-5.31,-5.71,-5.59,4.33,4.28,4.31
200314001,M0141+3622,31,26.417347,36.984689,G,G,G,1.45,1.44,1.48,-5.87,-5.86,-5.84,4.25,4.27,4.26
200314001,M0141+3622,32,26.998689,36.984689,G,G,G,1.85,1.82,1.87,-5.64,-5.97,-5.84,4.30,4.33,4.26
200314001,M0141+3622,33,23.801311,37.390037,G,G,G,1.96,1.92,1.97,-5.79,-5.92,-5.94,4.28,4.29,4.24
200314001,M0141+3622,35,24.963994,37.390037,G,G,G,1.48,1.44,1.47,-5.78,-6.08,-5.90,4.26,4.26,4.24
200314001,M0141+3622,36,25.545335,37.390037,G,G,G,1.40,1.39,1.45,-5.84,-5.94,-5.95,4.23,4.24,4.24
200314001,M0141+3622,37,26.126677,37.390037,G,G,G,1.64,1.65,1.71,-5.80,-5.94,-5.99,4.27,4.26,4.25
200314001,M0141+3622,38,26.708018,37.390037,G,G,G,1.85,1.77,1.78,-5.79,-6.02,-5.81,4.27,4.27,4.27
200314001,M0141+3622,39,27.289359,37.390037,B,B,B,2.30,2.28,2.30,-3.70,-3.62,-3.64,4.24,4.22,4.25
200315026,S2214+3130,2,332.456360,30.499130,G,G,G,1.64,1.63,1.69,-5.88,-5.89,-5.93,4.23,4.24,4.23
200315026,S2214+3130,3,333.005385,30.499130,B,B,B,1.64,1.58,1.64,-4.47,-4.02,-4.18,4.36,4.29,4.27
200315026,S2214+3130,6,334.652461,30.499130,B,G,G,1.80,1.57,1.62,-4.22,-6.00,-5.87,4.95,4.22,4.24
200315026,S2214+3130,7,335.201487,30.499130,O,G,G,2.06,1.93,1.97,-4.79,-5.91,-5.86,4.58,4.31,4.26
200315026,S2214+3130,14,335.475999,30.904478,O,G,G,2.05,1.92,1.98,-4.74,-5.98,-5.83,4.54,4.30,4.28
200315026,S2214+3130,20,335.201487,31.309826,O,G,G,1.83,1.67,1.74,-4.93,-5.94,-5.92,4.53,4.28,4.25
200315026,S2214+3130,26,334.926974,31.715174,B,G,G,1.83,1.53,1.60,-3.85,-5.67,-5.65,5.51,4.30,4.26
200315026,S2214+3130,32,335.201487,32.120522,G,G,G,1.87,1.85,1.92,-5.80,-5.82,-5.86,4.27,4.30,4.24
200315067,M1301+3356,4,195.354780,32.931074,B,G,G,1.71,1.44,1.49,-3.92,-5.94,-5.98,5.33,4.20,4.27
200315067,M1301+3356,5,195.918992,32.931074,B,G,G,1.69,1.46,1.51,-4.07,-6.08,-5.97,5.19,4.22,4.26
200315067,M1301+3356,7,197.047415,32.931074,G,G,G,1.91,1.92,1.95,-5.77,-5.89,-5.90,4.27,4.28,4.29
200315067,M1301+3356,9,194.508462,33.336422,B,B,B,1.56,1.53,1.55,-3.86,-3.83,-3.84,4.32,4.29,4.30
200315067,M1301+3356,15,194.226356,33.741770,O,G,G,1.68,1.63,1.70,-5.01,-5.76,-5.95,4.38,4.22,4.25
200315067,M1301+3356,27,194.226356,34.552466,O,G,G,1.78,1.69,1.75,-4.68,-5.98,-5.88,4.53,4.26,4.25
200315067,M1301+3356,29,195.354780,34.552466,G,G,G,1.36,1.36,1.42,-5.93,-6.05,-6.05,4.24,4.25,4.22
200315067,M1301+3356,30,195.918992,34.552466,G,G,G,1.35,1.35,1.41,-5.91,-6.06,-6.01,4.26,4.24,4.27
200315067,M1301+3356,31,196.483204,34.552466,O,G,G,1.76,1.50,1.56,-4.53,-6.06,-5.94,4.85,4.25,4.25
200315067,M1301+3356,32,197.047415,34.552466,G,G,G,1.86,1.82,1.90,-5.84,-5.88,-5.88,4.29,4.23,4.26
200315067,M1301+3356,35,195.072674,34.957814,B,G,G,1.65,1.50,1.55,-4.46,-5.90,-5.92,4.49,4.21,4.26
200315067,M1301+3356,36,195.636886,34.957814,G,G,G,1.47,1.45,1.52,-5.67,-5.89,-6.00,4.30,4.25,4.26
200315067,M1301+3356,38,196.765310,34.957814,G,G,G,1.88,1.85,1.89,-5.85,-5.83,-5.88,4.28,4.29,4.29
200316001,M0208+3356,7,33.714082,32.931074,B,B,B,1.97,1.96,2.00,-4.14,-4.26,-4.24,4.36,4.32,4.30
200316001,M0208+3356,9,31.175129,33.336422,G,G,G,1.62,1.56,1.57,-5.61,-5.92,-5.88,4.29,4.24,4.22
200316001,M0208+3356,12,32.867765,33.336422,G,G,G,1.36,1.38,1.43,-5.97,-5.92,-5.93,4.24,4.23,4.26
200316001,M0208+3356,15,30.893023,33.741770,B,G,G,1.96,1.64,1.70,-3.99,-5.97,-5.96,5.27,4.22,4.27
200316001,M0208+3356,20,33.714082,33.741770,O,G,G,1.83,1.69,1.76,-4.77,-5.77,-5.88,4.62,4.26,4.26
200316001,M0208+3356,23,31.739341,34.147118,G,G,G,1.45,1.40,1.46,-5.44,-6.03,-5.98,4.34,4.23,4.21
